r1	r2	a11	a12	a21	a22	N1	N2	Coexistence	Crossing	PGR>0
15	19	1.0999999999999999	0.5000000000000001	0.7000000000000001	0.7000000000000001	1.9176606843057582	23.79548711281709	1	1	1
15	19	1.0999999999999999	0.5000000000000001	0.7000000000000001	0.9000000000000001	5.628860332287973	15.620813279506317	1	1	1
15	19	1.0999999999999999	0.5000000000000001	0.9000000000000001	0.1	1.394293556793048e-05	179.99894099836428	0	0	0
15	19	1.0999999999999999	0.5000000000000001	0.9000000000000001	0.30000000000000004	0.00014248189927522207	59.999060970787724	0	0	0
15	19	1.0999999999999999	0.5000000000000001	0.9000000000000001	0.5000000000000001	0.0017318737427356602	35.99599184824678	0	0	0
15	19	1.0999999999999999	0.5000000000000001	0.9000000000000001	0.7000000000000001	2.5104085418085025	22.485439315751893	1	0	1
15	19	1.0999999999999999	0.5000000000000001	0.9000000000000001	0.9000000000000001	6.67055136987996	13.32791250485343	1	1	1
15	19	1.0999999999999999	0.7000000000000001	0.1	0.1	9.331739074254502e-06	179.999864910955	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.1	0.30000000000000004	0.0007878243531788971	59.99916002176885	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.1	0.5000000000000001	0.0013755175597916307	35.99949863833217	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.1	0.7000000000000001	0.0039034189687535917	25.71356855593733	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.1	0.9000000000000001	0.14635797333365294	19.98356487162471	1	0	0
15	19	1.0999999999999999	0.7000000000000001	0.30000000000000004	0.1	2.0546034647622973e-05	179.99911286942518	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.30000000000000004	0.30000000000000004	0.0004294991429295461	59.99862628814735	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.30000000000000004	0.5000000000000001	0.001900621794196291	35.99792173597552	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.30000000000000004	0.7000000000000001	0.0039542179942075074	25.71210635746158	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.30000000000000004	0.9000000000000001	0.1738163098202169	19.94144007659863	1	0	0
15	19	1.0999999999999999	0.7000000000000001	0.5000000000000001	0.1	5.321813912975474e-06	179.9996167155796	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.5000000000000001	0.30000000000000004	0.00023992565034712404	59.99872106266394	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.5000000000000001	0.5000000000000001	0.0008907586500404692	35.99837676425954	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.5000000000000001	0.7000000000000001	0.004168324533690765	25.71045696387236	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.5000000000000001	0.9000000000000001	0.21363798628764497	19.88002880610185	1	0	0
15	19	1.0999999999999999	0.7000000000000001	0.7000000000000001	0.1	1.431560729863523e-06	179.99985548050546	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.7000000000000001	0.30000000000000004	0.00014052420304898724	59.998951305678894	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.7000000000000001	0.5000000000000001	0.0007692905118395258	35.998037404500316	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.7000000000000001	0.7000000000000001	0.0036821750271445104	25.709550981457326	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.7000000000000001	0.9000000000000001	0.2764928558021381	19.78259828538574	1	0	0
15	19	1.0999999999999999	0.7000000000000001	0.9000000000000001	0.1	3.5101227401195985e-06	179.99954525975326	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.9000000000000001	0.30000000000000004	8.856814337816256e-05	59.99915019506756	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.9000000000000001	0.5000000000000001	0.0004124703541683466	35.99864707951925	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.9000000000000001	0.7000000000000001	0.0028213985469001273	25.709621578107434	0	0	0
15	19	1.0999999999999999	0.7000000000000001	0.9000000000000001	0.9000000000000001	0.38998712705610344	19.605680475828414	1	1	0
15	19	1.0999999999999999	0.9000000000000001	0.1	0.1	1.7067569797462964e-05	179.99959433189437	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.1	0.30000000000000004	0.00032742718633051334	59.99953018591133	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.1	0.5000000000000001	0.001047091236244745	35.99949955038468	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.1	0.7000000000000001	0.0023406773724001166	25.713728556618946	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.1	0.9000000000000001	0.004692436623492915	19.999329422778004	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.30000000000000004	0.1	3.4185103513946796e-06	179.9997594349712	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.30000000000000004	0.30000000000000004	0.00014034106707137324	59.99939592144166	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.30000000000000004	0.5000000000000001	0.0006586271006831254	35.99905569306511	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.30000000000000004	0.7000000000000001	0.001912385342057401	25.712920179834974	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.30000000000000004	0.9000000000000001	0.004668049353742934	19.997998863245122	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.5000000000000001	0.1	7.2768022958865605e-06	179.9991562396177	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.5000000000000001	0.30000000000000004	6.0816518505770636e-05	59.99956371088611	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.5000000000000001	0.5000000000000001	0.0004237005772294821	35.99898755783239	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.5000000000000001	0.7000000000000001	0.001609503370468802	25.7123703707167	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.5000000000000001	0.9000000000000001	0.0037969462122386527	19.99728744558108	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.7000000000000001	0.1	1.4493002567338271e-06	179.99976265067147	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.7000000000000001	0.30000000000000004	9.965014497111779e-05	59.99899919242348	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.7000000000000001	0.5000000000000001	0.00028299057442056607	35.99905331365316	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.7000000000000001	0.7000000000000001	0.00141552442116484	25.711927490795624	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.7000000000000001	0.9000000000000001	0.0041186446044345695	19.99588086125747	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.9000000000000001	0.1	3.2813747484611454e-06	179.99931489506997	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.9000000000000001	0.30000000000000004	4.678486086023522e-05	59.999395876690876	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.9000000000000001	0.5000000000000001	0.00019976230003105502	35.99914080866461	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.9000000000000001	0.7000000000000001	0.000825091348936809	25.71251844345378	0	0	0
15	19	1.0999999999999999	0.9000000000000001	0.9000000000000001	0.9000000000000001	0.0030115373809558904	19.996127853545293	0	0	0
15	19	1.2999999999999998	0.1	0.1	0.1	0.003440872298801805	179.99557469077828	0	0	0
15	19	1.2999999999999998	0.1	0.1	0.30000000000000004	6.31722564551597	57.89363947225008	1	0	1
15	19	1.2999999999999998	0.1	0.1	0.5000000000000001	8.126484127412642	34.373885317895706	1	0	1
15	19	1.2999999999999998	0.1	0.1	0.7000000000000001	8.8897049536909	24.443840329946067	1	0	1
15	19	1.2999999999999998	0.1	0.1	0.9000000000000001	9.311264187335766	18.96484279473827	1	0	1
15	19	1.2999999999999998	0.1	0.30000000000000004	0.1	0.0011487165317981116	179.99556886559165	0	0	0
15	19	1.2999999999999998	0.1	0.30000000000000004	0.30000000000000004	6.66724217469679	53.332010675277104	1	0	1
15	19	1.2999999999999998	0.1	0.30000000000000004	0.5000000000000001	8.387413607744422	30.96702173863724	1	0	1
15	19	1.2999999999999998	0.1	0.30000000000000004	0.7000000000000001	9.09127059623968	21.817365957293195	1	0	1
15	19	1.2999999999999998	0.1	0.30000000000000004	0.9000000000000001	9.473984551325692	16.84143091858995	1	0	1
15	19	1.2999999999999998	0.1	0.5000000000000001	0.1	0.000646221325972293	179.99584556365733	0	0	0
15	19	1.2999999999999998	0.1	0.5000000000000001	0.30000000000000004	7.059180386345362	48.23392366374161	1	0	1
15	19	1.2999999999999998	0.1	0.5000000000000001	0.5000000000000001	8.66696389220212	27.33219946319882	1	0	1
15	19	1.2999999999999998	0.1	0.5000000000000001	0.7000000000000001	9.302581919659744	19.068793112446816	1	0	1
15	19	1.2999999999999998	0.1	0.5000000000000001	0.9000000000000001	9.643252697261014	14.641356905262603	1	0	1
15	19	1.2999999999999998	0.1	0.7000000000000001	0.1	0.0004978790580075422	179.99551899100686	0	0	0
15	19	1.2999999999999998	0.1	0.7000000000000001	0.30000000000000004	7.5003514139191685	42.498105934583336	1	0	1
15	19	1.2999999999999998	0.1	0.7000000000000001	0.5000000000000001	8.96590692611569	23.446183575664385	1	0	1
15	19	1.2999999999999998	0.1	0.7000000000000001	0.7000000000000001	9.524062148856117	16.189122313960336	1	0	1
15	19	1.2999999999999998	0.1	0.7000000000000001	0.9000000000000001	9.818387833380967	12.3625334564617	1	0	1
15	19	1.2999999999999998	0.1	0.9000000000000001	0.1	0.00034362477158651614	179.99602373070374	0	0	0
15	19	1.2999999999999998	0.1	0.9000000000000001	0.30000000000000004	8.000374916638233	35.99739581950449	1	0	1
15	19	1.2999999999999998	0.1	0.9000000000000001	0.5000000000000001	9.285968142358605	19.283954701626588	1	0	1
15	19	1.2999999999999998	0.1	0.9000000000000001	0.7000000000000001	9.756365287996273	13.168877536295776	1	0	1
15	19	1.2999999999999998	0.1	0.9000000000000001	0.9000000000000001	9.999705061879588	10.002040959825754	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.1	0.1	0.00016887831496421873	179.99927306187055	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.1	0.30000000000000004	0.0037938311737423327	59.99837353316102	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.1	0.5000000000000001	2.585146788837273	35.4827082861271	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.1	0.7000000000000001	5.001772738405099	24.99954548488538	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.1	0.9000000000000001	6.317434419048198	19.297826629216196	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.30000000000000004	0.1	9.131890880472917e-05	179.99882078798652	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.0030810829147232175	59.99603771871967	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.30000000000000004	0.5000000000000001	2.861361410698007	34.28244524192637	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.30000000000000004	0.7000000000000001	5.368000157149572	23.41298107907546	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.30000000000000004	0.9000000000000001	6.66853104415389	17.776349108097044	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.5000000000000001	0.1	5.1146874847693205e-05	179.99889923488422	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.5000000000000001	0.30000000000000004	0.002049337363555608	59.99560803847891	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.5000000000000001	0.5000000000000001	3.203489955202262	32.795492120845715	1	1	1
15	19	1.2999999999999998	0.30000000000000004	0.5000000000000001	0.7000000000000001	5.791330982012791	21.576560613194545	1	1	1
15	19	1.2999999999999998	0.30000000000000004	0.5000000000000001	0.9000000000000001	7.060139732041815	16.076746151765605	1	1	1
15	19	1.2999999999999998	0.30000000000000004	0.7000000000000001	0.1	3.098263266356611e-05	179.9990664863751	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.7000000000000001	0.30000000000000004	0.001442099312114552	59.995673429469505	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.7000000000000001	0.5000000000000001	3.6391071117640235	30.904128899012292	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.7000000000000001	0.7000000000000001	6.287065050127579	19.426138256482375	1	1	1
15	19	1.2999999999999998	0.30000000000000004	0.7000000000000001	0.9000000000000001	7.501168829512392	14.164566406612336	1	1	1
15	19	1.2999999999999998	0.30000000000000004	0.9000000000000001	0.1	2.1339939417119883e-05	179.99917331588256	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.9000000000000001	0.30000000000000004	0.0011066570941980574	59.99573132790258	0	0	0
15	19	1.2999999999999998	0.30000000000000004	0.9000000000000001	0.5000000000000001	4.212811246682379	28.415737682286462	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.9000000000000001	0.7000000000000001	6.876365781853912	16.87183244773193	1	0	1
15	19	1.2999999999999998	0.30000000000000004	0.9000000000000001	0.9000000000000001	8.00117474090398	11.99727969259299	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.1	0.1	8.228840385533093e-05	179.9993047148093	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.1	0.30000000000000004	0.001218038194637234	59.99910794525294	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.1	0.5000000000000001	0.0044586681469667025	35.998853038467054	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.1	0.7000000000000001	0.9424783504661147	25.57949073488351	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.1	0.9000000000000001	3.2178758704607344	19.64230163429221	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.30000000000000004	0.1	2.8381585579555042e-05	179.9992812214953	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.30000000000000004	0.30000000000000004	0.0008629258023565266	59.99810417032847	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.30000000000000004	0.5000000000000001	0.00446106109412618	35.996557491729554	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.30000000000000004	0.7000000000000001	1.065488943424386	25.25715909013958	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.30000000000000004	0.9000000000000001	3.5324513682788874	18.822118139664425	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.5000000000000001	0.1	9.844139224310216e-06	179.99958450217454	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.5000000000000001	0.30000000000000004	0.0003039722435502738	59.998887017795184	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.5000000000000001	0.5000000000000001	0.0036343460492430355	35.99532627987422	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.5000000000000001	0.7000000000000001	1.225113109522761	24.838383324056696	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.5000000000000001	0.9000000000000001	3.9168035345711596	17.823176109553902	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.7000000000000001	0.1	3.5719845805390804e-06	179.99978891821007	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.7000000000000001	0.30000000000000004	0.00023212136391781343	59.99881014707531	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.7000000000000001	0.5000000000000001	0.002447712833456124	35.99559364568486	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.7000000000000001	0.7000000000000001	1.4405511373476358	24.272676226757877	1	1	1
15	19	1.2999999999999998	0.5000000000000001	0.7000000000000001	0.9000000000000001	4.394209695280294	16.581065834932613	1	1	1
15	19	1.2999999999999998	0.5000000000000001	0.9000000000000001	0.1	8.526614318426323e-06	179.9993522894187	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.9000000000000001	0.30000000000000004	0.00019053842716602835	59.99874425163677	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.9000000000000001	0.5000000000000001	0.0017660028267201065	35.99591275465058	0	0	0
15	19	1.2999999999999998	0.5000000000000001	0.9000000000000001	0.7000000000000001	1.748939239301781	23.464538111837783	1	0	1
15	19	1.2999999999999998	0.5000000000000001	0.9000000000000001	0.9000000000000001	5.003120247455777	14.995648239200651	1	1	1
15	19	1.2999999999999998	0.7000000000000001	0.1	0.1	6.974263419732792e-05	179.99898801602507	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.1	0.30000000000000004	0.0006910991549897049	59.99926314529528	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.1	0.5000000000000001	0.002081580584152016	35.99924121991975	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.1	0.7000000000000001	0.004215806520114587	25.713511097117507	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.1	0.9000000000000001	0.1225139219604851	19.986242290576048	1	0	0
15	19	1.2999999999999998	0.7000000000000001	0.30000000000000004	0.1	1.7389872872931384e-05	179.99924862912158	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.30000000000000004	0.30000000000000004	0.00036507000905758465	59.99883235166526	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.30000000000000004	0.5000000000000001	0.001597028876649822	35.998253688414714	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.30000000000000004	0.7000000000000001	0.00413733248006763	25.71200527262164	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.30000000000000004	0.9000000000000001	0.14125410655318882	19.952410410836197	1	0	0
15	19	1.2999999999999998	0.7000000000000001	0.5000000000000001	0.1	4.2702330263151856e-06	179.9996923000075	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.5000000000000001	0.30000000000000004	0.00019555443526607223	59.99895758038412	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.5000000000000001	0.5000000000000001	0.0012542051272105205	35.9977143818388	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.5000000000000001	0.7000000000000001	0.0041732787280392945	25.710452179404186	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.5000000000000001	0.9000000000000001	0.16659039051869004	19.90644993492623	1	0	0
15	19	1.2999999999999998	0.7000000000000001	0.7000000000000001	0.1	9.075629096993185e-06	179.99908665724786	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.7000000000000001	0.30000000000000004	0.0001082300596360048	59.99919230416737	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.7000000000000001	0.5000000000000001	0.0005851741745698569	35.998507106162094	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.7000000000000001	0.7000000000000001	0.003456651934011087	25.709840776235907	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.7000000000000001	0.9000000000000001	0.20272650806897213	19.84060455574457	1	0	0
15	19	1.2999999999999998	0.7000000000000001	0.9000000000000001	0.1	2.3959179145682873e-06	179.9996893703969	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.9000000000000001	0.30000000000000004	6.301991527575571e-05	59.99939532550968	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.9000000000000001	0.5000000000000001	0.00050320543398531	35.99834945345563	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.9000000000000001	0.7000000000000001	0.0023939108762728485	25.71032815709729	0	0	0
15	19	1.2999999999999998	0.7000000000000001	0.9000000000000001	0.9000000000000001	0.2583358415458235	19.73881304932815	1	1	0
15	19	1.2999999999999998	0.9000000000000001	0.1	0.1	1.5270743620586394e-05	179.99963563260198	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.1	0.30000000000000004	0.0002915495074332835	59.99958166242708	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.1	0.5000000000000001	0.0009232918663988355	35.99955871654352	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.1	0.7000000000000001	0.0020382743026176086	25.713800534148806	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.1	0.9000000000000001	0.004023135034184761	19.999425064305246	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.30000000000000004	0.1	2.9548590149159116e-06	179.99979171651518	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.30000000000000004	0.30000000000000004	0.00012178946056976125	59.99947577165761	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.30000000000000004	0.5000000000000001	0.0012614048943890743	35.99819136558643	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.30000000000000004	0.7000000000000001	0.0026114828052308295	25.712420844073694	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.30000000000000004	0.9000000000000001	0.0038898506645734204	19.998332448809997	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.5000000000000001	0.1	6.028200884905773e-06	179.99929948481528	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.5000000000000001	0.30000000000000004	0.00018718579551597745	59.99865716541701	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.5000000000000001	0.5000000000000001	0.0003527436570393676	35.99915710656437	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.5000000000000001	0.7000000000000001	0.002122541861433909	25.7117597158843	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.5000000000000001	0.9000000000000001	0.0038551632582981446	19.997245693403134	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.7000000000000001	0.1	1.1385086322021475e-06	179.9998132080685	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.7000000000000001	0.30000000000000004	8.012524412544193e-05	59.999195278293165	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.7000000000000001	0.5000000000000001	0.0005023044257810994	35.99831963604603	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.7000000000000001	0.7000000000000001	0.0011056238621259952	25.712443753389675	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.7000000000000001	0.9000000000000001	0.0039553929807951554	19.99604392336601	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.9000000000000001	0.1	2.408516215047234e-06	179.9994957068271	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.9000000000000001	0.30000000000000004	3.5530132682266135e-05	59.99954120388938	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.9000000000000001	0.5000000000000001	0.00033405017472519467	35.9985632286248	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.9000000000000001	0.7000000000000001	0.0009684026395272343	25.712211454175243	0	0	0
15	19	1.2999999999999998	0.9000000000000001	0.9000000000000001	0.9000000000000001	0.003365445325752875	19.99567257467873	0	0	0
15	19	1.4999999999999998	0.1	0.1	0.1	0.0029448974493390995	179.99621256622393	0	0	0
15	19	1.4999999999999998	0.1	0.1	0.30000000000000004	5.455745807607886	58.18090118673124	1	0	1
15	19	1.4999999999999998	0.1	0.1	0.5000000000000001	7.028289170969107	34.59364734996654	1	0	1
15	19	1.4999999999999998	0.1	0.1	0.7000000000000001	7.693025522576458	24.614853968820213	1	0	1
15	19	1.4999999999999998	0.1	0.1	0.9000000000000001	8.060569526197282	19.10384204152626	1	0	1
15	19	1.4999999999999998	0.1	0.30000000000000004	0.1	0.0011981394971610072	179.99537812091847	0	0	0
15	19	1.4999999999999998	0.1	0.30000000000000004	0.30000000000000004	5.715084739297223	54.283878792988105	1	0	1
15	19	1.4999999999999998	0.1	0.30000000000000004	0.5000000000000001	7.222794141266136	31.665368573064193	1	0	1
15	19	1.4999999999999998	0.1	0.30000000000000004	0.7000000000000001	7.843405201329545	22.352338140224575	1	0	1
15	19	1.4999999999999998	0.1	0.30000000000000004	0.9000000000000001	8.18206427120978	17.27217677814633	1	0	1
15	19	1.4999999999999998	0.1	0.5000000000000001	0.1	0.0006382240666967364	179.99589694031894	0	0	0
15	19	1.4999999999999998	0.1	0.5000000000000001	0.30000000000000004	6.000372426115951	49.99857096544436	1	0	1
15	19	1.4999999999999998	0.1	0.5000000000000001	0.5000000000000001	7.428950019723745	28.569987240752145	1	1	1
15	19	1.4999999999999998	0.1	0.5000000000000001	0.7000000000000001	8.0003962142012	19.99849836708918	1	0	1
15	19	1.4999999999999998	0.1	0.5000000000000001	0.9000000000000001	8.308006883571995	15.383426733440485	1	0	1
15	19	1.4999999999999998	0.1	0.7000000000000001	0.1	0.0004533735895963194	179.99591952992773	0	0	0
15	19	1.4999999999999998	0.1	0.7000000000000001	0.30000000000000004	6.316224014647367	45.26081838651753	1	0	1
15	19	1.4999999999999998	0.1	0.7000000000000001	0.5000000000000001	7.647412350204029	25.292223825602385	1	0	1
15	19	1.4999999999999998	0.1	0.7000000000000001	0.7000000000000001	8.163556144837488	17.549466327796015	1	0	1
15	19	1.4999999999999998	0.1	0.7000000000000001	0.9000000000000001	8.437684375304375	13.436516350450907	1	0	1
15	19	1.4999999999999998	0.1	0.9000000000000001	0.1	0.0003480648119238331	179.9959723316429	0	0	0
15	19	1.4999999999999998	0.1	0.9000000000000001	0.30000000000000004	6.6669383286507475	39.99811565928228	1	0	1
15	19	1.4999999999999998	0.1	0.9000000000000001	0.5000000000000001	7.879043156486604	21.81641652626209	1	0	1
15	19	1.4999999999999998	0.1	0.9000000000000001	0.7000000000000001	8.333619191175409	14.998025849456766	1	0	1
15	19	1.4999999999999998	0.1	0.9000000000000001	0.9000000000000001	8.571672995082	11.426884715839678	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.1	0.1	0.00014659450408233013	179.9993689813965	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.1	0.30000000000000004	0.0041455714474099075	59.99822257533582	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.1	0.5000000000000001	2.2260881927229	35.5545570640078	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.1	0.7000000000000001	4.315262036822256	25.097645288038894	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.1	0.9000000000000001	5.456010807238468	19.393566220716664	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.30000000000000004	0.1	7.537084012668895e-05	179.99902672506664	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.30000000000000004	0.30000000000000004	0.0032656878253398635	59.99580006001553	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.30000000000000004	0.5000000000000001	2.4285694021748796	34.54210130603924	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.30000000000000004	0.7000000000000001	4.58505223689389	23.74867658418176	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.30000000000000004	0.9000000000000001	5.715819204769203	18.0940636460631	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.5000000000000001	0.1	3.9457882084628164e-05	179.99915079902894	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.5000000000000001	0.30000000000000004	0.002083084098983504	59.99553557118061	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.5000000000000001	0.5000000000000001	2.669948014021097	33.32909506592319	1	1	1
15	19	1.4999999999999998	0.30000000000000004	0.5000000000000001	0.7000000000000001	4.890979439821237	22.219536625266294	1	1	1
15	19	1.4999999999999998	0.30000000000000004	0.5000000000000001	0.9000000000000001	6.000972792006263	16.665422254420257	1	1	1
15	19	1.4999999999999998	0.30000000000000004	0.7000000000000001	0.1	2.176886034843267e-05	179.99934409740712	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.7000000000000001	0.30000000000000004	0.0013806757220234662	59.99585763967093	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.7000000000000001	0.5000000000000001	2.9657461709037216	31.84681838837633	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.7000000000000001	0.7000000000000001	5.239329487736862	20.473968546924844	1	1	1
15	19	1.4999999999999998	0.30000000000000004	0.7000000000000001	0.9000000000000001	6.317095640768303	15.085374762036851	1	1	1
15	19	1.4999999999999998	0.30000000000000004	0.9000000000000001	0.1	1.3095579374712622e-05	179.9994926908446	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.9000000000000001	0.30000000000000004	0.0012253102369431184	59.995273550349864	0	0	0
15	19	1.4999999999999998	0.30000000000000004	0.9000000000000001	0.5000000000000001	3.3355803360750054	29.994774226636274	1	0	1
15	19	1.4999999999999998	0.30000000000000004	0.9000000000000001	0.7000000000000001	5.642418825987431	18.458309979167243	1	0	1
