r1,r2,a11,a22,a12,a21,N1,N2,Outcome,E1,E2,S1,S2,Rank,CoexistRank,Asy,cor,Rare
20.0,16.0,2.5,0.7,0.7,0.1,1.666700702609807,21.190470009894533,1,1.25,0.8,1.25,9.090909090909092,2,1,-7.840909090909092,76.54205012515035,0.0729180668759679
20.0,17.0,2.5,0.7,0.7,0.1,1.2500489059266384,22.67856311749549,1,1.1764705882352942,0.85,1.1764705882352942,9.659090909090908,2,1,-8.482620320855615,90.88497504839863,0.0522407611734039
20.0,18.0,2.5,0.7,0.7,0.1,0.8334159493212776,24.166653466638067,1,1.1111111111111112,0.9,1.1111111111111112,10.227272727272728,2,0,-9.116161616161616,106.35478211807275,0.0333365454093198
20.0,19.0,2.5,0.7,0.7,0.1,0.4168511840807296,25.654734075734652,1,1.0526315789473684,0.95,1.0526315789473684,10.795454545454543,2,0,-9.742822966507177,122.94411253141217,0.0159887164484481
20.0,20.0,2.5,0.7,0.7,0.1,0.0091199311056553,27.141552792869756,0,1.0,1.0,1.0,11.363636363636363,2,0,-10.363636363636363,140.59533392005034,0.0003359007417006
15.0,15.0,3.0,0.7,0.7,0.1,0.0071863044747739,19.99897185443379,0,1.0,1.0,1.0,10.227272727272728,2,0,-9.227272727272728,92.23482878731093,0.0003592046217816
16.0,15.0,3.0,0.7,0.7,0.1,0.3449713932013757,19.950716897316564,1,1.0666666666666669,0.9375,1.0666666666666669,10.0,2,0,-8.933333333333334,87.57232991838117,0.0169972749021054
16.0,16.0,3.0,0.7,0.7,0.1,0.0074180792042526,21.427510180832844,0,1.0,1.0,1.0,10.666666666666666,2,0,-9.666666666666666,103.53044515787151,0.0003460743658322
17.0,15.0,3.0,0.7,0.7,0.1,0.6897245941303561,19.901466484642647,1,1.1333333333333333,0.8823529411764706,1.1333333333333333,9.782608695652174,2,0,-8.649275362318841,83.08382290041837,0.0334960999337905
17.0,16.0,3.0,0.7,0.7,0.1,0.3449878251968767,21.37928592032492,1,1.0625,0.9411764705882352,1.0625,10.434782608695652,2,0,-9.372282608695652,98.56969311154432,0.0158802926734428
17.0,17.0,3.0,0.7,0.7,0.1,0.0076453190704499,22.856049153019136,0,1.0,1.0,1.0,11.08695652173913,2,0,-10.08695652173913,115.23542803208903,0.000334386862971
18.0,15.0,3.0,0.7,0.7,0.1,1.0345328707993524,19.85220803371615,1,1.2,0.8333333333333334,1.2,9.574468085106384,2,1,-8.374468085106384,78.79401004387289,0.04953060295662
18.0,16.0,3.0,0.7,0.7,0.1,0.689729726158747,21.3300371784295,1,1.125,0.8888888888888888,1.125,10.212765957446807,2,0,-9.087765957446807,93.78714170799088,0.0313232074230099
18.0,17.0,3.0,0.7,0.7,0.1,0.3449941591136036,22.807856483766635,1,1.0588235294117647,0.9444444444444444,1.0588235294117647,10.851063829787234,2,0,-9.79224030037547,109.98087285862661,0.014900720625505
18.0,18.0,3.0,0.7,0.7,0.1,0.0078692854341336,24.28458859082657,0,1.0,1.0,1.0,11.48936170212766,2,0,-10.48936170212766,127.32364486764331,0.0003239394496109
19.0,15.0,3.0,0.7,0.7,0.1,1.3793480408839427,19.802948711712716,1,1.2666666666666666,0.7894736842105263,1.2666666666666666,9.375,2,1,-8.108333333333334,74.69234771965165,0.0651179641657533
19.0,16.0,3.0,0.7,0.7,0.1,1.0345356748957388,21.280779086905472,1,1.1875,0.8421052631578947,1.1875,10.0,2,1,-8.8125,89.21001003416788,0.0463598961492862
19.0,17.0,3.0,0.7,0.7,0.1,0.6897346020377519,22.75860791353785,1,1.1176470588235294,0.8947368421052632,1.1176470588235294,10.625,2,0,-9.507352941176473,104.9082837932707,0.0294150685311592
19.0,18.0,3.0,0.7,0.7,0.1,0.3450000163165634,24.23642711459204,1,1.0555555555555556,0.9473684210526316,1.0555555555555556,11.25,2,0,-10.194444444444445,121.77991312593196,0.0140349872478624
19.0,19.0,3.0,0.7,0.7,0.1,0.0080810958089718,25.713129766933235,0,1.0,1.0,1.0,11.875,2,0,-10.875,139.77120214923818,0.0003141802247217
20.0,15.0,3.0,0.7,0.7,0.1,1.7241653720530248,19.753689227489,1,1.3333333333333333,0.75,1.3333333333333333,9.183673469387756,2,1,-7.850340136054423,70.76894737813987,0.0802764244474301
20.0,16.0,3.0,0.7,0.7,0.1,1.3793451229280569,21.231520778182503,1,1.25,0.8,1.25,9.79591836734694,2,1,-8.545918367346939,84.82753628201837,0.061003639973837
20.0,17.0,3.0,0.7,0.7,0.1,1.0345383031012507,22.70935016662594,1,1.1764705882352942,0.85,1.1764705882352942,10.408163265306122,2,1,-9.231692677070829,100.04760097869439,0.0435707194472488
20.0,18.0,3.0,0.7,0.7,0.1,0.689739231354368,24.187178687603936,1,1.1111111111111112,0.9,1.1111111111111112,11.020408163265309,2,0,-9.909297052154196,116.4215537684928,0.0277260725625793
20.0,19.0,3.0,0.7,0.7,0.1,0.3450147926961282,25.664996395786943,1,1.0526315789473684,0.95,1.0526315789473684,11.63265306122449,2,0,-10.580021482277122,133.94297464578116,0.0132646922062416
20.0,20.0,3.0,0.7,0.7,0.1,0.0082916703496075,27.141671117427183,0,1.0,1.0,1.0,12.244897959183673,2,0,-11.244897959183673,152.55604158509942,0.0003054026414113
15.0,18.0,0.3,0.9,0.7,0.1,3.500186655848648,18.49997805528012,1,0.8333333333333334,1.2,1.0546875,3.176470588235294,2,1,-2.121783088235294,15.913151859185456,0.1590982023001891
15.0,19.0,0.3,0.9,0.7,0.1,0.0673256739005325,19.992511484955845,0,0.7894736842105263,1.2666666666666666,1.0000000000000002,3.352941176470588,2,0,-2.352941176470588,23.441395071829774,0.0033562422948587
16.0,19.0,0.3,0.9,0.7,0.1,4.500149580635187,19.499982205629216,1,0.8421052631578947,1.1875,1.0666666666666669,3.166666666666666,2,1,-2.099999999999999,15.749824256243723,0.1875052029177057
16.0,20.0,0.3,0.9,0.7,0.1,1.0007047586998443,20.999920530745392,1,0.8,1.25,1.0140845070422535,3.333333333333333,2,1,-2.319248826291079,23.19157885302934,0.0454852871468126
17.0,20.0,0.3,0.9,0.7,0.1,5.500129829724908,20.499984392973843,1,0.85,1.1764705882352942,1.0774647887323945,3.157894736842105,2,1,-2.0804299481097104,15.603073325336592,0.2115425256448741
15.0,17.0,0.5,0.9,0.7,0.1,3.684294874297529,17.3684105197946,1,0.8823529411764706,1.1333333333333333,1.115702479338843,4.473684210526315,2,1,-3.357981731187472,22.975505172517913,0.1750033929288454
15.0,18.0,0.5,0.9,0.7,0.1,1.8422830115674127,18.68418962891864,1,0.8333333333333334,1.2,1.0546875,4.7368421052631575,2,1,-3.6821546052631575,31.00725200624594,0.0897515634485452
15.0,19.0,0.5,0.9,0.7,0.1,0.0354687492826966,19.996054870058227,0,0.7894736842105263,1.2666666666666666,1.0000000000000002,5.0,2,0,-4.0,39.92117224155106,0.0017706466046572
16.0,18.0,0.5,0.9,0.7,0.1,4.210603792461228,18.421042874965497,1,0.8888888888888888,1.125,1.125,4.5,2,1,-3.375,23.980115951725953,0.1860493783035887
16.0,19.0,0.5,0.9,0.7,0.1,2.368572693853092,19.736824065889987,1,0.8421052631578947,1.1875,1.0666666666666669,4.75,2,1,-3.683333333333333,31.986529610167945,0.1071490695053519
16.0,20.0,0.5,0.9,0.7,0.1,0.527023065113971,21.052551825162805,1,0.8,1.25,1.0140845070422535,5.0,2,0,-3.985915492957746,40.906511542914224,0.0244223098830104
17.0,19.0,0.5,0.9,0.7,0.1,4.736914871760113,19.47367497867935,1,0.8947368421052632,1.1176470588235294,1.1333333333333335,4.523809523809524,2,1,-3.39047619047619,24.982317133634517,0.1956546660375616
17.0,20.0,0.5,0.9,0.7,0.1,2.8948629682801084,20.789458522539302,1,0.85,1.1764705882352942,1.0774647887323945,4.761904761904762,2,1,-3.684439973172368,32.96578158193256,0.1222269748957015
18.0,20.0,0.5,0.9,0.7,0.1,5.263224958763433,20.52630722465796,1,0.9,1.1111111111111112,1.1408450704225357,4.545454545454545,2,1,-3.404609475032009,25.982417250328766,0.2040837701641931
15.0,15.0,0.7,0.9,0.7,0.1,5.000039454041884,14.9999943636953,1,1.0,1.0,1.2616822429906545,4.999999999999999,2,1,-3.738317757009344,18.69150450402507,0.2500015499777586
15.0,16.0,0.7,0.9,0.7,0.1,3.7500488501366784,16.2499934922442,1,0.9375,1.0666666666666669,1.1842105263157896,5.333333333333332,2,1,-4.149122807017543,25.931902700512527,0.1875020455426825
15.0,17.0,0.7,0.9,0.7,0.1,2.500079613430684,17.499990058457353,1,0.8823529411764706,1.1333333333333333,1.115702479338843,5.666666666666666,2,1,-4.550964187327823,34.132027624220456,0.1250035452098838
15.0,18.0,0.7,0.9,0.7,0.1,1.2501749302698246,18.74997943392353,1,0.8333333333333334,1.2,1.0546875,5.999999999999999,2,1,-4.945312499999999,43.27100097973748,0.0625082640616032
15.0,19.0,0.7,0.9,0.7,0.1,0.0240755836286556,19.997322112030744,0,0.7894736842105263,1.2666666666666666,1.0000000000000002,6.333333333333332,2,0,-5.333333333333332,53.26199074240556,0.0012024926528418
16.0,16.0,0.7,0.9,0.7,0.1,5.357174800457773,16.071424008089924,1,1.0,1.0,1.2631578947368425,5.09090909090909,2,1,-3.827751196172248,20.505740110300763,0.2500011712534764
16.0,17.0,0.7,0.9,0.7,0.1,4.10718884627537,17.321422416941175,1,0.9411764705882352,1.0625,1.1900826446280992,5.409090909090908,2,1,-4.2190082644628095,27.875480321590466,0.1916684565240864
16.0,18.0,0.7,0.9,0.7,0.1,2.8572178209436854,18.571419131333315,1,0.8888888888888888,1.125,1.125,5.727272727272727,2,1,-4.602272727272727,36.160520060839765,0.1333364239315314
16.0,19.0,0.7,0.9,0.7,0.1,1.6072941986938238,19.82141056772589,1,0.8421052631578947,1.1875,1.0666666666666669,6.045454545454545,2,1,-4.978787878787879,45.34211090048437,0.0750065958822003
16.0,20.0,0.7,0.9,0.7,0.1,0.3578436840126787,21.071349544108163,1,0.8,1.25,1.0140845070422535,6.363636363636362,2,0,-5.3495518565941085,55.403986865223374,0.0166988873637618
17.0,17.0,0.7,0.9,0.7,0.1,5.714318113242903,17.142852514427034,1,1.0,1.0,1.2644628099173556,5.173913043478261,2,1,-3.909450233560906,22.33964324198407,0.2500011137128839
17.0,18.0,0.7,0.9,0.7,0.1,4.464330663893882,18.392851103451505,1,0.9444444444444444,1.0588235294117647,1.1953125,5.478260869565217,2,1,-4.282948369565217,29.827566953529562,0.1953141340579349
17.0,19.0,0.7,0.9,0.7,0.1,3.214357698162185,19.6428480103729,1,0.8947368421052632,1.1176470588235294,1.1333333333333335,5.782608695652173,2,1,-4.649275362318839,38.19028762432751,0.140627762603629
17.0,20.0,0.7,0.9,0.7,0.1,1.964409762083238,20.892842231064336,1,0.85,1.1764705882352942,1.0774647887323945,6.08695652173913,2,1,-5.009491733006735,47.41091298606854,0.0859425167413892
18.0,18.0,0.7,0.9,0.7,0.1,6.071461486275538,18.214281012157294,1,1.0,1.0,1.265625,5.25,2,1,-3.984375,24.19077327421756,0.2500010648909471
18.0,19.0,0.7,0.9,0.7,0.1,4.821473902391467,19.46427960210317,1,0.9473684210526316,1.0555555555555556,1.2000000000000002,5.541666666666666,2,1,-4.341666666666666,31.787090706457484,0.1985309577279182
18.0,20.0,0.7,0.9,0.7,0.1,3.571496226748317,20.714277074023997,1,0.9,1.1111111111111112,1.1408450704225357,5.833333333333333,2,1,-4.692488262910798,40.22114895974657,0.1470612519731764
19.0,19.0,0.7,0.9,0.7,0.1,6.428604908115497,19.285709502915022,1,1.0,1.0,1.2666666666666668,5.319999999999999,2,1,-4.053333333333333,26.057065312127037,0.2500010229849976
19.0,20.0,0.7,0.9,0.7,0.1,5.178618366965403,20.535707936845604,1,0.95,1.0526315789473684,1.2042253521126762,5.6,2,1,-4.395774647887324,33.75315249830712,0.2013903963798539
20.0,20.0,0.7,0.9,0.7,0.1,6.785748370027578,20.35713798794813,1,1.0,1.0,1.2676056338028172,5.384615384615384,2,1,-4.117009750812567,27.93677169452767,0.2500009866501778
15.0,15.0,0.9,0.9,0.7,0.1,3.783821723225944,15.135129715198934,1,1.0,1.0,1.2616822429906545,5.869565217391305,2,1,-4.60788297440065,26.152749416695187,0.2000016615900237
15.0,16.0,0.9,0.9,0.7,0.1,2.83788946942711,16.351344473090606,1,0.9375,1.0666666666666669,1.1842105263157896,6.260869565217392,2,1,-5.076659038901602,34.30160174556918,0.1478896696933367
15.0,17.0,0.9,0.9,0.7,0.1,1.891975249835833,17.567557158467366,1,0.8823529411764706,1.1333333333333333,1.115702479338843,6.652173913043479,2,1,-5.536471433704636,43.39370572191784,0.097226141416869
15.0,18.0,0.9,0.9,0.7,0.1,0.9461279092804824,18.7837623908113,1,0.8333333333333334,1.2,1.0546875,7.043478260869565,2,0,-5.988790760869565,53.41293028938007,0.0479540380047668
15.0,19.0,0.9,0.9,0.7,0.1,0.0182220873043257,19.997973186577635,0,0.7894736842105263,1.2666666666666666,1.0000000000000002,7.434782608695652,2,0,-6.434782608695652,64.28267744983586,0.0009103671829232
16.0,15.0,0.9,0.9,0.7,0.1,5.000029990328091,14.999995402261757,1,1.0666666666666669,0.9375,1.3457943925233646,5.624999999999999,2,1,-4.2792056074766345,21.395954032659468,0.2500011821075306
16.0,16.0,0.9,0.9,0.7,0.1,4.054092512050418,16.216210722201517,1,1.0,1.0,1.2631578947368425,5.999999999999999,2,1,-4.736842105263157,28.805016813515753,0.2000015720139784
16.0,17.0,0.9,0.9,0.7,0.1,3.1081571597654047,17.432425868136022,1,0.9411764705882352,1.0625,1.1900826446280992,6.374999999999999,2,1,-5.1849173553719,37.13507471452073,0.1513178645193965
16.0,18.0,0.9,0.9,0.7,0.1,2.1622425666729157,18.64863852344269,1,0.8888888888888888,1.125,1.125,6.749999999999999,2,1,-5.624999999999999,46.36798862841498,0.1038996166144979
16.0,19.0,0.9,0.9,0.7,0.1,1.2163642591019004,19.86484725356953,1,0.8421052631578947,1.1875,1.0666666666666669,7.124999999999999,2,1,-6.058333333333332,56.48936307074152,0.0576989732478501
16.0,20.0,0.9,0.9,0.7,0.1,0.270972349459992,21.081001911805615,1,0.8,1.25,1.0140845070422535,7.499999999999999,2,0,-6.485915492957745,67.48604657366309,0.0126907397950343
17.0,16.0,0.9,0.9,0.7,0.1,5.270296837383874,16.08107702712853,1,1.0625,0.9411764705882352,1.342105263157895,5.76,2,1,-4.417894736842105,23.8804444507149,0.2468364270527577
17.0,17.0,0.9,0.9,0.7,0.1,4.32436338616022,17.29729171702032,1,1.0,1.0,1.2644628099173556,6.12,2,1,-4.855537190082645,31.495267987383997,0.2000014969031721
17.0,18.0,0.9,0.9,0.7,0.1,3.378426717139371,18.513507018773225,1,0.9444444444444444,1.0588235294117647,1.1953125,6.48,2,1,-5.2846875,39.99208484077033,0.1543229007493858
17.0,19.0,0.9,0.9,0.7,0.1,2.4325021569050573,19.72972088392516,1,0.8947368421052632,1.1176470588235294,1.1333333333333335,6.84,2,1,-5.706666666666666,49.354730767764025,0.1097589421613335
17.0,20.0,0.9,0.9,0.7,0.1,1.4866126927208403,20.945930774691533,1,0.85,1.1764705882352942,1.0774647887323945,7.2,2,1,-6.122535211267605,59.57018007206099,0.0662703582801671
18.0,17.0,0.9,0.9,0.7,0.1,5.540571354389693,17.162157479377317,1,1.0588235294117647,0.9444444444444444,1.3388429752066118,5.884615384615384,2,1,-4.545772409408772,26.414542780268278,0.2440486954215344
18.0,18.0,0.9,0.9,0.7,0.1,4.5946262145492165,18.378373861232948,1,1.0,1.0,1.265625,6.23076923076923,2,1,-4.96514423076923,34.21914755315534,0.200001140442811
18.0,19.0,0.9,0.9,0.7,0.1,3.648697765070948,19.59458797202946,1,0.9473684210526316,1.0555555555555556,1.2000000000000002,6.576923076923076,2,1,-5.376923076923076,42.869912517938445,0.1569785703424442
18.0,20.0,0.9,0.9,0.7,0.1,2.702769064840709,20.81080233573291,1,0.9,1.1111111111111112,1.1408450704225357,6.9230769230769225,2,1,-5.782231852654387,52.35242338393914,0.1149450680543907
19.0,18.0,0.9,0.9,0.7,0.1,5.810837524953496,18.243239198125146,1,1.0555555555555556,0.9473684210526316,1.3359375,6.0,2,1,-4.6640625,28.992749214388574,0.2415739166316992
19.0,19.0,0.9,0.9,0.7,0.1,4.8648970379950205,19.459454863289164,1,1.0,1.0,1.2666666666666668,6.333333333333333,2,1,-5.066666666666666,36.97287982407849,0.2000010959279939
19.0,20.0,0.9,0.9,0.7,0.1,3.918961623773257,20.675669899459344,1,0.95,1.0526315789473684,1.2042253521126762,6.666666666666667,2,1,-5.462441314553991,45.766267790518214,0.1593421564405762
20.0,19.0,0.9,0.9,0.7,0.1,6.08111138410934,19.324319750480456,1,1.0526315789473684,0.95,1.3333333333333337,6.107142857142857,2,1,-4.773809523809524,31.610277112588197,0.2393626524932235
20.0,20.0,0.9,0.9,0.7,0.1,5.135167899231718,20.54053585994663,1,1.0,1.0,1.2676056338028172,6.428571428571429,2,1,-5.160965794768612,39.753288550536965,0.2000010573184791
15.0,15.0,1.0,0.9,0.7,0.1,3.373527849884405,15.18071805241194,1,1.0,1.0,1.2616822429906545,6.249999999999999,2,1,-4.988317757009344,29.44900827382743,0.1818197229706266
15.0,16.0,1.0,0.9,0.7,0.1,2.5301748219988425,16.385534929606063,1,0.9375,1.0666666666666669,1.1842105263157896,6.666666666666666,2,1,-5.482456140350877,37.980702049361895,0.1337605014680546
15.0,17.0,1.0,0.9,0.7,0.1,1.6868297916261084,17.590351105904713,1,0.8823529411764706,1.1333333333333333,1.115702479338843,7.083333333333332,2,1,-5.967630853994489,47.453172241123994,0.0875039665079955
15.0,18.0,1.0,0.9,0.7,0.1,0.8435538865985053,18.79515951456637,1,0.8333333333333334,1.2,1.0546875,7.499999999999999,2,0,-6.445312499999999,57.85185407450581,0.0429536227433549
15.0,19.0,1.0,0.9,0.7,0.1,0.0162469852059496,19.998192873910856,0,0.7894736842105263,1.2666666666666666,1.0000000000000002,7.916666666666665,2,0,-6.916666666666665,69.10422953177113,0.0008117631730047
16.0,15.0,1.0,0.9,0.7,0.1,4.45785820349177,15.060236843194357,1,1.0666666666666669,0.9375,1.3457943925233646,6.0,2,1,-4.654205607476635,24.672825058747144,0.2283961725172891
16.0,16.0,1.0,0.9,0.7,0.1,3.614492160949858,16.265055336718174,1,1.0,1.0,1.2631578947368425,6.4,2,1,-5.136842105263158,32.49197278828915,0.1818196395754911
16.0,17.0,1.0,0.9,0.7,0.1,2.7711361985237097,17.46987257780439,1,0.9411764705882352,1.0625,1.1900826446280992,6.8,2,1,-5.6099173553719,41.229348158081514,0.1369070202550655
16.0,18.0,1.0,0.9,0.7,0.1,1.927791356853277,18.67468865626173,1,0.8888888888888888,1.125,1.125,7.2,2,1,-6.075,50.86870054695318,0.0935708398030768
16.0,19.0,1.0,0.9,0.7,0.1,1.0844874096593926,19.87950022099441,1,0.8421052631578947,1.1875,1.0666666666666669,7.6,2,1,-6.533333333333333,61.39704185036105,0.0517309697356261
16.0,20.0,1.0,0.9,0.7,0.1,0.2416641607262827,21.08425837979314,1,0.8,1.25,1.0140845070422535,8.0,2,0,-6.985915492957746,72.80230093420536,0.0113319440351112
17.0,16.0,1.0,0.9,0.7,0.1,4.698818959052501,16.144574684821922,1,1.0625,0.9411764705882352,1.342105263157895,6.153846153846153,2,1,-4.811740890688259,27.537005425256993,0.2254344488875216
17.0,17.0,1.0,0.9,0.7,0.1,3.855456548793784,17.349392610055915,1,1.0,1.0,1.2644628099173556,6.538461538461538,2,1,-5.273998728544183,35.58350081507649,0.1818195696612506
17.0,18.0,1.0,0.9,0.7,0.1,3.012099510255255,18.554209972520685,1,0.9444444444444444,1.0588235294117647,1.1953125,6.9230769230769225,2,1,-5.7277644230769225,44.51077368264778,0.1396668963069869
17.0,19.0,1.0,0.9,0.7,0.1,2.1687450038773903,19.75902722512196,1,0.8947368421052632,1.1176470588235294,1.1333333333333335,7.3076923076923075,2,1,-6.174358974358974,54.30435844712426,0.0989040282445673
17.0,20.0,1.0,0.9,0.7,0.1,1.3254223635493487,20.963840857195287,1,0.85,1.1764705882352942,1.0774647887323945,7.692307692307692,2,1,-6.614842903575298,64.95252660506786,0.0594646108497555
18.0,17.0,1.0,0.9,0.7,0.1,4.939786615474498,17.228911471389218,1,1.0588235294117647,0.9444444444444444,1.3388429752066118,6.296296296296296,2,1,-4.957453321089684,30.461381415120105,0.2228270959403619
18.0,18.0,1.0,0.9,0.7,0.1,4.096420997974859,18.43372987463109,1,1.0,1.0,1.265625,6.666666666666666,2,1,-5.401041666666666,38.718201315345084,0.1818195102703742
18.0,19.0,1.0,0.9,0.7,0.1,3.2530558194794645,19.63854831501881,1,0.9473684210526316,1.0555555555555556,1.2000000000000002,7.037037037037036,2,1,-5.837037037037036,47.82136328327779,0.1421069401849834
18.0,20.0,1.0,0.9,0.7,0.1,2.4097058918891583,20.843364894321844,1,0.9,1.1111111111111112,1.1408450704225357,7.4074074074074066,2,1,-6.266562336984871,57.757836618733386,0.1036295771016233
19.0,18.0,1.0,0.9,0.7,0.1,5.180746772190376,18.313249395968057,1,1.0555555555555556,0.9473684210526316,1.3359375,6.428571428571429,2,1,-5.092633928571429,33.43951421445176,0.2205136467678443
19.0,19.0,1.0,0.9,0.7,0.1,4.337385496904236,19.518067132099294,1,1.0,1.0,1.2666666666666668,6.785714285714287,2,1,-5.51904761904762,41.89145241712161,0.181819459238884
19.0,20.0,1.0,0.9,0.7,0.1,3.494021542840762,20.72288539315557,1,0.95,1.0526315789473684,1.2042253521126762,7.142857142857143,2,1,-5.938631790744467,51.15793928994381,0.1442802564371753
20.0,19.0,1.0,0.9,0.7,0.1,5.421713836822774,19.397586272571417,1,1.0526315789473684,0.95,1.3333333333333337,6.551724137931034,2,1,-5.2183908045977,36.465782102470584,0.2184474909818523
20.0,20.0,1.0,0.9,0.7,0.1,4.5783500367211225,20.60240438372636,1,1.0,1.0,1.2676056338028172,6.896551724137931,2,1,-5.628946090335114,45.09926903394626,0.1818194149498306
15.0,15.0,1.5,0.9,0.7,0.1,2.18753445954564,15.312495077185078,1,1.0,1.0,1.2616822429906545,7.758620689655173,2,1,-6.496938446664518,42.63603062384967,0.1250017581372783
15.0,16.0,1.5,0.9,0.7,0.1,1.6406740107594229,16.484368470920682,1,0.9375,1.0666666666666669,1.1842105263157896,8.275862068965518,2,1,-7.091651542649728,52.63315435851191,0.0905197332595349
15.0,17.0,1.5,0.9,0.7,0.1,1.093832756399166,17.65623966603498,1,0.8823529411764706,1.1333333333333333,1.115702479338843,8.793103448275861,2,1,-7.677400968937018,63.57811942798359,0.0583375216775383
15.0,18.0,1.5,0.9,0.7,0.1,0.5470538477848278,18.82810397318549,1,0.8333333333333334,1.2,1.0546875,9.310344827586206,2,0,-8.255657327586206,75.46104271186735,0.0282348073156201
15.0,19.0,1.5,0.9,0.7,0.1,0.010536552258114,19.998828036039225,0,0.7894736842105263,1.2666666666666666,1.0000000000000002,9.827586206896552,2,0,-8.827586206896552,88.22418310082698,0.0005265810521677
16.0,15.0,1.5,0.9,0.7,0.1,2.890648166087354,15.234371448342795,1,1.0666666666666669,0.9375,1.3457943925233646,7.5,2,1,-6.154205607476635,37.98290552039816,0.1594838641601236
16.0,16.0,1.5,0.9,0.7,0.1,2.343784981341747,16.406245002643676,1,1.0,1.0,1.2631578947368425,8.0,2,1,-6.7368421052631575,47.368286387543336,0.1250016657756598
16.0,17.0,1.5,0.9,0.7,0.1,1.796922192465849,17.578118684544055,1,0.9411764705882352,1.0625,1.1900826446280992,8.5,2,1,-7.309917355371901,57.67962106298832,0.0927441755541298
16.0,18.0,1.5,0.9,0.7,0.1,1.2500739374326195,18.74999068921029,1,0.8888888888888888,1.125,1.125,9.0,2,1,-7.875,68.90592221012457,0.0625034949020787
16.0,19.0,1.5,0.9,0.7,0.1,0.7032680273140308,19.921857985300537,1,0.8421052631578947,1.1875,1.0666666666666669,9.5,2,0,-8.433333333333334,81.03838765617644,0.0340976354221498
16.0,20.0,1.5,0.9,0.7,0.1,0.1569517673751643,21.093670863670283,1,0.8,1.25,1.0140845070422535,10.0,2,0,-8.985915492957746,94.06779424955133,0.0073857491189867
17.0,15.0,1.5,0.9,0.7,0.1,3.593772703777525,15.156246279125892,1,1.1333333333333333,0.8823529411764706,1.429906542056075,7.258064516129033,2,1,-5.828157974072958,33.69396128408722,0.1916676834863147
17.0,16.0,1.5,0.9,0.7,0.1,3.0469021620174384,16.328120855142174,1,1.0625,0.9411764705882352,1.342105263157895,7.741935483870969,2,1,-6.399830220713074,42.498772380079544,0.1572592796054451
17.0,17.0,1.5,0.9,0.7,0.1,2.500035576198699,17.4999949176648,1,1.0,1.0,1.2644628099173556,8.225806451612904,2,1,-6.9613436416955485,52.209935793703394,0.1250015882208665
17.0,18.0,1.5,0.9,0.7,0.1,1.9531720741478988,18.67186867520465,1,0.9444444444444444,1.0588235294117647,1.1953125,8.70967741935484,2,1,-7.51436491935484,62.81519361815892,0.0946990649804758
17.0,19.0,1.5,0.9,0.7,0.1,1.4063246348150358,19.843740531254003,1,0.8947368421052632,1.1176470588235294,1.1333333333333335,9.193548387096776,2,1,-8.060215053763443,74.30476858048738,0.0661797798653615
17.0,20.0,1.5,0.9,0.7,0.1,0.8594975217263522,21.01561027163049,1,0.85,1.1764705882352942,1.0774647887323945,9.67741935483871,2,0,-8.599954566106316,86.6708269392459,0.0392911216642036
18.0,15.0,1.5,0.9,0.7,0.1,4.296889334833265,15.078122497421315,1,1.2,0.8333333333333334,1.5140186915887852,7.03125,2,1,-5.517231308411215,29.741278573956023,0.221774797973543
18.0,16.0,1.5,0.9,0.7,0.1,3.750020621602507,16.249996650325468,1,1.125,0.8888888888888888,1.4210526315789476,7.5,2,1,-6.078947368421052,37.99334819256583,0.18750086915505
18.0,17.0,1.5,0.9,0.7,0.1,3.2031486005089014,17.42187141333531,1,1.0588235294117647,0.9444444444444444,1.3388429752066118,7.96875,2,1,-6.629907024793388,47.1344051301739,0.1553040238680418
18.0,18.0,1.5,0.9,0.7,0.1,2.6562862295145053,18.593744824334497,1,1.0,1.0,1.265625,8.4375,2,1,-7.171875,57.150730429862314,0.1250015222464051
18.0,19.0,1.5,0.9,0.7,0.1,2.1094233626561314,19.76561847909913,1,0.9473684210526316,1.0555555555555556,1.2000000000000002,8.90625,2,1,-7.70625,68.03152680804442,0.0964305978436871
18.0,20.0,1.5,0.9,0.7,0.1,1.562564344620438,20.937491782607097,1,0.9,1.1111111111111112,1.1408450704225357,9.375,2,1,-8.234154929577464,79.76807713685176,0.0694471309664674
19.0,15.0,1.5,0.9,0.7,0.1,5.00001339216703,14.99999751726698,1,1.2666666666666666,0.7894736842105263,1.5981308411214956,6.8181818181818175,2,1,-5.220050977060322,26.100213451407853,0.2500005332401355
19.0,16.0,1.5,0.9,0.7,0.1,4.45314450369181,16.17187163817027,1,1.1875,0.8421052631578947,1.5000000000000002,7.272727272727272,2,1,-5.7727272727272725,33.824507865426455,0.2159098675638548
19.0,17.0,1.5,0.9,0.7,0.1,3.906268476585133,17.343747022104395,1,1.1176470588235294,0.8947368421052632,1.413223140495868,7.727272727272727,2,1,-6.314049586776859,42.4224529288294,0.1838242648258788
19.0,18.0,1.5,0.9,0.7,0.1,3.359401984796841,18.515620913805133,1,1.0555555555555556,0.9473684210526316,1.3359375,8.181818181818182,2,1,-6.845880681818182,51.878833187752456,0.153572501403486
19.0,19.0,1.5,0.9,0.7,0.1,2.81253693031027,19.68749472422122,1,1.0,1.0,1.2666666666666668,8.636363636363635,2,1,-7.369696969696968,62.18166265877489,0.125001465486553
