r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
16.0,15.0,3.0,0.3,0.1,0.7,70.41407867494823,positive,1,0,0,0
17.0,15.0,3.0,0.3,0.1,0.7,72.15770996489334,positive,1,0,0,0
18.0,15.0,3.0,0.3,0.1,0.7,73.59807937976304,positive,1,0,0,0
19.0,15.0,3.0,0.3,0.1,0.7,74.7541407867495,positive,1,0,0,0
20.0,15.0,3.0,0.3,0.1,0.7,75.64330079858031,positive,1,0,0,0
15.0,16.0,3.0,0.3,0.1,0.7,74.68894631938112,positive,1,0,0,0
16.0,16.0,3.0,0.3,0.1,0.7,77.10888145670755,positive,1,0,0,0
17.0,16.0,3.0,0.3,0.1,0.7,79.18964987963098,positive,1,0,0,0
18.0,16.0,3.0,0.3,0.1,0.7,80.95290052736863,positive,1,0,0,0
19.0,16.0,3.0,0.3,0.1,0.7,82.41847826086959,positive,1,0,0,0
20.0,16.0,3.0,0.3,0.1,0.7,83.60460795243405,positive,1,0,0,0
15.0,17.0,3.0,0.3,0.1,0.7,81.02591128678084,positive,1,0,0,0
16.0,17.0,3.0,0.3,0.1,0.7,83.7979797979798,positive,1,0,0,0
17.0,17.0,3.0,0.3,0.1,0.7,86.21565370147603,positive,1,0,0,0
18.0,17.0,3.0,0.3,0.1,0.7,88.30155392967605,positive,1,0,0,0
19.0,17.0,3.0,0.3,0.1,0.7,90.07641633728592,positive,1,0,0,0
20.0,17.0,3.0,0.3,0.1,0.7,91.55928405617848,positive,1,0,0,0
15.0,18.0,3.0,0.3,0.1,0.7,87.3582526918359,positive,1,0,0,0
16.0,18.0,3.0,0.3,0.1,0.7,90.48225887056472,positive,1,0,0,0
17.0,18.0,3.0,0.3,0.1,0.7,93.23664254829109,positive,1,0,0,0
18.0,18.0,3.0,0.3,0.1,0.7,95.64499665061086,positive,1,0,0,0
19.0,18.0,3.0,0.3,0.1,0.7,97.728948025987,positive,1,0,0,0
20.0,18.0,3.0,0.3,0.1,0.7,99.50835806586504,positive,1,0,0,0
15.0,19.0,3.0,0.3,0.1,0.7,93.68665269948237,positive,1,0,0,0
16.0,19.0,3.0,0.3,0.1,0.7,97.1624297141047,positive,1,0,0,0
17.0,19.0,3.0,0.3,0.1,0.7,100.25335633442484,positive,1,0,0,0
18.0,19.0,3.0,0.3,0.1,0.7,102.9839974792281,positive,1,0,0,0
19.0,19.0,3.0,0.3,0.1,0.7,105.37687099073416,positive,1,0,0,0
20.0,19.0,3.0,0.3,0.1,0.7,107.4526565199613,positive,1,0,0,0
15.0,20.0,3.0,0.3,0.1,0.7,100.0116655687308,positive,1,0,0,0
16.0,20.0,3.0,0.3,0.1,0.7,103.8390700483092,positive,1,0,0,0
17.0,20.0,3.0,0.3,0.1,0.7,107.26639624028566,positive,1,0,0,0
18.0,20.0,3.0,0.3,0.1,0.7,110.31918105663482,positive,1,0,0,0
19.0,20.0,3.0,0.3,0.1,0.7,113.02083333333334,positive,1,0,0,0
20.0,20.0,3.0,0.3,0.1,0.7,115.39285098097211,positive,1,0,0,0
15.0,19.0,0.3,0.5,0.1,0.7,12.759248029108551,positive,1,0,1,1
15.0,20.0,0.3,0.5,0.1,0.7,15.931372549019608,positive,1,0,1,1
16.0,20.0,0.3,0.5,0.1,0.7,12.941176470588232,positive,1,0,1,1
15.0,17.0,0.5,0.5,0.1,0.7,20.636418632788867,positive,1,0,1,1
15.0,18.0,0.5,0.5,0.1,0.7,24.918764302059493,positive,1,0,1,1
16.0,18.0,0.5,0.5,0.1,0.7,21.920289855072465,positive,1,0,1,1
15.0,19.0,0.5,0.5,0.1,0.7,29.19732320491952,positive,1,0,0,0
16.0,19.0,0.5,0.5,0.1,0.7,26.288659793814432,positive,1,0,1,1
17.0,19.0,0.5,0.5,0.1,0.7,23.19620356733759,positive,1,0,1,1
15.0,20.0,0.5,0.5,0.1,0.7,33.472652218782244,positive,1,0,0,0
16.0,20.0,0.5,0.5,0.1,0.7,30.65359477124183,positive,1,0,0,0
17.0,20.0,0.5,0.5,0.1,0.7,27.642390289449114,positive,1,0,1,1
18.0,20.0,0.5,0.5,0.1,0.7,24.465240641711222,positive,1,0,1,1
15.0,16.0,0.7,0.5,0.1,0.7,28.082039911308204,positive,1,0,0,0
16.0,16.0,0.7,0.5,0.1,0.7,25.398105220721632,positive,1,0,0,0
15.0,17.0,0.7,0.5,0.1,0.7,33.01985370950887,positive,1,0,0,0
16.0,17.0,0.7,0.5,0.1,0.7,30.461669991450552,positive,1,0,0,0
17.0,17.0,0.7,0.5,0.1,0.7,27.68070510199445,positive,1,0,0,0
15.0,18.0,0.7,0.5,0.1,0.7,37.95454545454544,positive,1,0,0,0
16.0,18.0,0.7,0.5,0.1,0.7,35.52191879266977,positive,1,0,0,0
17.0,18.0,0.7,0.5,0.1,0.7,32.855731225296445,positive,1,0,0,0
18.0,18.0,0.7,0.5,0.1,0.7,29.98517786561265,positive,1,0,0,0
15.0,19.0,0.7,0.5,0.1,0.7,42.88659793814433,positive,1,0,0,0
16.0,19.0,0.7,0.5,0.1,0.7,40.57936440316946,positive,1,0,0,0
17.0,19.0,0.7,0.5,0.1,0.7,38.02779022859704,positive,1,0,0,0
18.0,19.0,0.7,0.5,0.1,0.7,35.26241799437676,positive,1,0,0,0
19.0,19.0,0.7,0.5,0.1,0.7,32.308903467666354,positive,1,0,0,0
15.0,20.0,0.7,0.5,0.1,0.7,47.81639928698751,positive,1,0,0,0
16.0,20.0,0.7,0.5,0.1,0.7,45.63441905687894,positive,1,0,0,0
17.0,20.0,0.7,0.5,0.1,0.7,43.19731845307293,positive,1,0,0,0
18.0,20.0,0.7,0.5,0.1,0.7,40.53698752228164,positive,1,0,0,0
19.0,20.0,0.7,0.5,0.1,0.7,37.6802139037433,positive,1,0,0,0
20.0,20.0,0.7,0.5,0.1,0.7,34.64966406142876,positive,1,0,0,0
15.0,15.0,0.9,0.5,0.1,0.7,32.62913997546682,positive,1,0,0,0
16.0,15.0,0.9,0.5,0.1,0.7,30.37617554858934,positive,1,0,0,0
15.0,16.0,0.9,0.5,0.1,0.7,38.04859765239333,positive,1,0,0,0
16.0,16.0,0.9,0.5,0.1,0.7,35.95458368376788,positive,1,0,0,0
17.0,16.0,0.9,0.5,0.1,0.7,33.60689655172415,positive,1,0,0,0
15.0,17.0,0.9,0.5,0.1,0.7,43.46516396973927,positive,1,0,0,0
16.0,17.0,0.9,0.5,0.1,0.7,41.529924692826,positive,1,0,0,0
17.0,17.0,0.9,0.5,0.1,0.7,39.328418549346026,positive,1,0,0,0
18.0,17.0,0.9,0.5,0.1,0.7,36.89136863928778,positive,1,0,0,0
15.0,18.0,0.9,0.5,0.1,0.7,48.8793103448276,positive,1,0,0,0
16.0,18.0,0.9,0.5,0.1,0.7,47.10269865067466,positive,1,0,0,0
17.0,18.0,0.9,0.5,0.1,0.7,45.0472263868066,positive,1,0,0,0
18.0,18.0,0.9,0.5,0.1,0.7,42.7450697728059,positive,1,0,0,0
19.0,18.0,0.9,0.5,0.1,0.7,40.22363818090955,positive,1,0,0,0
15.0,19.0,0.9,0.5,0.1,0.7,54.29141099553317,positive,1,0,0,0
16.0,19.0,0.9,0.5,0.1,0.7,52.67330252399573,positive,1,0,0,0
17.0,19.0,0.9,0.5,0.1,0.7,50.76373977959474,positive,1,0,0,0
18.0,19.0,0.9,0.5,0.1,0.7,48.596352101506746,positive,1,0,0,0
19.0,19.0,0.9,0.5,0.1,0.7,46.19978670458586,positive,1,0,0,0
20.0,19.0,0.9,0.5,0.1,0.7,43.598598344421326,positive,1,0,0,0
15.0,20.0,0.9,0.5,0.1,0.7,59.70176676367699,positive,1,0,0,0
16.0,20.0,0.9,0.5,0.1,0.7,58.24205544286679,positive,1,0,0,0
17.0,20.0,0.9,0.5,0.1,0.7,56.47829614604463,positive,1,0,0,0
18.0,20.0,0.9,0.5,0.1,0.7,54.44557133198106,positive,1,0,0,0
19.0,20.0,0.9,0.5,0.1,0.7,52.17376605814741,positive,1,0,0,0
20.0,20.0,0.9,0.5,0.1,0.7,49.68849608809042,positive,1,0,0,0
15.0,15.0,1.0,0.5,0.1,0.7,36.83566433566433,positive,1,0,0,0
16.0,15.0,1.0,0.5,0.1,0.7,34.86713286713288,positive,1,0,0,0
15.0,16.0,1.0,0.5,0.1,0.7,42.45450281425892,positive,1,0,0,0
16.0,16.0,1.0,0.5,0.1,0.7,40.66041275797375,positive,1,0,0,0
17.0,16.0,1.0,0.5,0.1,0.7,38.595612642516976,positive,1,0,0,0
18.0,16.0,1.0,0.5,0.1,0.7,36.29018136335211,positive,1,0,0,0
15.0,17.0,1.0,0.5,0.1,0.7,48.07073386383731,positive,1,0,0,0
16.0,17.0,1.0,0.5,0.1,0.7,46.45092838196288,positive,1,0,0,0
17.0,17.0,1.0,0.5,0.1,0.7,44.54709923144937,positive,1,0,0,0
18.0,17.0,1.0,0.5,0.1,0.7,42.39080459770116,positive,1,0,0,0
19.0,17.0,1.0,0.5,0.1,0.7,40.009094353921945,positive,1,0,0,0
15.0,18.0,1.0,0.5,0.1,0.7,53.68478260869565,positive,1,0,0,0
16.0,18.0,1.0,0.5,0.1,0.7,52.23913043478262,positive,1,0,0,0
17.0,18.0,1.0,0.5,0.1,0.7,50.49614098276306,positive,1,0,0,0
18.0,18.0,1.0,0.5,0.1,0.7,48.48885172798217,positive,1,0,0,0
19.0,18.0,1.0,0.5,0.1,0.7,46.24558050645008,positive,1,0,0,0
20.0,18.0,1.0,0.5,0.1,0.7,43.790739245761735,positive,1,0,0,0
15.0,19.0,1.0,0.5,0.1,0.7,59.29698651863601,positive,1,0,0,0
16.0,19.0,1.0,0.5,0.1,0.7,58.025376685170514,positive,1,0,0,0
17.0,19.0,1.0,0.5,0.1,0.7,56.44311596413104,positive,1,0,0,0
18.0,19.0,1.0,0.5,0.1,0.7,54.5847211208036,positive,1,0,0,0
19.0,19.0,1.0,0.5,0.1,0.7,52.47977795400477,positive,1,0,0,0
20.0,19.0,1.0,0.5,0.1,0.7,50.15379146271433,positive,1,0,0,0
15.0,20.0,1.0,0.5,0.1,0.7,64.90761689291101,positive,1,0,0,0
16.0,20.0,1.0,0.5,0.1,0.7,63.80995475113124,positive,1,0,0,0
17.0,20.0,1.0,0.5,0.1,0.7,62.38832811231001,positive,1,0,0,0
18.0,20.0,1.0,0.5,0.1,0.7,60.67873303167421,positive,1,0,0,0
19.0,20.0,1.0,0.5,0.1,0.7,58.71202327084681,positive,1,0,0,0
20.0,20.0,1.0,0.5,0.1,0.7,56.51479690019245,positive,1,0,0,0
15.0,15.0,1.5,0.5,0.1,0.7,53.717868338558006,positive,1,0,0,0
16.0,15.0,1.5,0.5,0.1,0.7,53.09090909090909,positive,1,0,0,0
17.0,15.0,1.5,0.5,0.1,0.7,52.15249266862171,positive,1,0,0,0
18.0,15.0,1.5,0.5,0.1,0.7,50.93181818181819,positive,1,0,0,0
19.0,15.0,1.5,0.5,0.1,0.7,49.45454545454546,positive,1,0,0,0
20.0,15.0,1.5,0.5,0.1,0.7,47.74331550802141,positive,1,0,0,0
15.0,16.0,1.5,0.5,0.1,0.7,60.092010092514734,positive,1,0,0,0
16.0,16.0,1.5,0.5,0.1,0.7,59.707317073170735,positive,1,0,0,0
17.0,16.0,1.5,0.5,0.1,0.7,58.99559402045635,positive,1,0,0,0
18.0,16.0,1.5,0.5,0.1,0.7,57.9875,positive,1,0,0,0
19.0,16.0,1.5,0.5,0.1,0.7,56.709977827051006,positive,1,0,0,0
20.0,16.0,1.5,0.5,0.1,0.7,55.18680057388811,positive,1,0,0,0
15.0,17.0,1.5,0.5,0.1,0.7,66.46436781609196,positive,1,0,0,0
16.0,17.0,1.5,0.5,0.1,0.7,66.32183908045977,positive,1,0,0,0
17.0,17.0,1.5,0.5,0.1,0.7,65.83670745272526,positive,1,0,0,0
18.0,17.0,1.5,0.5,0.1,0.7,65.04109195402299,positive,1,0,0,0
19.0,17.0,1.5,0.5,0.1,0.7,63.9632183908046,positive,1,0,0,0
20.0,17.0,1.5,0.5,0.1,0.7,62.62799188640975,positive,1,0,0,0
15.0,18.0,1.5,0.5,0.1,0.7,72.83523238380809,positive,1,0,0,0
16.0,18.0,1.5,0.5,0.1,0.7,72.93478260869566,positive,1,0,0,0
17.0,18.0,1.5,0.5,0.1,0.7,72.67615708274896,positive,1,0,0,0
18.0,18.0,1.5,0.5,0.1,0.7,72.0929347826087,positive,1,0,0,0
19.0,18.0,1.5,0.5,0.1,0.7,71.21462450592884,positive,1,0,0,0
20.0,18.0,1.5,0.5,0.1,0.7,70.06726342710999,positive,1,0,0,0
15.0,19.0,1.5,0.5,0.1,0.7,79.20483469605404,positive,1,0,0,0
16.0,19.0,1.5,0.5,0.1,0.7,79.54639175257732,positive,1,0,0,0
17.0,19.0,1.5,0.5,0.1,0.7,79.51420019953444,positive,1,0,0,0
18.0,19.0,1.5,0.5,0.1,0.7,79.14329896907216,positive,1,0,0,0
19.0,19.0,1.5,0.5,0.1,0.7,78.46447985004686,positive,1,0,0,0
20.0,19.0,1.5,0.5,0.1,0.7,77.50491206791996,positive,1,0,0,0
15.0,20.0,1.5,0.5,0.1,0.7,85.57336037863422,positive,1,0,0,0
16.0,20.0,1.5,0.5,0.1,0.7,86.15686274509804,positive,1,0,0,0
17.0,20.0,1.5,0.5,0.1,0.7,86.35104364326378,positive,1,0,0,0
18.0,20.0,1.5,0.5,0.1,0.7,86.19240196078431,positive,1,0,0,0
19.0,20.0,1.5,0.5,0.1,0.7,85.71301247771835,positive,1,0,0,0
20.0,20.0,1.5,0.5,0.1,0.7,84.94117647058825,positive,1,0,0,0
15.0,15.0,2.0,0.5,0.1,0.7,65.75757575757575,positive,1,0,0,0
16.0,15.0,2.0,0.5,0.1,0.7,66.26743626743628,positive,1,0,0,0
17.0,15.0,2.0,0.5,0.1,0.7,66.44219977553313,positive,1,0,0,0
18.0,15.0,2.0,0.5,0.1,0.7,66.30903630903633,positive,1,0,0,0
19.0,15.0,2.0,0.5,0.1,0.7,65.8922558922559,positive,1,0,0,0
20.0,15.0,2.0,0.5,0.1,0.7,65.21367521367522,positive,1,0,0,0
15.0,16.0,2.0,0.5,0.1,0.7,72.64328604070354,positive,1,0,0,0
16.0,16.0,2.0,0.5,0.1,0.7,73.44947735191639,positive,1,0,0,0
17.0,16.0,2.0,0.5,0.1,0.7,73.90414533774968,positive,1,0,0,0
18.0,16.0,2.0,0.5,0.1,0.7,74.03579188945044,positive,1,0,0,0
19.0,16.0,2.0,0.5,0.1,0.7,73.869918699187,positive,1,0,0,0
20.0,16.0,2.0,0.5,0.1,0.7,73.42941190095662,positive,1,0,0,0
15.0,17.0,2.0,0.5,0.1,0.7,79.5276087446473,positive,1,0,0,0
16.0,17.0,2.0,0.5,0.1,0.7,80.63005534269902,positive,1,0,0,0
17.0,17.0,2.0,0.5,0.1,0.7,81.36455229175536,positive,1,0,0,0
18.0,17.0,2.0,0.5,0.1,0.7,81.76093334714025,positive,1,0,0,0
19.0,17.0,2.0,0.5,0.1,0.7,81.8458918688804,positive,1,0,0,0
20.0,17.0,2.0,0.5,0.1,0.7,81.6433834364869,positive,1,0,0,0
15.0,18.0,2.0,0.5,0.1,0.7,86.4107701051435,positive,1,0,0,0
16.0,18.0,2.0,0.5,0.1,0.7,87.80940878766965,positive,1,0,0,0
17.0,18.0,2.0,0.5,0.1,0.7,88.82367149758454,positive,1,0,0,0
18.0,18.0,2.0,0.5,0.1,0.7,89.48472385428907,positive,1,0,0,0
19.0,18.0,2.0,0.5,0.1,0.7,89.82045088566828,positive,1,0,0,0
20.0,18.0,2.0,0.5,0.1,0.7,89.8558776167472,positive,1,0,0,0
15.0,19.0,2.0,0.5,0.1,0.7,93.29294971138512,positive,1,0,0,0
16.0,19.0,2.0,0.5,0.1,0.7,94.98772704958272,positive,1,0,0,0
17.0,19.0,2.0,0.5,0.1,0.7,96.2817020915532,positive,1,0,0,0
18.0,19.0,2.0,0.5,0.1,0.7,97.20737232077438,positive,1,0,0,0
19.0,19.0,2.0,0.5,0.1,0.7,97.79381443298972,positive,1,0,0,0
20.0,19.0,2.0,0.5,0.1,0.7,98.06712289873803,positive,1,0,0,0
15.0,20.0,2.0,0.5,0.1,0.7,100.1742919389978,positive,1,0,0,0
16.0,20.0,2.0,0.5,0.1,0.7,102.1651623612408,positive,1,0,0,0
17.0,20.0,2.0,0.5,0.1,0.7,103.73880416364076,positive,1,0,0,0
18.0,20.0,2.0,0.5,0.1,0.7,104.92904669375258,positive,1,0,0,0
19.0,20.0,2.0,0.5,0.1,0.7,105.76615831517796,positive,1,0,0,0
20.0,20.0,2.0,0.5,0.1,0.7,106.27730294396962,positive,1,0,0,0
15.0,15.0,2.5,0.5,0.1,0.7,74.75113122171946,positive,1,0,0,0
16.0,15.0,2.5,0.5,0.1,0.7,76.20320855614975,positive,1,0,0,0
17.0,15.0,2.5,0.5,0.1,0.7,77.31316029737837,positive,1,0,0,0
18.0,15.0,2.5,0.5,0.1,0.7,78.10542398777693,positive,1,0,0,0
19.0,15.0,2.5,0.5,0.1,0.7,78.60216390996146,positive,1,0,0,0
20.0,15.0,2.5,0.5,0.1,0.7,78.82352941176472,positive,1,0,0,0
15.0,16.0,2.5,0.5,0.1,0.7,82.01004304160689,positive,1,0,0,0
16.0,16.0,2.5,0.5,0.1,0.7,83.80200860832139,positive,1,0,0,0
17.0,16.0,2.5,0.5,0.1,0.7,85.23529411764706,positive,1,0,0,0
18.0,16.0,2.5,0.5,0.1,0.7,86.33551957368314,positive,1,0,0,0
19.0,16.0,2.5,0.5,0.1,0.7,87.12592172433352,positive,1,0,0,0
20.0,16.0,2.5,0.5,0.1,0.7,87.62762488587454,positive,1,0,0,0
15.0,17.0,2.5,0.5,0.1,0.7,89.26780048889582,positive,1,0,0,0
16.0,17.0,2.5,0.5,0.1,0.7,91.39959432048684,positive,1,0,0,0
17.0,17.0,2.5,0.5,0.1,0.7,93.15615363050182,positive,1,0,0,0
18.0,17.0,2.5,0.5,0.1,0.7,94.56428088476768,positive,1,0,0,0
19.0,17.0,2.5,0.5,0.1,0.7,95.64828529647626,positive,1,0,0,0
20.0,17.0,2.5,0.5,0.1,0.7,96.4302661503473,positive,1,0,0,0
15.0,18.0,2.5,0.5,0.1,0.7,96.52459177650994,positive,1,0,0,0
16.0,18.0,2.5,0.5,0.1,0.7,98.99616368286443,positive,1,0,0,0
17.0,18.0,2.5,0.5,0.1,0.7,101.0759466034558,positive,1,0,0,0
18.0,18.0,2.5,0.5,0.1,0.7,102.79192546583852,positive,1,0,0,0
19.0,18.0,2.5,0.5,0.1,0.7,104.16948194849223,positive,1,0,0,0
20.0,18.0,2.5,0.5,0.1,0.7,105.23169030458033,positive,1,0,0,0
15.0,19.0,2.5,0.5,0.1,0.7,103.78056631058452,positive,1,0,0,0
16.0,19.0,2.5,0.5,0.1,0.7,106.59187386294724,positive,1,0,0,0
17.0,19.0,2.5,0.5,0.1,0.7,108.99483796535964,positive,1,0,0,0
18.0,19.0,2.5,0.5,0.1,0.7,111.01862600710388,positive,1,0,0,0
19.0,19.0,2.5,0.5,0.1,0.7,112.68969213194752,positive,1,0,0,0
20.0,19.0,2.5,0.5,0.1,0.7,114.03208556149733,positive,1,0,0,0
15.0,20.0,2.5,0.5,0.1,0.7,111.03584420193415,positive,1,0,0,0
16.0,20.0,2.5,0.5,0.1,0.7,114.18685121107268,positive,1,0,0,0
17.0,20.0,2.5,0.5,0.1,0.7,116.91296030607364,positive,1,0,0,0
18.0,20.0,2.5,0.5,0.1,0.7,119.24452133794696,positive,1,0,0,0
19.0,20.0,2.5,0.5,0.1,0.7,121.20906091574798,positive,1,0,0,0
20.0,20.0,2.5,0.5,0.1,0.7,122.8316032295271,positive,1,0,0,0
15.0,15.0,3.0,0.5,0.1,0.7,81.71840354767185,positive,1,0,0,0
16.0,15.0,3.0,0.5,0.1,0.7,83.95417590539542,positive,1,0,0,0
17.0,15.0,3.0,0.5,0.1,0.7,85.84980237154153,positive,1,0,0,0
18.0,15.0,3.0,0.5,0.1,0.7,87.42699438599803,positive,1,0,0,0
19.0,15.0,3.0,0.5,0.1,0.7,88.70565410199558,positive,1,0,0,0
20.0,15.0,3.0,0.5,0.1,0.7,89.70405900719491,positive,1,0,0,0
15.0,16.0,3.0,0.5,0.1,0.7,89.26258720458601,positive,1,0,0,0
16.0,16.0,3.0,0.5,0.1,0.7,91.87388459250448,positive,1,0,0,0
17.0,16.0,3.0,0.5,0.1,0.7,94.12872772418078,positive,1,0,0,0
18.0,16.0,3.0,0.5,0.1,0.7,96.04986899894946,positive,1,0,0,0
19.0,16.0,3.0,0.5,0.1,0.7,97.65816478286736,positive,1,0,0,0
20.0,16.0,3.0,0.5,0.1,0.7,98.97276888149668,positive,1,0,0,0
15.0,17.0,3.0,0.5,0.1,0.7,96.80577006397024,positive,1,0,0,0
16.0,17.0,3.0,0.5,0.1,0.7,99.79254275301376,positive,1,0,0,0
17.0,17.0,3.0,0.5,0.1,0.7,102.4065528211504,positive,1,0,0,0
18.0,17.0,3.0,0.5,0.1,0.7,104.67159362716154,positive,1,0,0,0
19.0,17.0,3.0,0.5,0.1,0.7,106.60947574992991,positive,1,0,0,0
20.0,17.0,3.0,0.5,0.1,0.7,108.24022931291944,positive,1,0,0,0
15.0,18.0,3.0,0.5,0.1,0.7,104.34811529933484,positive,1,0,0,0
16.0,18.0,3.0,0.5,0.1,0.7,107.71032166843408,positive,1,0,0,0
17.0,18.0,3.0,0.5,0.1,0.7,110.68345705196182,positive,1,0,0,0
18.0,18.0,3.0,0.5,0.1,0.7,113.29235576814604,positive,1,0,0,0
19.0,18.0,3.0,0.5,0.1,0.7,115.55978260869566,positive,1,0,0,0
20.0,18.0,3.0,0.5,0.1,0.7,117.5066440149761,positive,1,0,0,0
15.0,19.0,3.0,0.5,0.1,0.7,111.88975244016734,positive,1,0,0,0
16.0,19.0,3.0,0.5,0.1,0.7,115.62735730450088,positive,1,0,0,0
17.0,19.0,3.0,0.5,0.1,0.7,118.95958281859824,positive,1,0,0,0
18.0,19.0,3.0,0.5,0.1,0.7,121.91230426013408,positive,1,0,0,0
19.0,19.0,3.0,0.5,0.1,0.7,124.50924063364346,positive,1,0,0,0
20.0,19.0,3.0,0.5,0.1,0.7,126.77217469839331,positive,1,0,0,0
15.0,20.0,3.0,0.5,0.1,0.7,119.43078561801664,positive,1,0,0,0
16.0,20.0,3.0,0.5,0.1,0.7,123.54375896700144,positive,1,0,0,0
17.0,20.0,3.0,0.5,0.1,0.7,127.2350446010854,positive,1,0,0,0
18.0,20.0,3.0,0.5,0.1,0.7,130.53155875738986,positive,1,0,0,0
19.0,20.0,3.0,0.5,0.1,0.7,133.45797465327598,positive,1,0,0,0
20.0,20.0,3.0,0.5,0.1,0.7,136.03695136591224,positive,1,0,0,0
15.0,16.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
15.0,17.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
16.0,17.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
15.0,18.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
16.0,18.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
17.0,18.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
15.0,19.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
16.0,19.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
17.0,19.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
18.0,19.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
15.0,20.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
16.0,20.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
17.0,20.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
18.0,20.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
19.0,20.0,0.1,0.7,0.1,0.7,0.0,zero,0,0,1,1
15.0,15.0,0.3,0.7,0.1,0.7,16.470588235294112,positive,0,0,1,1
16.0,15.0,0.3,0.7,0.1,0.7,11.9047619047619,positive,1,0,1,1
15.0,16.0,0.3,0.7,0.1,0.7,17.647058823529413,positive,0,0,1,1
16.0,16.0,0.3,0.7,0.1,0.7,17.85714285714285,positive,0,0,1,1
17.0,16.0,0.3,0.7,0.1,0.7,13.233082706766917,positive,1,0,1,1
15.0,17.0,0.3,0.7,0.1,0.7,18.823529411764707,positive,0,0,1,1
16.0,17.0,0.3,0.7,0.1,0.7,19.04761904761904,positive,0,0,1,1
17.0,17.0,0.3,0.7,0.1,0.7,19.248120300751875,positive,0,0,1,1
18.0,17.0,0.3,0.7,0.1,0.7,14.571428571428566,positive,1,0,1,1
15.0,18.0,0.3,0.7,0.1,0.7,20.0,positive,0,0,1,1
16.0,18.0,0.3,0.7,0.1,0.7,20.23809523809524,positive,0,0,1,1
17.0,18.0,0.3,0.7,0.1,0.7,20.45112781954888,positive,0,0,1,1
18.0,18.0,0.3,0.7,0.1,0.7,20.64285714285713,positive,0,0,1,1
19.0,18.0,0.3,0.7,0.1,0.7,15.918367346938773,positive,1,0,1,1
15.0,19.0,0.3,0.7,0.1,0.7,21.176470588235293,positive,0,0,1,1
16.0,19.0,0.3,0.7,0.1,0.7,21.428571428571423,positive,0,0,1,1
17.0,19.0,0.3,0.7,0.1,0.7,21.654135338345863,positive,0,0,1,1
18.0,19.0,0.3,0.7,0.1,0.7,21.85714285714285,positive,0,0,1,1
19.0,19.0,0.3,0.7,0.1,0.7,22.04081632653061,positive,0,0,1,1
20.0,19.0,0.3,0.7,0.1,0.7,17.27272727272727,positive,1,0,1,1
15.0,20.0,0.3,0.7,0.1,0.7,22.35294117647059,positive,0,0,1,1
16.0,20.0,0.3,0.7,0.1,0.7,22.619047619047613,positive,0,0,1,1
17.0,20.0,0.3,0.7,0.1,0.7,22.857142857142858,positive,0,0,1,1
18.0,20.0,0.3,0.7,0.1,0.7,23.07142857142857,positive,0,0,1,1
19.0,20.0,0.3,0.7,0.1,0.7,23.26530612244898,positive,0,0,1,1
20.0,20.0,0.3,0.7,0.1,0.7,23.44155844155844,positive,0,0,1,1
15.0,15.0,0.5,0.7,0.1,0.7,29.473684210526315,positive,0,0,1,1
16.0,15.0,0.5,0.7,0.1,0.7,25.71428571428572,positive,1,0,1,1
17.0,15.0,0.5,0.7,0.1,0.7,21.7687074829932,positive,1,0,1,1
15.0,16.0,0.5,0.7,0.1,0.7,31.57894736842105,positive,0,0,1,1
16.0,16.0,0.5,0.7,0.1,0.7,32.142857142857146,positive,0,0,1,1
17.0,16.0,0.5,0.7,0.1,0.7,28.299319727891163,positive,1,0,1,1
18.0,16.0,0.5,0.7,0.1,0.7,24.28571428571429,positive,1,0,1,1
15.0,17.0,0.5,0.7,0.1,0.7,33.68421052631579,positive,0,0,1,1
16.0,17.0,0.5,0.7,0.1,0.7,34.285714285714285,positive,0,0,1,1
17.0,17.0,0.5,0.7,0.1,0.7,34.82993197278912,positive,0,0,1,1
18.0,17.0,0.5,0.7,0.1,0.7,30.909090909090907,positive,1,0,1,1
19.0,17.0,0.5,0.7,0.1,0.7,26.83229813664597,positive,1,0,1,1
15.0,18.0,0.5,0.7,0.1,0.7,35.78947368421053,positive,0,0,1,1
16.0,18.0,0.5,0.7,0.1,0.7,36.42857142857143,positive,0,0,1,1
17.0,18.0,0.5,0.7,0.1,0.7,37.006802721088434,positive,0,0,1,1
18.0,18.0,0.5,0.7,0.1,0.7,37.532467532467535,positive,0,0,1,1
19.0,18.0,0.5,0.7,0.1,0.7,33.540372670807464,positive,1,0,1,1
