r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
18.0,19.0,2.5,0.9,0.7,0.5,46.010477046299606,positive,0,0,0,0
19.0,19.0,2.5,0.9,0.7,0.5,46.38299407554181,positive,0,0,0,0
20.0,19.0,2.5,0.9,0.7,0.5,46.72250192306037,positive,0,0,0,0
15.0,20.0,2.5,0.9,0.7,0.5,47.131374030844704,positive,0,0,0,0
16.0,20.0,2.5,0.9,0.7,0.5,47.666082721733694,positive,0,0,0,0
17.0,20.0,2.5,0.9,0.7,0.5,48.14615026205647,positive,0,0,0,0
18.0,20.0,2.5,0.9,0.7,0.5,48.57954441991058,positive,0,0,0,0
19.0,20.0,2.5,0.9,0.7,0.5,48.97275618403219,positive,0,0,0,0
20.0,20.0,2.5,0.9,0.7,0.5,49.33112617372615,positive,0,0,0,0
15.0,15.0,3.0,0.9,0.7,0.5,41.20348057656701,positive,0,0,0,0
16.0,15.0,3.0,0.9,0.7,0.5,41.7625074827743,positive,0,0,0,0
17.0,15.0,3.0,0.9,0.7,0.5,42.26641939958899,positive,0,0,0,0
18.0,15.0,3.0,0.9,0.7,0.5,42.72298395453558,positive,0,0,0,0
19.0,15.0,3.0,0.9,0.7,0.5,43.1385743005922,positive,1,0,0,0
20.0,15.0,3.0,0.9,0.7,0.5,43.51846824643688,positive,1,1,0,1
15.0,16.0,3.0,0.9,0.7,0.5,44.16294512819312,positive,0,0,0,0
16.0,16.0,3.0,0.9,0.7,0.5,44.76190245828764,positive,0,0,0,0
17.0,16.0,3.0,0.9,0.7,0.5,45.30180804841837,positive,0,0,0,0
18.0,16.0,3.0,0.9,0.7,0.5,45.79098474251954,positive,0,0,0,0
19.0,16.0,3.0,0.9,0.7,0.5,46.2362599149992,positive,0,0,0,0
20.0,16.0,3.0,0.9,0.7,0.5,46.643290335818165,positive,1,0,0,0
15.0,17.0,3.0,0.9,0.7,0.5,47.122482152318064,positive,0,0,0,0
16.0,17.0,3.0,0.9,0.7,0.5,47.76137062693742,positive,0,0,0,0
17.0,17.0,3.0,0.9,0.7,0.5,48.33726959087515,positive,0,0,0,0
18.0,17.0,3.0,0.9,0.7,0.5,48.859057819793705,positive,0,0,0,0
19.0,17.0,3.0,0.9,0.7,0.5,49.33401814369658,positive,0,0,0,0
20.0,17.0,3.0,0.9,0.7,0.5,49.76818473253159,positive,0,0,0,0
15.0,18.0,3.0,0.9,0.7,0.5,50.0820794857792,positive,0,0,0,0
16.0,18.0,3.0,0.9,0.7,0.5,50.76089881873658,positive,0,0,0,0
17.0,18.0,3.0,0.9,0.7,0.5,51.372792051659,positive,0,0,0,0
18.0,18.0,3.0,0.9,0.7,0.5,51.92719152596597,positive,0,0,0,0
19.0,18.0,3.0,0.9,0.7,0.5,52.43183791298436,positive,0,0,0,0
20.0,18.0,3.0,0.9,0.7,0.5,52.89313985774204,positive,0,0,0,0
15.0,19.0,3.0,0.9,0.7,0.5,53.04172821747786,positive,0,0,0,0
16.0,19.0,3.0,0.9,0.7,0.5,53.76047745612318,positive,0,0,0,0
17.0,19.0,3.0,0.9,0.7,0.5,54.40836476465776,positive,0,0,0,0
18.0,19.0,3.0,0.9,0.7,0.5,54.99537650322507,positive,0,0,0,0
19.0,19.0,3.0,0.9,0.7,0.5,55.52970732125189,positive,0,0,0,0
20.0,19.0,3.0,0.9,0.7,0.5,56.01814550253849,positive,0,0,0,0
15.0,20.0,3.0,0.9,0.7,0.5,56.00141979327126,positive,0,0,0,0
16.0,20.0,3.0,0.9,0.7,0.5,56.76009987379041,positive,0,0,0,0
17.0,20.0,3.0,0.9,0.7,0.5,57.44398109718414,positive,0,0,0,0
18.0,20.0,3.0,0.9,0.7,0.5,58.06360395123392,positive,0,0,0,0
19.0,20.0,3.0,0.9,0.7,0.5,58.62762031027285,positive,0,0,0,0
20.0,20.0,3.0,0.9,0.7,0.5,59.14319320484044,positive,0,0,0,0
15.0,17.0,0.1,1.0,0.7,0.5,-5.81818171701004,negative,0,0,1,1
15.0,18.0,0.1,1.0,0.7,0.5,-6.167099422387316,negative,0,0,1,1
16.0,18.0,0.1,1.0,0.7,0.5,-6.17681923298423,negative,0,0,1,1
15.0,19.0,0.1,1.0,0.7,0.5,-6.515970398888482,negative,0,0,1,1
16.0,19.0,0.1,1.0,0.7,0.5,-6.526262012136076,negative,0,0,1,1
17.0,19.0,0.1,1.0,0.7,0.5,-6.535278503263754,negative,0,0,1,1
15.0,20.0,0.1,1.0,0.7,0.5,-6.8648018034184,negative,0,0,1,1
16.0,20.0,0.1,1.0,0.7,0.5,-6.875665138741056,negative,0,0,1,1
17.0,20.0,0.1,1.0,0.7,0.5,-6.885182510103118,negative,0,0,1,1
18.0,20.0,0.1,1.0,0.7,0.5,-6.893589630754151,negative,0,0,1,1
15.0,15.0,0.3,1.0,0.7,0.5,-1.0037555102721711,negative,0,0,1,1
16.0,15.0,0.3,1.0,0.7,0.5,-1.0191570477588086,negative,0,0,1,1
15.0,16.0,0.3,1.0,0.7,0.5,-1.0587671365585736,negative,0,0,1,1
16.0,16.0,0.3,1.0,0.7,0.5,-1.0752687797835947,negative,0,0,1,1
17.0,16.0,0.3,1.0,0.7,0.5,-1.0897615185738945,negative,0,0,1,1
15.0,17.0,0.3,1.0,0.7,0.5,-1.1137113372552858,negative,0,0,1,1
16.0,17.0,0.3,1.0,0.7,0.5,-1.131313095432139,negative,0,0,1,1
17.0,17.0,0.3,1.0,0.7,0.5,-1.1467720311912195,negative,0,0,1,1
18.0,17.0,0.3,1.0,0.7,0.5,-1.1604569784944656,negative,0,0,1,1
15.0,18.0,0.3,1.0,0.7,0.5,-1.1685996865244164,negative,0,0,1,1
16.0,18.0,0.3,1.0,0.7,0.5,-1.1873015672395364,negative,0,0,1,1
17.0,18.0,0.3,1.0,0.7,0.5,-1.2037266664320947,negative,0,0,1,1
18.0,18.0,0.3,1.0,0.7,0.5,-1.218266941567088,negative,0,0,1,1
19.0,18.0,0.3,1.0,0.7,0.5,-1.2312291774297506,negative,0,0,1,1
15.0,19.0,0.3,1.0,0.7,0.5,-1.2234412463657234,negative,0,0,1,1
16.0,19.0,0.3,1.0,0.7,0.5,-1.243243224943063,negative,0,0,1,1
17.0,19.0,0.3,1.0,0.7,0.5,-1.2606345220889987,negative,0,0,1,1
18.0,19.0,0.3,1.0,0.7,0.5,-1.2760301052625351,negative,0,0,1,1
19.0,19.0,0.3,1.0,0.7,0.5,-1.2897548336507163,negative,0,0,1,1
20.0,19.0,0.3,1.0,0.7,0.5,-1.302066732193194,negative,0,0,1,1
15.0,20.0,0.3,1.0,0.7,0.5,-1.2782431975010924,negative,0,0,0,0
16.0,20.0,0.3,1.0,0.7,0.5,-1.299145274764525,negative,0,0,1,1
17.0,20.0,0.3,1.0,0.7,0.5,-1.3175027623072304,negative,0,0,1,1
18.0,20.0,0.3,1.0,0.7,0.5,-1.3337536462694413,negative,0,0,1,1
19.0,20.0,0.3,1.0,0.7,0.5,-1.3482408799928582,negative,0,0,1,1
20.0,20.0,0.3,1.0,0.7,0.5,-1.3612367646826538,negative,0,0,1,1
15.0,15.0,0.5,1.0,0.7,0.5,2.952795319525092,positive,0,0,1,1
16.0,15.0,0.5,1.0,0.7,0.5,2.940438740197925,positive,0,0,1,1
17.0,15.0,0.5,1.0,0.7,0.5,2.9295607005226514,positive,0,0,1,1
18.0,15.0,0.5,1.0,0.7,0.5,2.9199108476797258,positive,0,0,1,1
15.0,16.0,0.5,1.0,0.7,0.5,3.180394493252689,positive,0,0,1,1
16.0,16.0,0.5,1.0,0.7,0.5,3.167155297668138,positive,0,0,1,1
17.0,16.0,0.5,1.0,0.7,0.5,3.1555003037039184,positive,0,0,1,1
18.0,16.0,0.5,1.0,0.7,0.5,3.1451611136667097,positive,0,0,1,1
19.0,16.0,0.5,1.0,0.7,0.5,3.1359269017165485,positive,0,0,1,1
15.0,17.0,0.5,1.0,0.7,0.5,3.408061101229386,positive,0,0,0,0
16.0,17.0,0.5,1.0,0.7,0.5,3.3939393276027188,positive,0,0,1,1
17.0,17.0,0.5,1.0,0.7,0.5,3.381507253350289,positive,0,0,1,1
18.0,17.0,0.5,1.0,0.7,0.5,3.3704788104783545,positive,0,0,1,1
19.0,17.0,0.5,1.0,0.7,0.5,3.360629070717946,positive,0,0,1,1
20.0,17.0,0.5,1.0,0.7,0.5,3.3517785114940595,positive,0,0,1,1
15.0,18.0,0.5,1.0,0.7,0.5,3.635783588089684,positive,0,0,0,0
16.0,18.0,0.5,1.0,0.7,0.5,3.6207791043879087,positive,0,0,1,1
17.0,18.0,0.5,1.0,0.7,0.5,3.6075701326350766,positive,0,0,1,1
18.0,18.0,0.5,1.0,0.7,0.5,3.5958524054345347,positive,0,0,1,1
19.0,18.0,0.5,1.0,0.7,0.5,3.5853869796721907,positive,0,0,1,1
20.0,18.0,0.5,1.0,0.7,0.5,3.57598328175898,positive,0,0,1,1
15.0,19.0,0.5,1.0,0.7,0.5,3.8635528039296623,positive,0,0,0,0
16.0,19.0,0.5,1.0,0.7,0.5,3.847665786303947,positive,0,0,0,0
17.0,19.0,0.5,1.0,0.7,0.5,3.833679768306892,positive,0,0,1,1
18.0,19.0,0.5,1.0,0.7,0.5,3.8212728019781466,positive,0,0,1,1
19.0,19.0,0.5,1.0,0.7,0.5,3.810191740870433,positive,0,0,1,1
20.0,19.0,0.5,1.0,0.7,0.5,3.800234881246285,positive,0,0,1,1
15.0,20.0,0.5,1.0,0.7,0.5,4.0913616580995935,positive,0,0,0,0
16.0,20.0,0.5,1.0,0.7,0.5,4.0745920347266695,positive,0,0,0,0
17.0,20.0,0.5,1.0,0.7,0.5,4.059828979809597,positive,0,0,0,0
18.0,20.0,0.5,1.0,0.7,0.5,4.046732758198701,positive,0,0,1,1
19.0,20.0,0.5,1.0,0.7,0.5,4.035036117672453,positive,0,0,1,1
20.0,20.0,0.5,1.0,0.7,0.5,4.0245260665499245,positive,0,0,1,1
15.0,15.0,0.7,1.0,0.7,0.5,6.758620433620997,positive,0,0,0,0
16.0,15.0,0.7,1.0,0.7,0.5,6.75862034692248,positive,0,0,1,1
17.0,15.0,0.7,1.0,0.7,0.5,6.758620319294697,positive,0,0,1,1
18.0,15.0,0.7,1.0,0.7,0.5,6.758620293524664,positive,0,0,1,1
19.0,15.0,0.7,1.0,0.7,0.5,6.758620143502543,positive,0,0,1,1
20.0,15.0,0.7,1.0,0.7,0.5,6.758620097753884,positive,0,1,1,0
15.0,16.0,0.7,1.0,0.7,0.5,7.258064370670574,positive,0,0,0,0
16.0,16.0,0.7,1.0,0.7,0.5,7.2580642588872735,positive,0,0,0,0
17.0,16.0,0.7,1.0,0.7,0.5,7.258064218682356,positive,0,0,1,1
18.0,16.0,0.7,1.0,0.7,0.5,7.258064051370126,positive,0,0,1,1
19.0,16.0,0.7,1.0,0.7,0.5,7.258064139792459,positive,0,0,1,1
20.0,16.0,0.7,1.0,0.7,0.5,7.25806396228857,positive,0,0,1,1
15.0,17.0,0.7,1.0,0.7,0.5,7.757575633380599,positive,0,0,0,0
16.0,17.0,0.7,1.0,0.7,0.5,7.757575592704988,positive,0,0,0,0
17.0,17.0,0.7,1.0,0.7,0.5,7.757575498291248,positive,0,0,0,0
18.0,17.0,0.7,1.0,0.7,0.5,7.757575494137022,positive,0,0,1,1
19.0,17.0,0.7,1.0,0.7,0.5,7.757575401738381,positive,0,0,1,1
20.0,17.0,0.7,1.0,0.7,0.5,7.757575365224162,positive,0,0,1,1
15.0,18.0,0.7,1.0,0.7,0.5,8.257142705673054,positive,0,0,0,0
16.0,18.0,0.7,1.0,0.7,0.5,8.257142703415255,positive,0,0,0,0
17.0,18.0,0.7,1.0,0.7,0.5,8.257142672282587,positive,0,0,0,0
18.0,18.0,0.7,1.0,0.7,0.5,8.257142595157529,positive,0,0,0,0
19.0,18.0,0.7,1.0,0.7,0.5,8.257142619892399,positive,0,0,1,1
20.0,18.0,0.7,1.0,0.7,0.5,8.257142575566837,positive,0,0,1,1
15.0,19.0,0.7,1.0,0.7,0.5,8.756756653826995,positive,0,0,0,0
16.0,19.0,0.7,1.0,0.7,0.5,8.75675655720366,positive,0,0,0,0
17.0,19.0,0.7,1.0,0.7,0.5,8.756756570310337,positive,0,0,0,0
18.0,19.0,0.7,1.0,0.7,0.5,8.756756551395254,positive,0,0,0,0
19.0,19.0,0.7,1.0,0.7,0.5,8.756756491543301,positive,0,0,0,0
20.0,19.0,0.7,1.0,0.7,0.5,8.756756540100811,positive,0,0,1,1
15.0,20.0,0.7,1.0,0.7,0.5,9.25641017251358,positive,0,0,0,0
16.0,20.0,0.7,1.0,0.7,0.5,9.256410113389132,positive,0,0,0,0
17.0,20.0,0.7,1.0,0.7,0.5,9.25641014482439,positive,0,0,0,0
18.0,20.0,0.7,1.0,0.7,0.5,9.256410034165752,positive,0,0,0,0
19.0,20.0,0.7,1.0,0.7,0.5,9.256410030092116,positive,0,0,0,0
20.0,20.0,0.7,1.0,0.7,0.5,9.256409987539898,positive,0,0,0,0
15.0,15.0,0.9,1.0,0.7,0.5,10.422171626549908,positive,0,0,0,0
16.0,15.0,0.9,1.0,0.7,0.5,10.4428306871783,positive,0,0,0,0
17.0,15.0,0.9,1.0,0.7,0.5,10.461099562834198,positive,0,0,1,1
18.0,15.0,0.9,1.0,0.7,0.5,10.47737008720152,positive,0,0,1,1
19.0,15.0,0.9,1.0,0.7,0.5,10.491953277659912,positive,0,0,1,1
20.0,15.0,0.9,1.0,0.7,0.5,10.505098518836997,positive,0,1,1,0
15.0,16.0,0.9,1.0,0.7,0.5,11.18329785856482,positive,0,0,0,0
16.0,16.0,0.9,1.0,0.7,0.5,11.205432468404055,positive,0,0,0,0
17.0,16.0,0.9,1.0,0.7,0.5,11.225006199095722,positive,0,0,0,0
18.0,16.0,0.9,1.0,0.7,0.5,11.242438912003696,positive,0,0,1,1
19.0,16.0,0.9,1.0,0.7,0.5,11.258063894963868,positive,0,0,1,1
20.0,16.0,0.9,1.0,0.7,0.5,11.272148108995395,positive,0,0,1,1
15.0,17.0,0.9,1.0,0.7,0.5,11.944491357274256,positive,0,0,0,0
16.0,17.0,0.9,1.0,0.7,0.5,11.968101732089806,positive,0,0,0,0
17.0,17.0,0.9,1.0,0.7,0.5,11.988980242318355,positive,0,0,0,0
18.0,17.0,0.9,1.0,0.7,0.5,12.007575339665896,positive,0,0,0,0
19.0,17.0,0.9,1.0,0.7,0.5,12.024241948462407,positive,0,0,0,0
20.0,17.0,0.9,1.0,0.7,0.5,12.039265205775116,positive,0,0,1,1
15.0,18.0,0.9,1.0,0.7,0.5,12.70574082264316,positive,0,0,0,0
16.0,18.0,0.9,1.0,0.7,0.5,12.730826714432332,positive,0,0,0,0
17.0,18.0,0.9,1.0,0.7,0.5,12.753010244595645,positive,0,0,0,0
18.0,18.0,0.9,1.0,0.7,0.5,12.772767376979935,positive,0,0,0,0
19.0,18.0,0.9,1.0,0.7,0.5,12.790475809807798,positive,0,0,0,0
20.0,18.0,0.9,1.0,0.7,0.5,12.80643795675587,positive,0,0,0,0
15.0,19.0,0.9,1.0,0.7,0.5,13.467036846068623,positive,0,0,0,0
16.0,19.0,0.9,1.0,0.7,0.5,13.49359864520014,positive,0,0,0,0
17.0,19.0,0.9,1.0,0.7,0.5,13.51708714013952,positive,0,0,0,0
18.0,19.0,0.9,1.0,0.7,0.5,13.538006334852696,positive,0,0,0,0
19.0,19.0,0.9,1.0,0.7,0.5,13.556756269506032,positive,0,0,0,0
20.0,19.0,0.9,1.0,0.7,0.5,13.573657814064878,positive,0,0,0,0
15.0,20.0,0.9,1.0,0.7,0.5,14.2283726236762,positive,0,0,0,0
16.0,20.0,0.9,1.0,0.7,0.5,14.256410096912116,positive,0,0,0,0
17.0,20.0,0.9,1.0,0.7,0.5,14.281203367905244,positive,0,0,0,0
18.0,20.0,0.9,1.0,0.7,0.5,14.30328502460596,positive,0,0,0,0
19.0,20.0,0.9,1.0,0.7,0.5,14.323076459618854,positive,0,0,0,0
20.0,20.0,0.9,1.0,0.7,0.5,14.340916803624296,positive,0,0,0,0
15.0,15.0,1.0,1.0,0.7,0.5,12.203064684491991,positive,0,0,0,0
16.0,15.0,1.0,1.0,0.7,0.5,12.236881062315751,positive,0,0,0,0
17.0,15.0,1.0,1.0,0.7,0.5,12.266816692268142,positive,0,0,0,0
18.0,15.0,1.0,1.0,0.7,0.5,12.293503577227373,positive,0,0,1,1
19.0,15.0,1.0,1.0,0.7,0.5,12.317443314402814,positive,0,0,1,1
20.0,15.0,1.0,1.0,0.7,0.5,12.33903920467793,positive,0,1,1,0
15.0,16.0,1.0,1.0,0.7,0.5,13.09139755065631,positive,0,0,0,0
16.0,16.0,1.0,1.0,0.7,0.5,13.12762927996012,positive,0,0,0,0
17.0,16.0,1.0,1.0,0.7,0.5,13.159703421506263,positive,0,0,0,0
18.0,16.0,1.0,1.0,0.7,0.5,13.188296524286288,positive,0,0,0,0
19.0,16.0,1.0,1.0,0.7,0.5,13.2139459880772,positive,0,0,1,1
20.0,16.0,1.0,1.0,0.7,0.5,13.23708434101464,positive,0,0,1,1
15.0,17.0,1.0,1.0,0.7,0.5,13.97979769060878,positive,0,0,0,0
16.0,17.0,1.0,1.0,0.7,0.5,14.018444985798393,positive,0,0,0,0
17.0,17.0,1.0,1.0,0.7,0.5,14.052657265992602,positive,0,0,0,0
18.0,17.0,1.0,1.0,0.7,0.5,14.083156758235752,positive,0,0,0,0
19.0,17.0,1.0,1.0,0.7,0.5,14.110516177782385,positive,0,0,0,0
20.0,17.0,1.0,1.0,0.7,0.5,14.13519752694182,positive,0,0,0,0
15.0,18.0,1.0,1.0,0.7,0.5,14.868253576453604,positive,0,0,0,0
16.0,18.0,1.0,1.0,0.7,0.5,14.909316416095042,positive,0,0,0,0
17.0,18.0,1.0,1.0,0.7,0.5,14.945667071145692,positive,0,0,0,0
18.0,18.0,1.0,1.0,0.7,0.5,14.978072624653826,positive,0,0,0,0
19.0,18.0,1.0,1.0,0.7,0.5,15.007142193517716,positive,0,0,0,0
20.0,18.0,1.0,1.0,0.7,0.5,15.033366012790353,positive,0,0,0,0
15.0,19.0,1.0,1.0,0.7,0.5,15.756756465107069,positive,0,0,0,0
16.0,19.0,1.0,1.0,0.7,0.5,15.80023479775458,positive,0,0,0,0
17.0,19.0,1.0,1.0,0.7,0.5,15.83872354461216,positive,0,0,0,0
18.0,19.0,1.0,1.0,0.7,0.5,15.873035410336032,positive,0,0,0,0
19.0,19.0,1.0,1.0,0.7,0.5,15.90381510817236,positive,0,0,0,0
20.0,19.0,1.0,1.0,0.7,0.5,15.931581315692696,positive,0,0,0,0
15.0,20.0,1.0,1.0,0.7,0.5,16.645298887562248,positive,0,0,0,0
16.0,20.0,1.0,1.0,0.7,0.5,16.691192701872307,positive,0,0,0,0
17.0,20.0,1.0,1.0,0.7,0.5,16.731819812027904,positive,0,0,0,0
18.0,20.0,1.0,1.0,0.7,0.5,16.768037931506814,positive,0,0,0,0
19.0,20.0,1.0,1.0,0.7,0.5,16.80052744649267,positive,0,0,0,0
20.0,20.0,1.0,1.0,0.7,0.5,16.829836349991247,positive,0,0,0,0
15.0,15.0,1.5,1.0,0.7,0.5,20.634726132655523,positive,0,0,0,0
16.0,15.0,1.5,1.0,0.7,0.5,20.75861996395457,positive,0,0,0,0
17.0,15.0,1.5,1.0,0.7,0.5,20.86885600442781,positive,0,0,0,0
18.0,15.0,1.5,1.0,0.7,0.5,20.96757448060962,positive,0,0,0,0
19.0,15.0,1.5,1.0,0.7,0.5,21.05649117916204,positive,0,0,0,0
20.0,15.0,1.5,1.0,0.7,0.5,21.13699682582948,positive,0,0,0,0
15.0,16.0,1.5,1.0,0.7,0.5,22.125320587465414,positive,0,0,0,0
16.0,16.0,1.5,1.0,0.7,0.5,22.25806375407377,positive,0,0,0,0
17.0,16.0,1.5,1.0,0.7,0.5,22.376173567296576,positive,0,0,0,0
18.0,16.0,1.5,1.0,0.7,0.5,22.48194388980252,positive,0,0,0,0
19.0,16.0,1.5,1.0,0.7,0.5,22.57721185768255,positive,0,0,0,0
20.0,16.0,1.5,1.0,0.7,0.5,22.66346825545816,positive,0,0,0,0
15.0,17.0,1.5,1.0,0.7,0.5,23.61598222801457,positive,0,0,0,0
16.0,17.0,1.5,1.0,0.7,0.5,23.75757512103512,positive,0,0,0,0
17.0,17.0,1.5,1.0,0.7,0.5,23.8835592353161,positive,0,0,0,0
18.0,17.0,1.5,1.0,0.7,0.5,23.996380643213666,positive,0,0,0,0
19.0,17.0,1.5,1.0,0.7,0.5,24.09800029162607,positive,0,0,0,0
20.0,17.0,1.5,1.0,0.7,0.5,24.19000703903763,positive,0,0,0,0
15.0,18.0,1.5,1.0,0.7,0.5,25.10669999084448,positive,0,0,0,0
16.0,18.0,1.5,1.0,0.7,0.5,25.257142117187776,positive,0,0,0,0
17.0,18.0,1.5,1.0,0.7,0.5,25.39100041593494,positive,0,0,0,0
18.0,18.0,1.5,1.0,0.7,0.5,25.5108734125906,positive,0,0,0,0
19.0,18.0,1.5,1.0,0.7,0.5,25.61884397943789,positive,0,0,0,0
20.0,18.0,1.5,1.0,0.7,0.5,25.716601482238392,positive,0,0,0,0
15.0,19.0,1.5,1.0,0.7,0.5,26.59746442398117,positive,0,0,0,0
16.0,19.0,1.5,1.0,0.7,0.5,26.75675625439217,positive,0,0,0,0
17.0,19.0,1.5,1.0,0.7,0.5,26.89848863484972,positive,0,0,0,0
18.0,19.0,1.5,1.0,0.7,0.5,27.02541269039624,positive,0,0,0,0
19.0,19.0,1.5,1.0,0.7,0.5,27.13973467756028,positive,0,0,0,0
20.0,19.0,1.5,1.0,0.7,0.5,27.243242301216,positive,0,0,0,0
15.0,20.0,1.5,1.0,0.7,0.5,28.08826839451033,positive,0,0,0,0
16.0,20.0,1.5,1.0,0.7,0.5,28.256409852321465,positive,0,0,0,0
17.0,20.0,1.5,1.0,0.7,0.5,28.40601592196098,positive,0,0,0,0
18.0,20.0,1.5,1.0,0.7,0.5,28.53999186801367,positive,0,0,0,0
19.0,20.0,1.5,1.0,0.7,0.5,28.660664717630265,positive,0,0,0,0
20.0,20.0,1.5,1.0,0.7,0.5,28.76992295161167,positive,0,0,0,0
15.0,15.0,2.0,1.0,0.7,0.5,28.351839727361035,positive,0,0,0,0
16.0,15.0,2.0,1.0,0.7,0.5,28.59861954370682,positive,0,0,0,0
17.0,15.0,2.0,1.0,0.7,0.5,28.819225445481344,positive,0,0,0,0
18.0,15.0,2.0,1.0,0.7,0.5,29.01761161385711,positive,0,0,0,0
19.0,15.0,2.0,1.0,0.7,0.5,29.19697464357161,positive,0,0,0,0
20.0,15.0,2.0,1.0,0.7,0.5,29.35992545249234,positive,0,0,0,0
15.0,16.0,2.0,1.0,0.7,0.5,30.393656662588214,positive,0,0,0,0
16.0,16.0,2.0,1.0,0.7,0.5,30.6580631907599,positive,0,0,0,0
17.0,16.0,2.0,1.0,0.7,0.5,30.894427115612515,positive,0,0,0,0
18.0,16.0,2.0,1.0,0.7,0.5,31.106983588384733,positive,0,0,0,0
19.0,16.0,2.0,1.0,0.7,0.5,31.299158265652977,positive,0,0,0,0
20.0,16.0,2.0,1.0,0.7,0.5,31.47374874275747,positive,0,0,0,0
15.0,17.0,2.0,1.0,0.7,0.5,32.435541288315065,positive,0,0,0,0
16.0,17.0,2.0,1.0,0.7,0.5,32.71757455071161,positive,0,0,0,0
17.0,17.0,2.0,1.0,0.7,0.5,32.96969561759638,positive,0,0,0,0
18.0,17.0,2.0,1.0,0.7,0.5,33.19642372592622,positive,0,0,0,0
19.0,17.0,2.0,1.0,0.7,0.5,33.40140989213126,positive,0,0,0,0
20.0,17.0,2.0,1.0,0.7,0.5,33.58763954133055,positive,0,0,0,0
15.0,18.0,2.0,1.0,0.7,0.5,34.47748097641623,positive,0,0,0,0
16.0,18.0,2.0,1.0,0.7,0.5,34.777142163600814,positive,0,0,0,0
17.0,18.0,2.0,1.0,0.7,0.5,35.0450209927449,positive,0,0,0,0
18.0,18.0,2.0,1.0,0.7,0.5,35.28591845462612,positive,0,0,0,0
19.0,18.0,2.0,1.0,0.7,0.5,35.503716567529885,positive,0,0,0,0
20.0,18.0,2.0,1.0,0.7,0.5,35.70158604673596,positive,0,0,0,0
15.0,19.0,2.0,1.0,0.7,0.5,36.51946791215282,positive,0,0,0,0
16.0,19.0,2.0,1.0,0.7,0.5,36.8367562782316,positive,0,0,0,0
17.0,19.0,2.0,1.0,0.7,0.5,37.12039229341918,positive,0,0,0,0
18.0,19.0,2.0,1.0,0.7,0.5,37.37546107191141,positive,0,0,0,0
19.0,19.0,2.0,1.0,0.7,0.5,37.60607041378223,positive,0,0,0,0
20.0,19.0,2.0,1.0,0.7,0.5,37.81557874569855,positive,0,0,0,0
15.0,20.0,2.0,1.0,0.7,0.5,38.56149431804471,positive,0,0,0,0
16.0,20.0,2.0,1.0,0.7,0.5,38.89640986619528,positive,0,0,0,0
17.0,20.0,2.0,1.0,0.7,0.5,39.19580359253371,positive,0,0,0,0
18.0,20.0,2.0,1.0,0.7,0.5,39.46504237927206,positive,0,0,0,0
19.0,20.0,2.0,1.0,0.7,0.5,39.70846426032994,positive,0,0,0,0
20.0,20.0,2.0,1.0,0.7,0.5,39.92961142739378,positive,0,0,0,0
15.0,15.0,2.5,1.0,0.7,0.5,35.44154632813957,positive,0,0,0,0
16.0,15.0,2.5,1.0,0.7,0.5,35.83554189177049,positive,0,0,0,0
17.0,15.0,2.5,1.0,0.7,0.5,36.18927564491585,positive,0,0,0,0
18.0,15.0,2.5,1.0,0.7,0.5,36.50861803851248,positive,0,0,0,0
19.0,15.0,2.5,1.0,0.7,0.5,36.79835289125845,positive,0,0,0,0
20.0,15.0,2.5,1.0,0.7,0.5,37.06241386180779,positive,1,0,0,0
15.0,16.0,2.5,1.0,0.7,0.5,37.98977083664376,positive,0,0,0,0
16.0,16.0,2.5,1.0,0.7,0.5,38.41190945438253,positive,0,0,0,0
17.0,16.0,2.5,1.0,0.7,0.5,38.79090951943536,positive,0,0,0,0
18.0,16.0,2.5,1.0,0.7,0.5,39.133062917007486,positive,0,0,0,0
19.0,16.0,2.5,1.0,0.7,0.5,39.44349309723696,positive,0,0,0,0
20.0,16.0,2.5,1.0,0.7,0.5,39.7264162014645,positive,0,0,0,0
15.0,17.0,2.5,1.0,0.7,0.5,40.538062383155165,positive,0,0,0,0
16.0,17.0,2.5,1.0,0.7,0.5,40.98834386676367,positive,0,0,0,0
17.0,17.0,2.5,1.0,0.7,0.5,41.39261101128736,positive,0,0,0,0
18.0,17.0,2.5,1.0,0.7,0.5,41.7575741719998,positive,0,0,0,0
19.0,17.0,2.5,1.0,0.7,0.5,42.08869927894704,positive,0,0,0,0
20.0,17.0,2.5,1.0,0.7,0.5,42.39048485301288,positive,0,0,0,0
15.0,18.0,2.5,1.0,0.7,0.5,43.0864103308565,positive,0,0,0,0
16.0,18.0,2.5,1.0,0.7,0.5,43.5648345131322,positive,0,0,0,0
17.0,18.0,2.5,1.0,0.7,0.5,43.99436788487196,positive,0,0,0,0
18.0,18.0,2.5,1.0,0.7,0.5,44.38214158567464,positive,0,0,0,0
19.0,18.0,2.5,1.0,0.7,0.5,44.733962563608486,positive,0,0,0,0
20.0,18.0,2.5,1.0,0.7,0.5,45.05460923723459,positive,0,0,0,0
15.0,19.0,2.5,1.0,0.7,0.5,45.63480485933029,positive,0,0,0,0
16.0,19.0,2.5,1.0,0.7,0.5,46.14137109168505,positive,0,0,0,0
17.0,19.0,2.5,1.0,0.7,0.5,46.59617203746077,positive,0,0,0,0
18.0,19.0,2.5,1.0,0.7,0.5,47.00675537637919,positive,0,0,0,0
