r1,r2,a11,a12,a21,a22,N1_eq,N2_eq,left_PGR1,left_PGR2,left_flag,nu,nu_sign,coexist,S1,S2,F1_star,CE1,CE2,CE_case,Rank
18.0,18.0,2.5,0.3,0.3,1.0,4.9377593361552155,15.518672199114492,0.9250891215855113,0.9250891215773511,1,15.71388806330341,1,1,2.9508196721311477,5.921052631578947,0.24137931034754706,39.66666666666667,49.866666666666674,-1,2
15.0,19.0,2.5,0.3,0.3,1.0,3.5684647303447714,16.92946058087146,0.7410248980719729,0.9774136761274239,-1,17.558118380997644,1,1,2.9687500000000004,5.597014925373135,0.17408906882845104,28.66666666666667,54.4,-1,2
16.0,19.0,2.5,0.3,0.3,1.0,3.983402489695571,16.8049792530554,0.7934490512699348,0.9652993081859369,-1,17.60104845863012,1,1,2.9687500000000004,5.714285714285714,0.19161676647027162,32.0,54.0,-1,2
17.0,19.0,2.5,0.3,0.3,1.0,4.398340249013982,16.680497925266053,0.8421043081854147,0.9533299432880178,-1,17.521528448677234,1,1,2.9687500000000004,5.821917808219178,0.20866141732520846,35.333333333333336,53.6,-1,2
18.0,19.0,2.5,0.3,0.3,1.0,4.813278008345906,16.55601659746607,0.8874349299555822,0.9415021512190864,-1,17.334059019301552,1,1,2.9687500000000004,5.921052631578947,0.2252427184487784,38.66666666666667,53.2,-1,2
19.0,19.0,2.5,0.3,0.3,1.0,5.228215767686935,16.431535269657463,0.9298126220703828,0.9298126220631118,1,17.05093820562959,1,1,2.9687500000000004,6.012658227848101,0.24137931034723203,42.0,52.8,-1,2
15.0,20.0,2.5,0.3,0.3,1.0,3.4439834025660314,17.96680497919805,0.7034350510940683,0.9911171235336003,-1,18.966371462019435,1,1,2.9850746268656714,5.597014925373135,0.16085271318170277,27.66666666666667,57.733333333333334,-1,2
16.0,20.0,2.5,0.3,0.3,1.0,3.858921161907415,17.842323651388956,0.7563035314805355,0.9794470827822699,-1,19.081828557075028,1,1,2.9850746268656714,5.714285714285714,0.17782026769003828,31.0,57.333333333333336,-1,2
17.0,20.0,2.5,0.3,0.3,1.0,4.273858921215053,17.717842323607247,0.8053927328785067,0.9679116623684885,-1,19.069236322653005,1,1,2.9850746268656714,5.821917808219178,0.19433962264385005,34.333333333333336,56.93333333333334,-1,2
18.0,20.0,2.5,0.3,0.3,1.0,4.688796680541063,17.593360995812386,0.8511472761854346,0.9565077918371716,-1,18.94375849502222,1,1,2.9850746268656714,5.921052631578947,0.2104283054022621,37.66666666666667,56.53333333333334,-1,2
19.0,20.0,2.5,0.3,0.3,1.0,5.103734439876373,17.468879668009862,0.8939392102174586,0.9452325045992156,-1,18.71825545823155,1,1,2.9850746268656714,6.012658227848101,0.22610294117832244,41.0,56.13333333333333,-1,2
20.0,20.0,2.5,0.3,0.3,1.0,5.518672199219306,17.34439834019978,0.9340829333035923,0.9340829332970406,1,18.403705588893896,1,1,2.9850746268656714,6.097560975609756,0.24137931034697874,44.333333333333336,55.733333333333334,-1,2
15.0,15.0,3.0,0.3,0.3,1.0,3.367697594537873,12.98969072161333,0.9318754628966459,0.9318754628893517,1,16.190853819598125,1,1,2.8846153846153846,6.25,0.20588235294338678,32.66666666666667,42.00000000000001,-1,2
16.0,15.0,3.0,0.3,0.3,1.0,3.711340206221582,12.886597938105401,0.9842715972081952,0.9197330760636011,1,16.12727993642656,1,1,2.8846153846153846,6.4,0.22360248447425882,36.0,41.66666666666667,-1,2
17.0,15.0,3.0,0.3,0.3,1.0,4.054982817913649,12.783505154587738,1.032899502737978,0.9077363597755779,1,15.946338884308435,1,1,2.8846153846153846,6.538461538461539,0.24081632653334217,39.333333333333336,41.333333333333336,-1,2
15.0,16.0,3.0,0.3,0.3,1.0,3.2646048110345753,14.020618556665825,0.8858315243955066,0.9503700455255513,-1,17.967432052361293,1,1,2.909090909090909,6.25,0.1888667992069398,31.66666666666667,45.333333333333336,-1,2
16.0,16.0,3.0,0.3,0.3,1.0,3.60824742271278,13.91752577316351,0.9387709096885608,0.9387709096823966,1,17.994376757150366,1,1,2.909090909090909,6.4,0.2058823529430233,35.0,45.0,-1,2
17.0,16.0,3.0,0.3,0.3,1.0,3.9518900343986068,13.814432989653806,0.9879293944174179,0.9273047725946495,1,17.897411866354716,1,1,2.909090909090909,6.538461538461539,0.22243713733271972,38.333333333333336,44.666666666666664,-1,2
18.0,16.0,3.0,0.3,0.3,1.0,4.295532646092139,13.711340206134905,1.0337516544721812,0.915968618807889,1,17.690305112807618,1,1,2.909090909090909,6.666666666666666,0.23854961832314367,41.66666666666667,44.333333333333336,-1,2
15.0,17.0,3.0,0.3,0.3,1.0,3.1615120275350983,15.051546391714862,0.8418146389796253,0.9669777819251009,-1,19.73130702676383,1,1,2.931034482758621,6.25,0.1735849056627192,30.66666666666667,48.66666666666667,-1,2
16.0,17.0,3.0,0.3,0.3,1.0,3.5051546392072424,14.948453608217642,0.8952507463107506,0.9558753681212033,-1,19.84820476349045,1,1,2.931034482758621,6.4,0.18994413407992283,34.0,48.333333333333336,-1,2
17.0,17.0,3.0,0.3,0.3,1.0,3.848797250888538,14.845360824712834,0.944894865643144,0.944894865637836,1,19.83465047798547,1,1,2.931034482758621,6.538461538461539,0.20588235294275087,37.333333333333336,48.0,-1,2
18.0,17.0,3.0,0.3,0.3,1.0,4.192439862575988,14.742268041201777,0.9911920400518026,0.9340336262060764,1,19.705138839387246,1,1,2.931034482758621,6.666666666666666,0.22141560798725246,40.66666666666667,47.66666666666667,-1,2
19.0,17.0,3.0,0.3,0.3,1.0,4.536082474270827,14.639175257681762,1.0345147220403832,0.923289086922652,1,19.472093849800636,1,1,2.931034482758621,6.7857142857142865,0.2365591397873182,44.0,47.333333333333336,-1,2
15.0,18.0,3.0,0.3,0.3,1.0,3.0584192440405045,16.08247422676023,0.7996538281570331,0.9819753849405042,-1,21.48435299403561,1,1,2.9508196721311477,6.25,0.15978456014637438,29.66666666666667,52.00000000000001,-1,2
16.0,18.0,3.0,0.3,0.3,1.0,3.4020618557044426,15.97938144326903,0.8535458608966333,0.9713288965466818,-1,21.690721649373685,1,1,2.9508196721311477,6.4,0.17553191489534894,33.0,51.66666666666667,-1,2
17.0,18.0,3.0,0.3,0.3,1.0,3.74570446738147,15.876288659768074,0.9036361490268736,0.960794562861945,-1,21.76009585582591,1,1,2.9508196721311477,6.538461538461539,0.19089316987879318,36.333333333333336,51.333333333333336,-1,2
18.0,18.0,3.0,0.3,0.3,1.0,4.089347079064913,15.773195876261552,0.9503700455307047,0.9503700455260617,1,21.70769721883528,1,1,2.9508196721311477,6.666666666666666,0.20588235294254142,39.66666666666667,51.00000000000001,-1,2
19.0,18.0,3.0,0.3,0.3,1.0,4.43298969075364,15.67010309274943,0.9941202998305363,0.940053078554939,1,21.546572828768277,1,1,2.9508196721311477,6.7857142857142865,0.2205128205144347,43.0,50.66666666666667,-1,2
20.0,18.0,3.0,0.3,0.3,1.0,4.776632302449667,15.56701030922839,1.035201981049274,0.9298414653842779,1,21.28797017730794,1,1,2.9508196721311477,6.8965517241379315,0.2347972972995353,46.333333333333336,50.333333333333336,-1,2
15.0,19.0,3.0,0.3,0.3,1.0,2.95532646055319,17.11340206180075,0.7591988734675852,0.9955876515179909,-1,23.228092783296773,1,1,2.9687500000000004,6.25,0.14726027397606892,28.66666666666667,55.333333333333336,-1,2
16.0,19.0,3.0,0.3,0.3,1.0,3.298969072204617,17.01030927831798,0.8135108628157748,0.985361119735193,-1,23.52351804111324,1,1,2.9687500000000004,6.4,0.16243654822524642,32.0,55.0,-1,2
17.0,19.0,3.0,0.3,0.3,1.0,3.6426116839160048,16.907216494786258,0.8640124770043567,0.9752381121028302,-1,23.67540642324799,1,1,2.9687500000000004,6.538461538461539,0.17725752508681258,35.333333333333336,54.666666666666664,-1,2
18.0,19.0,3.0,0.3,0.3,1.0,3.9862542955932474,16.80412371128328,0.9111493323819346,0.9652165536420045,-1,23.699706471718546,1,1,2.9687500000000004,6.666666666666666,0.1917355371929636,38.66666666666667,54.333333333333336,-1,2
19.0,19.0,3.0,0.3,0.3,1.0,4.329896907241741,16.701030927809803,0.9552944311409646,0.9552944311368481,1,23.61008836514664,1,1,2.9687500000000004,6.7857142857142865,0.20588235294237694,42.0,54.0,-1,2
20.0,19.0,3.0,0.3,0.3,1.0,4.673539518931506,16.597938144296826,0.996763085100608,0.9454697907081158,1,23.41833674000894,1,1,2.9687500000000004,6.8965517241379315,0.21970920840213087,45.333333333333336,53.666666666666664,-1,2
15.0,20.0,3.0,0.3,0.3,1.0,2.8522336770238286,18.144329896872726,0.7203170859195398,1.0079991583621892,-1,24.963776478298108,1,1,2.9850746268656714,6.25,0.13584288052592547,27.66666666666667,58.66666666666667,-1,2
16.0,20.0,3.0,0.3,0.3,1.0,3.1958762887087073,18.04123711336416,0.7750171580565084,0.9981607093618612,-1,25.347899676725138,1,1,2.9850746268656714,6.4,0.15048543689542906,31.0,58.333333333333336,-1,2
17.0,20.0,3.0,0.3,0.3,1.0,3.5395189004141296,17.938144329838394,0.8258991836767811,0.9884181131623624,-1,25.581943572943807,1,1,2.9850746268656714,6.538461538461539,0.16480000000319,34.333333333333336,58.0,-1,2
18.0,20.0,3.0,0.3,0.3,1.0,3.8831615120837655,17.835051546341887,0.8734090043984799,0.9787695200469546,-1,25.682583645151766,1,1,2.9850746268656714,6.666666666666666,0.17879746835696872,37.66666666666667,57.66666666666667,-1,2
19.0,20.0,3.0,0.3,0.3,1.0,4.22680412376564,17.731958762835404,0.9179198389479404,0.9692131333267797,-1,25.664113160065952,1,1,2.9850746268656714,6.7857142857142865,0.1924882629132437,41.0,57.333333333333336,-1,2
20.0,20.0,3.0,0.3,0.3,1.0,4.57044673545714,17.628865979319496,0.9597472073472688,0.9597472073376303,1,25.538853899473477,1,1,2.9850746268656714,6.8965517241379315,0.20588235294396712,44.333333333333336,57.0,-1,2
15.0,20.0,1.0,0.5,0.3,1.0,5.294117647291632,17.41176470578018,0.1941560144475991,0.9401013805613729,-1,5.936759318948144,1,1,1.9047619047619047,2.8846153846153846,0.2331606217705698,9.0,49.333333333333336,-1,2
15.0,17.0,1.5,0.5,0.3,1.0,4.444444444600584,14.666666666585133,0.351397886846863,0.9261430283119967,-1,10.521117608592286,1,1,1.8888888888888888,3.947368421052632,0.23255813954214594,12.0,44.0,-1,2
15.0,18.0,1.5,0.5,0.3,1.0,4.074074074234139,15.777777777699216,0.3169117107760204,0.9508310571212775,-1,12.011695906187843,1,1,1.894736842105263,3.947368421052632,0.20522388060423535,11.0,47.333333333333336,-1,2
16.0,18.0,1.5,0.5,0.3,1.0,4.81481481492542,15.55555555549728,0.35799857087520426,0.9287132518692358,-1,11.30604288481249,1,1,1.894736842105263,4.000000000000001,0.2363636363684589,13.0,46.66666666666667,-1,2
15.0,19.0,1.5,0.5,0.3,1.0,3.7037037038709157,16.888888888811437,0.283575290508963,0.9734491457090471,-1,13.497465886689113,1,1,1.9,3.947368421052632,0.17985611511524974,10.0,50.666666666666664,-1,2
16.0,19.0,1.5,0.5,0.3,1.0,4.444444444589768,16.66666666659445,0.32542240044254056,0.9520088144718701,-1,12.83333333310492,1,1,1.9,4.000000000000001,0.21052631579562844,12.0,50.0,-1,2
17.0,19.0,1.5,0.5,0.3,1.0,5.1851851853163575,16.444444444374792,0.36385910728236137,0.9310185385804752,-1,12.090299823417514,1,1,1.9,4.047619047619048,0.23972602740264293,14.0,49.333333333333336,-1,2
15.0,20.0,1.5,0.5,0.3,1.0,3.333333333530523,17.999999999913484,0.2513144282926545,0.9942522733381347,-1,14.979114452508917,1,1,1.9047619047619047,3.947368421052632,0.15625000000843267,9.0,54.0,-1,2
16.0,20.0,1.5,0.5,0.3,1.0,4.074074074248399,17.77777777769577,0.2938740427092976,0.9734491457090813,-1,14.35626102265916,1,1,1.9047619047619047,4.000000000000001,0.1864406779732916,11.0,53.333333333333336,-1,2
17.0,20.0,1.5,0.5,0.3,1.0,4.814814814957963,17.555555555483632,0.3329924593025062,0.9530699833733531,-1,13.650793650563223,1,1,1.9047619047619047,4.047619047619048,0.21523178808518392,13.0,52.66666666666667,-1,2
18.0,20.0,1.5,0.5,0.3,1.0,5.55555555565671,17.333333333279242,0.3690974639421438,0.9330978501876506,-1,12.87397787380818,1,1,1.9047619047619047,4.090909090909091,0.24271844660586206,15.0,52.0,-1,2
15.0,15.0,2.0,0.5,0.3,1.0,3.783783783886783,12.864864864803065,0.47542369672403106,0.9171920388262673,-1,13.456843940470701,1,1,1.875,4.838709677419355,0.2272727272783515,14.0,39.66666666666667,-1,2
15.0,16.0,2.0,0.5,0.3,1.0,3.513513513658845,13.945945945864834,0.4328640823090075,0.9419551002448727,-1,15.420995948175456,1,1,1.8823529411764706,4.838709677419355,0.201238390100463,13.0,43.0,-1,2
16.0,16.0,2.0,0.5,0.3,1.0,4.054054054149879,13.783783783726289,0.4781447868372686,0.9239211207364215,-1,14.792711263066398,1,1,1.8823529411764706,4.923076923076923,0.22727272727761091,15.0,42.5,-1,2
15.0,17.0,2.0,0.5,0.3,1.0,3.2432432434087537,15.02702702694062,0.3920420877906512,0.9643260141014225,-1,17.380025186105247,1,1,1.8888888888888888,4.838709677419355,0.1775147929076987,12.0,46.333333333333336,-1,2
16.0,17.0,2.0,0.5,0.3,1.0,3.783783783902496,14.864864864798289,0.4380860262871966,0.9469630314032254,-1,16.811041810760713,1,1,1.8888888888888888,4.923076923076923,0.20289855073043617,14.0,45.833333333333336,-1,2
17.0,17.0,2.0,0.5,0.3,1.0,4.324324324414525,14.702702702648585,0.48055191308895084,0.9298963839268812,-1,16.14414414391965,1,1,1.8888888888888888,5.0,0.22727272727703696,16.0,45.333333333333336,-1,2
15.0,18.0,2.0,0.5,0.3,1.0,2.9729729731430985,16.108108108024627,0.35282137463793184,0.9846403096698744,-1,19.33474051263546,1,1,1.894736842105263,4.838709677419355,0.15580736544730192,11.0,49.66666666666667,-1,2
16.0,18.0,2.0,0.5,0.3,1.0,3.5135135136295252,15.945945945884837,0.3995703542064364,0.9679001818091388,-1,18.824816719285373,1,1,1.894736842105263,4.923076923076923,0.18055555556100783,13.0,49.16666666666667,-1,2
17.0,18.0,2.0,0.5,0.3,1.0,4.054054054153614,15.783783783727712,0.44271637874701275,0.9514356781737281,-1,18.21194879065452,1,1,1.894736842105263,5.0,0.20435967302909389,15.0,48.66666666666667,-1,2
18.0,18.0,2.0,0.5,0.3,1.0,4.594594594680324,15.621621621570181,0.4826964560504119,0.9352378693475125,-1,17.50918598339368,1,1,1.894736842105263,5.070422535211268,0.22727272727658243,17.0,48.16666666666667,-1,2
19.0,18.0,2.0,0.5,0.3,1.0,5.13513513524772,15.45945945938773,0.5198754592936861,0.9192982529344813,-1,16.72746145831504,1,1,1.894736842105263,5.135135135135135,0.24934383202596944,19.0,47.66666666666667,-1,2
15.0,19.0,2.0,0.5,0.3,1.0,2.702702702878935,17.189189189107573,0.3150810466558007,1.003172801300136,-1,21.285789014442404,1,1,1.9,4.838709677419355,0.13586956522560456,10.0,53.0,-1,2
16.0,19.0,2.0,0.5,0.3,1.0,3.243243243397651,17.02702702695031,0.36248328554740183,0.9870123880448263,-1,20.834719334369986,1,1,1.9,4.923076923076923,0.1600000000070042,12.0,52.5,-1,2
17.0,19.0,2.0,0.5,0.3,1.0,3.783783783922107,16.86486486479143,0.4062603367891091,0.97110898584542,-1,20.275675675347447,1,1,1.9,5.0,0.18324607330455236,14.0,52.0,-1,2
18.0,19.0,2.0,0.5,0.3,1.0,4.324324324409672,16.702702702654456,0.44685032427728055,0.9554545476392469,-1,19.622344879879588,1,1,1.9,5.070422535211268,0.205655526995984,16.0,51.5,-1,2
19.0,19.0,2.0,0.5,0.3,1.0,4.864864864947001,16.540540540491257,0.4846191638138655,0.9400413984742815,-1,18.88619430219794,1,1,1.9,5.135135135135135,0.2272727272762156,18.0,51.0,-1,2
20.0,19.0,2.0,0.5,0.3,1.0,5.405405405522171,16.378378378304237,0.519875459293587,0.9248622129207145,-1,18.07690417658968,1,1,1.9,5.194805194805195,0.24813895782125187,20.0,50.5,-1,2
15.0,20.0,2.0,0.5,0.3,1.0,2.432432432637044,18.270270270180514,0.2787134024876936,1.020150872150682,-1,23.233694523585278,1,1,1.9047619047619047,4.838709677419355,0.11749347259408789,9.0,56.333333333333336,-1,2
16.0,20.0,2.0,0.5,0.3,1.0,2.9729729731578134,18.108108108021167,0.3267226216710024,1.0045313653130734,-1,22.841302840892684,1,1,1.9047619047619047,4.923076923076923,0.1410256410337542,11.0,55.833333333333336,-1,2
17.0,20.0,2.0,0.5,0.3,1.0,3.5135135136657625,17.94594594586946,0.37108672261202846,0.9891520801345672,-1,22.335907335553344,1,1,1.9047619047619047,5.0,0.16372795970424966,13.0,55.333333333333336,-1,2
18.0,20.0,2.0,0.5,0.3,1.0,4.054054054159768,17.783783783727262,0.4122447951013499,0.974005739372267,-1,21.731832435801,1,1,1.9047619047619047,5.070422535211268,0.18564356436085833,15.0,54.833333333333336,-1,2
19.0,20.0,2.0,0.5,0.3,1.0,4.594594594722001,17.62162162154936,0.4505636594045481,0.9590853915365267,-1,21.041079689405837,1,1,1.9047619047619047,5.135135135135135,0.20681265207334804,17.0,54.333333333333336,-1,2
20.0,20.0,2.0,0.5,0.3,1.0,5.135135135214355,17.459459459411928,0.4863527672524883,0.9443843917426356,-1,20.273780273571763,1,1,1.9047619047619047,5.194805194805195,0.2272727272759147,19.0,53.833333333333336,-1,2
15.0,15.0,2.5,0.5,0.3,1.0,2.978723404344737,13.106382978669755,0.5061086338983714,0.945799889954491,-1,18.847650047367924,1,1,1.875,5.597014925373135,0.18518518519033245,14.0,41.06666666666667,-1,2
16.0,15.0,2.5,0.5,0.3,1.0,3.404255319232738,12.978723404201212,0.5543107357149544,0.9305766891184062,-1,18.37955927025198,1,1,1.875,5.714285714285714,0.20779220779694632,16.0,40.66666666666667,-1,2
17.0,15.0,2.5,0.5,0.3,1.0,3.829787234107767,12.851063829742113,0.5988615326978675,0.9155817633910297,-1,17.80311862409004,1,1,1.875,5.821917808219178,0.22959183673832684,18.0,40.26666666666667,-1,2
15.0,16.0,2.5,0.5,0.3,1.0,2.765957446939257,14.170212765884482,0.46012352066152795,0.9674440584493427,-1,21.181476845679217,1,1,1.8823529411764706,5.597014925373135,0.16331658292173562,13.0,44.4,-1,2
16.0,16.0,2.5,0.5,0.3,1.0,3.191489361785205,14.042553191439517,0.5090541441267984,0.9528554009663122,-1,20.79027355597633,1,1,1.8823529411764706,5.714285714285714,0.18518518518964863,15.0,44.0,-1,2
17.0,16.0,2.5,0.5,0.3,1.0,3.617021276683237,13.914893616965069,0.554310735714822,0.9384765157793251,-1,20.28456803853258,1,1,1.8823529411764706,5.821917808219178,0.2063106796162728,17.0,43.6,-1,2
18.0,16.0,2.5,0.5,0.3,1.0,4.042553191563011,13.78723404250272,0.596333725487812,0.9243014556175448,-1,19.67791976788057,1,1,1.8823529411764706,5.921052631578947,0.22673031026636578,19.0,43.2,-1,2
19.0,16.0,2.5,0.5,0.3,1.0,4.468085106467413,13.659574468023584,0.63549119239245,0.9103245225924785,-1,18.98182855121075,1,1,1.8823529411764706,6.012658227848101,0.24647887324378284,21.0,42.8,-1,2
15.0,17.0,2.5,0.5,0.3,1.0,2.553191489513334,15.234042553112337,0.4161603972430483,0.9869388255111626,-1,23.511096996855205,1,1,1.8888888888888888,5.597014925373135,0.1435406698643992,12.0,47.733333333333334,-1,2
16.0,17.0,2.5,0.5,0.3,1.0,2.9787234043615687,15.106382978663822,0.4657573383761173,0.9729339283877643,-1,23.19655521751463,1,1,1.8888888888888888,5.714285714285714,0.16470588235839115,14.0,47.333333333333336,-1,2
17.0,17.0,2.5,0.5,0.3,1.0,3.4042553192270457,14.978723404208452,0.5116603483635127,0.959122462540013,-1,22.76135885204867,1,1,1.8888888888888888,5.821917808219178,0.18518518518911944,16.0,46.93333333333334,-1,2
18.0,17.0,2.5,0.5,0.3,1.0,3.8297872341337866,14.851063829728876,0.5543107357147083,0.9454991574540743,-1,22.219795943458518,1,1,1.8888888888888888,5.921052631578947,0.2050113895261631,18.0,46.53333333333334,-1,2
19.0,17.0,2.5,0.5,0.3,1.0,4.255319149018622,14.723404255263109,0.5940774068415013,0.9320589551392493,-1,21.5839841993733,1,1,1.8888888888888888,6.012658227848101,0.22421524664080372,20.0,46.13333333333333,-1,2
20.0,17.0,2.5,0.5,0.3,1.0,4.680851063928889,14.595744680779706,0.6312717768506664,0.9187969988467695,-1,20.86426800402347,1,1,1.8888888888888888,6.097560975609756,0.24282560706880923,22.0,45.733333333333334,-1,2
15.0,18.0,2.5,0.5,0.3,1.0,2.3404255320718863,16.29787234034851,0.37404891189374423,1.004592431618322,-1,25.837174708329826,1,1,1.894736842105263,5.597014925373135,0.12557077626359212,11.0,51.06666666666667,-1,2
16.0,18.0,2.5,0.5,0.3,1.0,2.7659574469140242,16.170212765901873,0.42425760746937646,0.9911263736945308,-1,25.599104143029425,1,1,1.894736842105263,5.714285714285714,0.14606741573552395,13.0,50.66666666666667,-1,2
17.0,18.0,2.5,0.5,0.3,1.0,3.1914893617908158,16.042553191439417,0.47075485002407014,0.9778392436996499,-1,25.23422663305549,1,1,1.894736842105263,5.821917808219178,0.1659292035440998,15.0,50.26666666666667,-1,2
18.0,18.0,2.5,0.5,0.3,1.0,3.6170212766699033,15.914893616976782,0.5139826903260856,0.9647263489713347,-1,24.757558790354633,1,1,1.894736842105263,5.921052631578947,0.18518518518870072,17.0,49.866666666666674,-1,2
19.0,18.0,2.5,0.5,0.3,1.0,4.042553191584378,15.787234042492644,0.5543107357146102,0.9517831790667566,-1,24.18183622233977,1,1,1.894736842105263,6.012658227848101,0.20386266094864325,19.0,49.46666666666667,-1,2
20.0,18.0,2.5,0.5,0.3,1.0,4.4680851064745735,15.659574468023306,0.5920510636967133,0.9390053964536849,-1,23.517930789287902,1,1,1.894736842105263,6.097560975609756,0.2219873150147929,21.0,49.06666666666667,-1,2
15.0,19.0,2.5,0.5,0.3,1.0,2.127659574630789,17.361702127584234,0.3336393735567533,1.0206563463131295,-1,28.160241346019173,1,1,1.9,5.597014925373135,0.10917030568471486,10.0,54.4,-1,2
16.0,19.0,2.5,0.5,0.3,1.0,2.5531914895039654,17.234042553120815,0.3844116989264408,1.0076891995053638,-1,27.998480242754994,1,1,1.9,5.714285714285714,0.12903225807123894,12.0,54.0,-1,2
17.0,19.0,2.5,0.5,0.3,1.0,2.9787234043813915,17.106382978656477,0.43145706261372085,0.9948880493865588,-1,27.703759836403815,1,1,1.9,5.821917808219178,0.1483050847516029,14.0,53.6,-1,2
18.0,19.0,2.5,0.5,0.3,1.0,3.4042553192793106,16.978723404181626,0.47521814688146646,0.9822486996619113,-1,27.291825307540442,1,1,1.9,5.921052631578947,0.16701461378463744,16.0,53.2,-1,2
19.0,19.0,2.5,0.5,0.3,1.0,3.829787234113534,16.851063829744646,0.5160651567173127,0.9697671111752628,-1,26.776030164054106,1,1,1.9,6.012658227848101,0.18518518518836313,18.0,52.8,-1,2
20.0,19.0,2.5,0.5,0.3,1.0,4.255319149035006,16.72340425525639,0.5543107357145245,0.9574393941498032,-1,26.167773741228054,1,1,1.9,6.097560975609756,0.20283975659665449,20.0,52.4,-1,2
15.0,20.0,2.5,0.5,0.3,1.0,1.9148936172094666,18.42553191481107,0.29479954024382904,1.0353378640306725,-1,30.480727063269494,1,1,1.9047619047619047,5.597014925373135,0.09414225942298901,9.0,57.733333333333334,-1,2
16.0,20.0,2.5,0.5,0.3,1.0,2.3404255320858547,18.29787234034513,0.3460928346277279,1.0228339797759336,-1,30.39513677763672,1,1,1.9047619047619047,5.714285714285714,0.11340206186345618,11.0,57.333333333333336,-1,2
17.0,20.0,2.5,0.5,0.3,1.0,2.76595744694869,18.170212765887037,0.3936453748722202,1.0104845138017942,-1,30.170434830471223,1,1,1.9047619047619047,5.821917808219178,0.13211382114446668,13.0,56.93333333333334,-1,2
18.0,20.0,2.5,0.5,0.3,1.0,3.1914893617978892,18.04255319143817,0.43790038387089414,0.9982856985729331,-1,29.823094971176126,1,1,1.9047619047619047,5.921052631578947,0.15030060120659916,15.0,56.53333333333334,-1,2
19.0,20.0,2.5,0.5,0.3,1.0,3.617021276709641,17.914893616956682,0.4792285793649014,0.9862339027735461,-1,29.367088607228325,1,1,1.9047619047619047,6.012658227848101,0.16798418972822518,17.0,56.13333333333333,-1,2
20.0,20.0,2.5,0.5,0.3,1.0,4.042553191612535,17.787234042479287,0.517943091545852,0.9743256248249801,-1,28.814342550307188,1,1,1.9047619047619047,6.097560975609756,0.18518518519040966,19.0,55.733333333333334,-1,2
15.0,15.0,3.0,0.5,0.3,1.0,2.456140350973804,13.263157894678875,0.5265430396757487,0.9648177727650791,-1,23.640350876854843,1,1,1.875,6.25,0.1562500000057619,14.0,42.00000000000001,-1,2
16.0,15.0,3.0,0.5,0.3,1.0,2.8070175439493585,13.157894736784174,0.5773153650472831,0.9520088144727548,-1,23.41885964878877,1,1,1.875,6.4,0.175824175829445,16.0,41.66666666666667,-1,2
17.0,15.0,3.0,0.5,0.3,1.0,3.1578947369104142,13.052631578900089,0.6243607287338091,0.9393618527728038,-1,23.07186234790862,1,1,1.875,6.538461538461539,0.19480519480915592,18.0,41.333333333333336,-1,2
18.0,15.0,3.0,0.5,0.3,1.0,3.5087719298974154,12.94736842099879,0.6681218130020259,0.9268728412018317,-1,22.613304093263707,1,1,1.875,6.666666666666666,0.21321961620887164,20.0,41.00000000000001,-1,2
19.0,15.0,3.0,0.5,0.3,1.0,3.8596491228560565,12.842105263119327,0.7089688228409283,0.9145378830447977,-1,22.055137844396427,1,1,1.875,6.7857142857142865,0.23109243697758117,22.0,40.66666666666667,-1,2
20.0,15.0,3.0,0.5,0.3,1.0,4.210526315829535,12.736842105229739,0.7472144018347415,0.9023532240287686,-1,21.407667876403533,1,1,1.875,6.8965517241379315,0.2484472049712106,24.0,40.333333333333336,-1,2
15.0,16.0,3.0,0.5,0.3,1.0,2.280701754469302,14.315789473637707,0.4782244624030674,0.9843441951161289,-1,26.28250773965453,1,1,1.8823529411764706,6.25,0.13742071882078402,13.0,45.333333333333336,-1,2
16.0,16.0,3.0,0.5,0.3,1.0,2.6315789474582196,14.210526315735596,0.529641895578008,0.9720955730396919,-1,26.154798761285367,1,1,1.8823529411764706,6.4,0.15625000000499853,15.0,45.0,-1,2
17.0,16.0,3.0,0.5,0.3,1.0,2.982456140444833,14.10526315783437,0.5773153650471459,0.9599951661054442,-1,25.894498689805058,1,1,1.8823529411764706,6.538461538461539,0.1745379876848268,17.0,44.666666666666664,-1,2
18.0,16.0,3.0,0.5,0.3,1.0,3.3333333334110056,13.999999999946755,0.6216882165874216,0.9480394301858792,-1,25.51633986896787,1,1,1.8823529411764706,6.666666666666666,0.1923076923119024,19.0,44.333333333333336,-1,2
19.0,16.0,3.0,0.5,0.3,1.0,3.6842105264033105,13.89473684204146,0.6631312846299733,0.9362249467717338,-1,25.032950021743115,1,1,1.8823529411764706,6.7857142857142865,0.20958083832804925,21.0,44.0,-1,2
20.0,16.0,3.0,0.5,0.3,1.0,4.035087719359439,13.789473684163232,0.7019578102489672,0.9245484171108544,-1,24.455215116627766,1,1,1.8823529411764706,6.8965517241379315,0.2263779527591621,23.0,43.666666666666664,-1,2
15.0,17.0,3.0,0.5,0.3,1.0,2.1052631579956658,15.368421052578897,0.43213335520556617,1.0018958366555368,-1,28.92105263124399,1,1,1.8888888888888888,6.25,0.12048192771628675,12.0,48.66666666666667,-1,2
16.0,17.0,3.0,0.5,0.3,1.0,2.4561403509925808,15.26315789467214,0.48413814019686896,0.9901605804366205,-1,28.8869395707439,1,1,1.8888888888888888,6.4,0.1386138613922541,14.0,48.333333333333336,-1,2
