k,r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_PGR1_dominant,right_PGR1_dominant,curve_cross
0.25,16.0,20.0,2.5,0.1,0.1,0.1,854.9999682792909,positive,1,0,0,0
0.25,17.0,20.0,2.5,0.1,0.1,0.1,889.7560511509665,positive,1,0,0,0
0.25,18.0,20.0,2.5,0.1,0.1,0.1,922.8570638670892,positive,1,0,0,0
0.25,19.0,20.0,2.5,0.1,0.1,0.1,954.4184194479424,positive,1,0,0,0
0.25,20.0,20.0,2.5,0.1,0.1,0.1,984.515552585638,positive,1,0,0,0
0.25,15.0,15.0,3.0,0.1,0.1,0.1,645.88812346294,positive,1,0,0,0
0.25,16.0,15.0,3.0,0.1,0.1,0.1,673.3332007899537,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.1,0.1,0.1,699.1303645427495,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.1,0.1,0.1,723.4042090212179,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.1,0.1,0.1,746.2499639547983,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.1,0.1,0.1,767.7550732748132,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.1,0.1,0.1,692.0453235892511,positive,1,0,0,0
0.25,16.0,16.0,3.0,0.1,0.1,0.1,724.9773075234344,positive,1,0,0,0
0.25,17.0,16.0,3.0,0.1,0.1,0.1,753.0433302400356,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.1,0.1,0.1,779.4680142568328,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.1,0.1,0.1,804.374951105062,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.1,0.1,0.1,827.8571037343106,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.1,0.1,0.1,738.1817586098464,positive,1,0,0,0
0.25,16.0,17.0,3.0,0.1,0.1,0.1,773.3331867117247,positive,1,0,0,0
0.25,17.0,17.0,3.0,0.1,0.1,0.1,806.9321106038356,positive,1,0,0,0
0.25,18.0,17.0,3.0,0.1,0.1,0.1,835.5317418187982,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.1,0.1,0.1,862.4999201250555,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.1,0.1,0.1,887.9591322585225,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.1,0.1,0.1,784.3181461162053,positive,1,0,0,0
0.25,16.0,18.0,3.0,0.1,0.1,0.1,821.6665981477586,positive,1,0,0,0
0.25,17.0,18.0,3.0,0.1,0.1,0.1,857.3911420718931,positive,1,0,0,0
0.25,18.0,18.0,3.0,0.1,0.1,0.1,891.569631938358,positive,1,0,0,0
0.25,19.0,18.0,3.0,0.1,0.1,0.1,920.6248112292616,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.1,0.1,0.1,948.061135452277,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.1,0.1,0.1,830.4545203057704,positive,1,0,0,0
0.25,16.0,19.0,3.0,0.1,0.1,0.1,869.9999542383674,positive,1,0,0,0
0.25,17.0,19.0,3.0,0.1,0.1,0.1,907.8260092740164,positive,1,0,0,0
0.25,18.0,19.0,3.0,0.1,0.1,0.1,944.0423753413628,positive,1,0,0,0
0.25,19.0,19.0,3.0,0.1,0.1,0.1,978.7221819490848,positive,1,0,0,0
0.25,20.0,19.0,3.0,0.1,0.1,0.1,1008.163061015844,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.1,0.1,0.1,876.5908910229163,positive,1,0,0,0
0.25,16.0,20.0,3.0,0.1,0.1,0.1,918.3333051862012,positive,1,0,0,0
0.25,17.0,20.0,3.0,0.1,0.1,0.1,958.26082098809,positive,1,0,0,0
0.25,18.0,20.0,3.0,0.1,0.1,0.1,996.4892747005237,positive,1,0,0,0
0.25,19.0,20.0,3.0,0.1,0.1,0.1,1033.1248067103609,positive,1,0,0,0
0.25,20.0,20.0,3.0,0.1,0.1,0.1,1068.2357886531097,positive,1,0,0,0
0.25,15.0,16.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,15.0,17.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,16.0,17.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,15.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,16.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,17.0,18.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,15.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,0,0,0,0
0.25,16.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,17.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,18.0,19.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,15.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,0,0,0,0
0.25,16.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,0,0,0,0
0.25,17.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,18.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,19.0,20.0,0.3,0.1,0.3,0.1,0.0,zero,1,0,0,0
0.25,15.0,15.0,0.5,0.1,0.3,0.1,41.69317757078933,positive,1,0,0,0
0.25,16.0,15.0,0.5,0.1,0.3,0.1,35.999993601160114,positive,1,1,0,1
0.25,17.0,15.0,0.5,0.1,0.3,0.1,30.18867556638444,positive,1,1,0,1
0.25,18.0,15.0,0.5,0.1,0.3,0.1,24.28571155811838,positive,1,1,1,0
0.25,19.0,15.0,0.5,0.1,0.3,0.1,18.30508199352967,positive,1,1,1,0
0.25,15.0,16.0,0.5,0.1,0.3,0.1,44.68084556713653,positive,1,0,0,0
0.25,16.0,16.0,0.5,0.1,0.3,0.1,44.99038510758574,positive,1,0,0,0
0.25,17.0,16.0,0.5,0.1,0.3,0.1,39.24527607104461,positive,1,1,0,1
0.25,18.0,16.0,0.5,0.1,0.3,0.1,33.39285323236607,positive,1,1,0,1
0.25,19.0,16.0,0.5,0.1,0.3,0.1,27.45762422339541,positive,1,1,1,0
0.25,20.0,16.0,0.5,0.1,0.3,0.1,21.451610180097568,positive,1,1,1,0
0.25,15.0,17.0,0.5,0.1,0.3,0.1,47.65957184265235,positive,1,0,0,0
0.25,16.0,17.0,0.5,0.1,0.3,0.1,47.9999937506094,positive,1,0,0,0
0.25,17.0,17.0,0.5,0.1,0.3,0.1,48.29160677511453,positive,1,0,0,0
0.25,18.0,17.0,0.5,0.1,0.3,0.1,42.499992497534045,positive,1,1,0,1
0.25,19.0,17.0,0.5,0.1,0.3,0.1,36.610165301732415,positive,1,1,0,1
0.25,20.0,17.0,0.5,0.1,0.3,0.1,30.64515811842192,positive,1,1,1,0
0.25,15.0,18.0,0.5,0.1,0.3,0.1,50.6382962875654,positive,1,0,0,0
0.25,16.0,18.0,0.5,0.1,0.3,0.1,50.99999710582447,positive,1,0,0,0
0.25,17.0,18.0,0.5,0.1,0.3,0.1,51.32074810688908,positive,1,0,0,0
0.25,18.0,18.0,0.5,0.1,0.3,0.1,51.5961974452224,positive,1,0,0,0
0.25,19.0,18.0,0.5,0.1,0.3,0.1,45.76270419231638,positive,1,1,0,1
0.25,20.0,18.0,0.5,0.1,0.3,0.1,39.838705540036855,positive,1,1,0,1
0.25,15.0,19.0,0.5,0.1,0.3,0.1,53.61701987845842,positive,0,0,0,0
0.25,16.0,19.0,0.5,0.1,0.3,0.1,53.99999825727637,positive,1,0,0,0
0.25,17.0,19.0,0.5,0.1,0.3,0.1,54.33961948767857,positive,1,0,0,0
0.25,18.0,19.0,0.5,0.1,0.3,0.1,54.642850195814766,positive,1,0,0,0
0.25,19.0,19.0,0.5,0.1,0.3,0.1,54.90364320226183,positive,1,0,0,0
0.25,20.0,19.0,0.5,0.1,0.3,0.1,49.0322498458757,positive,1,1,0,1
0.25,15.0,20.0,0.5,0.1,0.3,0.1,56.59574364502674,positive,0,0,0,0
0.25,16.0,20.0,0.5,0.1,0.3,0.1,56.999998508824994,positive,1,0,0,0
0.25,17.0,20.0,0.5,0.1,0.3,0.1,57.358488670983945,positive,1,0,0,0
0.25,18.0,20.0,0.5,0.1,0.3,0.1,57.67856802476696,positive,1,0,0,0
0.25,19.0,20.0,0.5,0.1,0.3,0.1,57.96609443289767,positive,1,0,0,0
0.25,20.0,20.0,0.5,0.1,0.3,0.1,58.213529598129895,positive,1,0,0,0
0.25,15.0,15.0,0.7,0.1,0.3,0.1,79.99142061998367,positive,1,0,0,0
0.25,16.0,15.0,0.7,0.1,0.3,0.1,74.99998806666129,positive,1,1,0,1
0.25,17.0,15.0,0.7,0.1,0.3,0.1,69.81817554381254,positive,1,1,0,1
0.25,18.0,15.0,0.7,0.1,0.3,0.1,64.48275447490082,positive,1,1,0,1
0.25,19.0,15.0,0.7,0.1,0.3,0.1,59.01639024440559,positive,1,1,0,1
0.25,20.0,15.0,0.7,0.1,0.3,0.1,53.43749699301687,positive,1,1,1,0
0.25,15.0,16.0,0.7,0.1,0.3,0.1,85.7142749112379,positive,1,0,0,0
0.25,16.0,16.0,0.7,0.1,0.3,0.1,86.52922224173417,positive,1,0,0,0
0.25,17.0,16.0,0.7,0.1,0.3,0.1,81.45453273112997,positive,1,1,0,1
0.25,18.0,16.0,0.7,0.1,0.3,0.1,76.20689026548716,positive,1,1,0,1
0.25,19.0,16.0,0.7,0.1,0.3,0.1,70.81966756319281,positive,1,1,0,1
0.25,20.0,16.0,0.7,0.1,0.3,0.1,65.31249663483058,positive,1,1,0,1
0.25,15.0,17.0,0.7,0.1,0.3,0.1,91.4285663378653,positive,1,0,0,0
0.25,16.0,17.0,0.7,0.1,0.3,0.1,92.30768055639066,positive,1,0,0,0
0.25,17.0,17.0,0.7,0.1,0.3,0.1,93.08100907791992,positive,1,0,0,0
0.25,18.0,17.0,0.7,0.1,0.3,0.1,87.93102099671603,positive,1,1,0,1
0.25,19.0,17.0,0.7,0.1,0.3,0.1,82.62294383106874,positive,1,1,0,1
0.25,20.0,17.0,0.7,0.1,0.3,0.1,77.18749495951748,positive,1,1,0,1
0.25,15.0,18.0,0.7,0.1,0.3,0.1,97.14285406998626,positive,1,0,0,0
0.25,16.0,18.0,0.7,0.1,0.3,0.1,98.07691770800704,positive,1,0,0,0
0.25,17.0,18.0,0.7,0.1,0.3,0.1,98.9090782513368,positive,1,0,0,0
0.25,18.0,18.0,0.7,0.1,0.3,0.1,99.6446110090598,positive,1,0,0,0
0.25,19.0,18.0,0.7,0.1,0.3,0.1,94.42621528780955,positive,1,1,0,1
0.25,20.0,18.0,0.7,0.1,0.3,0.1,89.06249298590673,positive,1,1,0,1
0.25,15.0,19.0,0.7,0.1,0.3,0.1,102.85714070864894,positive,0,0,0,0
0.25,16.0,19.0,0.7,0.1,0.3,0.1,103.84615000682798,positive,1,0,0,0
0.25,17.0,19.0,0.7,0.1,0.3,0.1,104.727266439117,positive,1,0,0,0
0.25,18.0,19.0,0.7,0.1,0.3,0.1,105.51722785666254,positive,1,0,0,0
0.25,19.0,19.0,0.7,0.1,0.3,0.1,106.2182848244232,positive,1,0,0,0
0.25,20.0,19.0,0.7,0.1,0.3,0.1,100.93748507371254,positive,1,1,0,1
0.25,15.0,20.0,0.7,0.1,0.3,0.1,108.57142676609104,positive,0,0,0,0
0.25,16.0,20.0,0.7,0.1,0.3,0.1,109.61538183711436,positive,1,0,0,0
0.25,17.0,20.0,0.7,0.1,0.3,0.1,110.54545056831,positive,1,0,0,0
0.25,18.0,20.0,0.7,0.1,0.3,0.1,111.3793038286262,positive,1,0,0,0
0.25,19.0,20.0,0.7,0.1,0.3,0.1,112.13113319407115,positive,1,0,0,0
0.25,20.0,20.0,0.7,0.1,0.3,0.1,112.80061416529144,positive,1,0,0,0
0.25,15.0,15.0,0.9,0.1,0.3,0.1,115.28460923456495,positive,1,0,0,0
0.25,16.0,15.0,0.9,0.1,0.3,0.1,111.11109409538884,positive,1,1,0,1
0.25,17.0,15.0,0.9,0.1,0.3,0.1,106.66665780344594,positive,1,1,0,1
0.25,18.0,15.0,0.9,0.1,0.3,0.1,101.99999432805642,positive,1,1,0,1
0.25,19.0,15.0,0.9,0.1,0.3,0.1,97.14285265886328,positive,1,1,0,1
0.25,20.0,15.0,0.9,0.1,0.3,0.1,92.1212080787544,positive,1,1,0,1
0.25,15.0,16.0,0.9,0.1,0.3,0.1,123.52939591842416,positive,1,0,0,0
0.25,16.0,16.0,0.9,0.1,0.3,0.1,124.9900628107269,positive,1,0,0,0
0.25,17.0,16.0,0.9,0.1,0.3,0.1,120.70173655079304,positive,1,1,0,1
0.25,18.0,16.0,0.9,0.1,0.3,0.1,116.1666578409119,positive,1,1,0,1
0.25,19.0,16.0,0.9,0.1,0.3,0.1,111.42856503552372,positive,1,1,0,1
0.25,20.0,16.0,0.9,0.1,0.3,0.1,106.515146538899,positive,1,1,0,1
0.25,15.0,17.0,0.9,0.1,0.3,0.1,131.76469806340302,positive,1,0,0,0
0.25,16.0,17.0,0.9,0.1,0.3,0.1,133.33331651343696,positive,1,0,0,0
0.25,17.0,17.0,0.9,0.1,0.3,0.1,134.72649094134405,positive,1,0,0,0
0.25,18.0,17.0,0.9,0.1,0.3,0.1,130.33331472381764,positive,1,1,0,1
0.25,19.0,17.0,0.9,0.1,0.3,0.1,125.7142759372068,positive,1,1,0,1
0.25,20.0,17.0,0.9,0.1,0.3,0.1,120.90908471809873,positive,1,1,0,1
0.25,15.0,18.0,0.9,0.1,0.3,0.1,139.99999503805498,positive,1,0,0,0
0.25,16.0,18.0,0.9,0.1,0.3,0.1,141.66665864361585,positive,1,0,0,0
0.25,17.0,18.0,0.9,0.1,0.3,0.1,143.15787596411374,positive,1,0,0,0
0.25,18.0,18.0,0.9,0.1,0.3,0.1,144.48924968216835,positive,1,0,0,0
0.25,19.0,18.0,0.9,0.1,0.3,0.1,139.99997961788696,positive,1,1,0,1
0.25,20.0,18.0,0.9,0.1,0.3,0.1,135.30301956014327,positive,1,1,0,1
0.25,15.0,19.0,0.9,0.1,0.3,0.1,148.2352908761258,positive,0,0,0,0
0.25,16.0,19.0,0.9,0.1,0.3,0.1,149.99999493477375,positive,1,0,0,0
0.25,17.0,19.0,0.9,0.1,0.3,0.1,151.57893819699208,positive,1,0,0,0
0.25,18.0,19.0,0.9,0.1,0.3,0.1,152.999980386932,positive,1,0,0,0
0.25,19.0,19.0,0.9,0.1,0.3,0.1,154.2745765818465,positive,1,0,0,0
0.25,20.0,19.0,0.9,0.1,0.3,0.1,149.69694756564394,positive,1,1,0,1
0.25,15.0,20.0,0.9,0.1,0.3,0.1,156.47058519536935,positive,0,0,0,0
0.25,16.0,20.0,0.9,0.1,0.3,0.1,158.33332924963975,positive,1,0,0,0
0.25,17.0,20.0,0.9,0.1,0.3,0.1,159.9999939340456,positive,1,0,0,0
0.25,18.0,20.0,0.9,0.1,0.3,0.1,161.49999069912047,positive,1,0,0,0
0.25,19.0,20.0,0.9,0.1,0.3,0.1,162.857122459755,positive,1,0,0,0
0.25,20.0,20.0,0.9,0.1,0.3,0.1,164.07938599247908,positive,1,0,0,0
0.25,15.0,15.0,1.0,0.1,0.3,0.1,131.91300437947098,positive,1,0,0,0
0.25,16.0,15.0,1.0,0.1,0.3,0.1,128.1817996048489,positive,1,1,0,1
0.25,17.0,15.0,1.0,0.1,0.3,0.1,124.1379218524703,positive,1,1,0,1
0.25,18.0,15.0,1.0,0.1,0.3,0.1,119.83605879896004,positive,1,1,0,1
0.25,19.0,15.0,1.0,0.1,0.3,0.1,115.31249469260482,positive,1,1,0,1
0.25,20.0,15.0,1.0,0.1,0.3,0.1,110.59701033169438,positive,1,1,0,1
0.25,15.0,16.0,1.0,0.1,0.3,0.1,141.3461363327597,positive,1,0,0,0
0.25,16.0,16.0,1.0,0.1,0.3,0.1,143.17128024308175,positive,1,0,0,0
0.25,17.0,16.0,1.0,0.1,0.3,0.1,139.31032426722277,positive,1,1,0,1
0.25,18.0,16.0,1.0,0.1,0.3,0.1,135.16392420575656,positive,1,1,0,1
0.25,19.0,16.0,1.0,0.1,0.3,0.1,130.78124346351035,positive,1,1,0,1
0.25,20.0,16.0,1.0,0.1,0.3,0.1,126.19402496066924,positive,1,1,0,1
0.25,15.0,17.0,1.0,0.1,0.3,0.1,150.76922217756118,positive,1,0,0,0
0.25,16.0,17.0,1.0,0.1,0.3,0.1,152.72725310394765,positive,1,0,0,0
0.25,17.0,17.0,1.0,0.1,0.3,0.1,154.47177167211058,positive,1,0,0,0
0.25,18.0,17.0,1.0,0.1,0.3,0.1,150.49178198172848,positive,1,1,0,1
0.25,19.0,17.0,1.0,0.1,0.3,0.1,146.2499887269362,positive,1,1,0,1
0.25,20.0,17.0,1.0,0.1,0.3,0.1,141.79103740482057,positive,1,1,0,1
0.25,15.0,18.0,1.0,0.1,0.3,0.1,160.19230191725742,positive,1,0,0,0
0.25,16.0,18.0,1.0,0.1,0.3,0.1,162.27271741659848,positive,1,0,0,0
0.25,17.0,18.0,1.0,0.1,0.3,0.1,164.1379105388582,positive,1,0,0,0
0.25,18.0,18.0,1.0,0.1,0.3,0.1,165.80825018788858,positive,1,0,0,0
0.25,19.0,18.0,1.0,0.1,0.3,0.1,161.7187268229742,positive,1,1,0,1
0.25,20.0,18.0,1.0,0.1,0.3,0.1,157.38804853928602,positive,1,1,0,1
0.25,15.0,19.0,1.0,0.1,0.3,0.1,169.61538062780963,positive,0,0,0,0
0.25,16.0,19.0,1.0,0.1,0.3,0.1,171.81817597924973,positive,1,0,0,0
0.25,17.0,19.0,1.0,0.1,0.3,0.1,173.79309348832666,positive,1,0,0,0
0.25,18.0,19.0,1.0,0.1,0.3,0.1,175.57374800364093,positive,1,0,0,0
0.25,19.0,19.0,1.0,0.1,0.3,0.1,177.1756576184747,positive,1,0,0,0
0.25,20.0,19.0,1.0,0.1,0.3,0.1,172.98504960737688,positive,1,1,0,1
0.25,15.0,20.0,1.0,0.1,0.3,0.1,179.03845858091427,positive,0,0,0,0
0.25,16.0,20.0,1.0,0.1,0.3,0.1,181.36363239517027,positive,0,0,0,0
0.25,17.0,20.0,1.0,0.1,0.3,0.1,183.44826892880408,positive,1,0,0,0
0.25,18.0,20.0,1.0,0.1,0.3,0.1,185.32785768445683,positive,1,0,0,0
0.25,19.0,20.0,1.0,0.1,0.3,0.1,187.0312255609763,positive,1,0,0,0
0.25,20.0,20.0,1.0,0.1,0.3,0.1,188.56983819154613,positive,1,0,0,0
0.25,15.0,15.0,1.5,0.1,0.3,0.1,206.30375844214964,positive,1,0,0,0
0.25,16.0,15.0,1.5,0.1,0.3,0.1,204.9999703581753,positive,1,1,0,1
0.25,17.0,15.0,1.5,0.1,0.3,0.1,203.1745891779656,positive,1,1,0,1
0.25,18.0,15.0,1.5,0.1,0.3,0.1,200.9090810302168,positive,1,1,0,1
0.25,19.0,15.0,1.5,0.1,0.3,0.1,198.2608618261071,positive,1,1,0,1
0.25,20.0,15.0,1.5,0.1,0.3,0.1,195.2777715247229,positive,1,1,0,1
0.25,15.0,16.0,1.5,0.1,0.3,0.1,221.05260381058565,positive,1,0,0,0
0.25,16.0,16.0,1.5,0.1,0.3,0.1,224.9873528291193,positive,1,0,0,0
0.25,17.0,16.0,1.5,0.1,0.3,0.1,223.4920315297541,positive,1,1,0,1
0.25,18.0,16.0,1.5,0.1,0.3,0.1,221.51513617516224,positive,1,1,0,1
0.25,19.0,16.0,1.5,0.1,0.3,0.1,219.1304236515614,positive,1,1,0,1
0.25,20.0,16.0,1.5,0.1,0.3,0.1,216.38888172846387,positive,1,1,0,1
0.25,15.0,17.0,1.5,0.1,0.3,0.1,235.78945954642265,positive,1,0,0,0
0.25,16.0,17.0,1.5,0.1,0.3,0.1,239.9999697923045,positive,1,0,0,0
0.25,17.0,17.0,1.5,0.1,0.3,0.1,243.79628115413345,positive,1,0,0,0
0.25,18.0,17.0,1.5,0.1,0.3,0.1,242.12117793223035,positive,1,1,0,1
0.25,19.0,17.0,1.5,0.1,0.3,0.1,239.99998333225392,positive,1,1,0,1
0.25,20.0,17.0,1.5,0.1,0.3,0.1,237.4999893546264,positive,1,1,0,1
0.25,15.0,18.0,1.5,0.1,0.3,0.1,250.526307019908,positive,1,0,0,0
0.25,16.0,18.0,1.5,0.1,0.3,0.1,254.9999860322198,positive,1,0,0,0
0.25,17.0,18.0,1.5,0.1,0.3,0.1,259.04758650016765,positive,1,0,0,0
0.25,18.0,18.0,1.5,0.1,0.3,0.1,262.7134525231225,positive,1,0,0,0
0.25,19.0,18.0,1.5,0.1,0.3,0.1,260.8695288952067,positive,1,1,0,1
0.25,20.0,18.0,1.5,0.1,0.3,0.1,258.61109313666066,positive,1,1,0,1
0.25,15.0,19.0,1.5,0.1,0.3,0.1,265.263152263351,positive,0,0,0,0
0.25,16.0,19.0,1.5,0.1,0.3,0.1,269.99999136741485,positive,1,0,0,0
0.25,17.0,19.0,1.5,0.1,0.3,0.1,274.2856988439287,positive,1,0,0,0
0.25,18.0,19.0,1.5,0.1,0.3,0.1,278.181783394362,positive,1,0,0,0
0.25,19.0,19.0,1.5,0.1,0.3,0.1,281.724750266455,positive,1,0,0,0
0.25,20.0,19.0,1.5,0.1,0.3,0.1,279.72218385856377,positive,1,1,0,1
0.25,15.0,20.0,1.5,0.1,0.3,0.1,279.99999535700147,positive,0,0,0,0
0.25,16.0,20.0,1.5,0.1,0.3,0.1,284.9999931500696,positive,0,0,0,0
0.25,17.0,20.0,1.5,0.1,0.3,0.1,289.5237995130682,positive,1,0,0,0
0.25,18.0,20.0,1.5,0.1,0.3,0.1,293.6363467467809,positive,1,0,0,0
0.25,19.0,20.0,1.5,0.1,0.3,0.1,297.39126547488803,positive,1,0,0,0
0.25,20.0,20.0,1.5,0.1,0.3,0.1,300.8184086690189,positive,1,0,0,0
0.25,15.0,15.0,2.0,0.1,0.3,0.1,268.69651407904826,positive,1,0,0,0
0.25,16.0,15.0,2.0,0.1,0.3,0.1,269.9999631097787,positive,1,1,0,1
0.25,17.0,15.0,2.0,0.1,0.3,0.1,270.58821546758463,positive,1,1,0,1
0.25,18.0,15.0,2.0,0.1,0.3,0.1,270.5633687543386,positive,1,1,0,1
0.25,19.0,15.0,2.0,0.1,0.3,0.1,269.9999907550856,positive,1,1,0,1
0.25,20.0,15.0,2.0,0.1,0.3,0.1,268.9610315077804,positive,1,1,0,1
0.25,15.0,16.0,2.0,0.1,0.3,0.1,287.90318872411444,positive,1,0,0,0
0.25,16.0,16.0,2.0,0.1,0.3,0.1,294.2168760212552,positive,1,0,0,0
0.25,17.0,16.0,2.0,0.1,0.3,0.1,295.2940759770587,positive,1,1,0,1
0.25,18.0,16.0,2.0,0.1,0.3,0.1,295.704204008909,positive,1,1,0,1
0.25,19.0,16.0,2.0,0.1,0.3,0.1,295.54052758366737,positive,1,1,0,1
0.25,20.0,16.0,2.0,0.1,0.3,0.1,294.8701193334941,positive,1,1,0,1
0.25,15.0,17.0,2.0,0.1,0.3,0.1,307.09675562932296,positive,1,0,0,0
0.25,16.0,17.0,2.0,0.1,0.3,0.1,313.84611426372567,positive,1,0,0,0
0.25,17.0,17.0,2.0,0.1,0.3,0.1,319.9853968767658,positive,1,0,0,0
0.25,18.0,17.0,2.0,0.1,0.3,0.1,320.84502652678333,positive,1,1,0,1
0.25,19.0,17.0,2.0,0.1,0.3,0.1,321.0810582661926,positive,1,1,0,1
0.25,20.0,17.0,2.0,0.1,0.3,0.1,320.77920636582763,positive,1,1,0,1
0.25,15.0,18.0,2.0,0.1,0.3,0.1,326.2903112131884,positive,1,0,0,0
0.25,16.0,18.0,2.0,0.1,0.3,0.1,333.4615181899216,positive,1,0,0,0
0.25,17.0,18.0,2.0,0.1,0.3,0.1,339.9999555895758,positive,1,0,0,0
0.25,18.0,18.0,2.0,0.1,0.3,0.1,345.970624955273,positive,1,0,0,0
0.25,19.0,18.0,2.0,0.1,0.3,0.1,346.6215730933779,positive,1,1,0,1
0.25,20.0,18.0,2.0,0.1,0.3,0.1,346.688287448912,positive,1,1,0,1
0.25,15.0,19.0,2.0,0.1,0.3,0.1,345.4838628382526,positive,0,0,0,0
0.25,16.0,19.0,2.0,0.1,0.3,0.1,353.07691000935955,positive,1,0,0,0
0.25,17.0,19.0,2.0,0.1,0.3,0.1,359.99997808030287,positive,1,0,0,0
0.25,18.0,19.0,2.0,0.1,0.3,0.1,366.33798154263815,positive,1,0,0,0
0.25,19.0,19.0,2.0,0.1,0.3,0.1,372.1462015869873,positive,1,0,0,0
0.25,20.0,19.0,2.0,0.1,0.3,0.1,372.5973521055345,positive,1,1,0,1
0.25,15.0,20.0,2.0,0.1,0.3,0.1,364.6774137820986,positive,0,0,0,0
0.25,16.0,20.0,2.0,0.1,0.3,0.1,372.6922980241219,positive,1,0,0,0
0.25,17.0,20.0,2.0,0.1,0.3,0.1,379.9999874261634,positive,1,0,0,0
0.25,18.0,20.0,2.0,0.1,0.3,0.1,386.69011733831707,positive,1,0,0,0
0.25,19.0,20.0,2.0,0.1,0.3,0.1,392.8377865602271,positive,1,0,0,0
0.25,20.0,20.0,2.0,0.1,0.3,0.1,398.4898835686065,positive,1,0,0,0
0.25,15.0,15.0,2.5,0.1,0.3,0.1,321.777187317698,positive,1,0,0,0
0.25,16.0,15.0,2.5,0.1,0.3,0.1,325.71424065574007,positive,1,1,0,1
0.25,17.0,15.0,2.5,0.1,0.3,0.1,328.7671019126962,positive,1,1,0,1
0.25,18.0,15.0,2.5,0.1,0.3,0.1,331.0526160091313,positive,1,1,0,1
0.25,19.0,15.0,2.5,0.1,0.3,0.1,332.65821699970945,positive,1,1,0,1
0.25,20.0,15.0,2.5,0.1,0.3,0.1,333.6585276524617,positive,1,1,0,1
0.25,15.0,16.0,2.5,0.1,0.3,0.1,344.7760753533667,positive,1,0,0,0
0.25,16.0,16.0,2.5,0.1,0.3,0.1,353.55675361101174,positive,1,0,0,0
0.25,17.0,16.0,2.5,0.1,0.3,0.1,357.2602237220978,positive,1,1,0,1
0.25,18.0,16.0,2.5,0.1,0.3,0.1,360.1315532273022,positive,1,1,0,1
0.25,19.0,16.0,2.5,0.1,0.3,0.1,362.278463759601,positive,1,1,0,1
0.25,20.0,16.0,2.5,0.1,0.3,0.1,363.7804754824436,positive,1,1,0,1
0.25,15.0,17.0,2.5,0.1,0.3,0.1,367.76117222572094,positive,1,0,0,0
0.25,16.0,17.0,2.5,0.1,0.3,0.1,377.1428077754408,positive,1,0,0,0
0.25,17.0,17.0,2.5,0.1,0.3,0.1,385.7379501359037,positive,1,0,0,0
0.25,18.0,17.0,2.5,0.1,0.3,0.1,389.2104709335456,positive,1,1,0,1
0.25,19.0,17.0,2.5,0.1,0.3,0.1,391.8987069597541,positive,1,1,0,1
0.25,20.0,17.0,2.5,0.1,0.3,0.1,393.90242008277374,positive,1,1,0,1
0.25,15.0,18.0,2.5,0.1,0.3,0.1,390.7462562041912,positive,1,0,0,0
0.25,16.0,18.0,2.5,0.1,0.3,0.1,400.7142621657885,positive,1,0,0,0
0.25,17.0,18.0,2.5,0.1,0.3,0.1,409.8629621083678,positive,1,0,0,0
0.25,18.0,18.0,2.5,0.1,0.3,0.1,418.2732244610972,positive,1,0,0,0
0.25,19.0,18.0,2.5,0.1,0.3,0.1,421.5189300658845,positive,1,1,0,1
0.25,20.0,18.0,2.5,0.1,0.3,0.1,424.0243615897055,positive,1,1,0,1
0.25,15.0,19.0,2.5,0.1,0.3,0.1,413.7313338899053,positive,0,0,0,0
0.25,16.0,19.0,2.5,0.1,0.3,0.1,424.2857000684575,positive,1,0,0,0
0.25,17.0,19.0,2.5,0.1,0.3,0.1,433.9725775219601,positive,1,0,0,0
