k,r1,r2,a11,a12,a21,a22,cor_sos,nu_sign,coexist,left_N1_win,right_N1_win,curve_cross
0.25,17.0,20.0,2.5,0.5,1.0,0.3,53.35999264570694,positive,0,0,0,0
0.25,18.0,20.0,2.5,0.5,1.0,0.3,53.68916797488226,positive,0,0,0,0
0.25,19.0,20.0,2.5,0.5,1.0,0.3,53.98622863779659,positive,0,0,0,0
0.25,20.0,20.0,2.5,0.5,1.0,0.3,54.25565575067236,positive,0,0,0,0
0.25,15.0,15.0,3.0,0.5,1.0,0.3,47.38114423851734,positive,0,0,0,0
0.25,16.0,15.0,3.0,0.5,1.0,0.3,47.83866057838661,positive,0,0,0,0
0.25,17.0,15.0,3.0,0.5,1.0,0.3,48.248017303532805,positive,0,0,0,0
0.25,18.0,15.0,3.0,0.5,1.0,0.3,48.6164383561644,positive,0,1,0,1
0.25,19.0,15.0,3.0,0.5,1.0,0.3,48.94977168949772,positive,0,1,0,1
0.25,20.0,15.0,3.0,0.5,1.0,0.3,49.25280199252804,positive,0,1,0,1
0.25,15.0,16.0,3.0,0.5,1.0,0.3,50.79185520361992,positive,0,0,0,0
0.25,16.0,16.0,3.0,0.5,1.0,0.3,51.28205128205128,positive,0,0,0,0
0.25,17.0,16.0,3.0,0.5,1.0,0.3,51.72064777327935,positive,0,0,0,0
0.25,18.0,16.0,3.0,0.5,1.0,0.3,52.11538461538462,positive,0,0,0,0
0.25,19.0,16.0,3.0,0.5,1.0,0.3,52.472527472527474,positive,0,1,0,1
0.25,20.0,16.0,3.0,0.5,1.0,0.3,52.7972027972028,positive,0,1,0,1
0.25,15.0,17.0,3.0,0.5,1.0,0.3,54.20269312544296,positive,0,0,0,0
0.25,16.0,17.0,3.0,0.5,1.0,0.3,54.72556894243641,positive,0,0,0,0
0.25,17.0,17.0,3.0,0.5,1.0,0.3,55.19340519974636,positive,0,0,0,0
0.25,18.0,17.0,3.0,0.5,1.0,0.3,55.61445783132531,positive,0,0,0,0
0.25,19.0,17.0,3.0,0.5,1.0,0.3,55.99541021227769,positive,0,0,0,0
0.25,20.0,17.0,3.0,0.5,1.0,0.3,56.34173055859804,positive,0,1,0,1
0.25,15.0,18.0,3.0,0.5,1.0,0.3,57.61363636363638,positive,0,0,0,0
0.25,16.0,18.0,3.0,0.5,1.0,0.3,58.16919191919192,positive,0,0,0,0
0.25,17.0,18.0,3.0,0.5,1.0,0.3,58.66626794258374,positive,0,0,0,0
0.25,18.0,18.0,3.0,0.5,1.0,0.3,59.11363636363637,positive,0,0,0,0
0.25,19.0,18.0,3.0,0.5,1.0,0.3,59.51839826839828,positive,0,0,0,0
0.25,20.0,18.0,3.0,0.5,1.0,0.3,59.88636363636365,positive,0,0,0,0
0.25,15.0,19.0,3.0,0.5,1.0,0.3,61.02466793168881,positive,0,0,0,0
0.25,16.0,19.0,3.0,0.5,1.0,0.3,61.61290322580645,positive,0,0,0,0
0.25,17.0,19.0,3.0,0.5,1.0,0.3,62.139219015280126,positive,0,0,0,0
0.25,18.0,19.0,3.0,0.5,1.0,0.3,62.612903225806456,positive,0,0,0,0
0.25,19.0,19.0,3.0,0.5,1.0,0.3,63.04147465437788,positive,0,0,0,0
0.25,20.0,19.0,3.0,0.5,1.0,0.3,63.43108504398828,positive,0,0,0,0
0.25,15.0,20.0,3.0,0.5,1.0,0.3,64.4357743097239,positive,0,0,0,0
0.25,16.0,20.0,3.0,0.5,1.0,0.3,65.05668934240363,positive,0,0,0,0
0.25,17.0,20.0,3.0,0.5,1.0,0.3,65.61224489795919,positive,0,0,0,0
0.25,18.0,20.0,3.0,0.5,1.0,0.3,66.11224489795919,positive,0,0,0,0
0.25,19.0,20.0,3.0,0.5,1.0,0.3,66.56462585034014,positive,0,0,0,0
0.25,20.0,20.0,3.0,0.5,1.0,0.3,66.97588126159556,positive,0,0,0,0
0.25,18.0,15.0,0.1,0.7,1.0,0.3,-2.7679606138147195,negative,1,0,1,1
0.25,19.0,15.0,0.1,0.7,1.0,0.3,-3.100731776814195,negative,1,0,1,1
0.25,20.0,15.0,0.1,0.7,1.0,0.3,-3.4337603878384235,negative,1,1,1,0
0.25,19.0,16.0,0.1,0.7,1.0,0.3,-2.888045958055029,negative,1,0,1,1
0.25,20.0,16.0,0.1,0.7,1.0,0.3,-3.219851875005427,negative,1,0,1,1
0.25,20.0,17.0,0.1,0.7,1.0,0.3,-3.008446273073513,negative,1,0,1,1
0.25,19.0,15.0,0.3,0.7,1.0,0.3,-1.0329917700181728,negative,1,0,1,1
0.25,20.0,15.0,0.3,0.7,1.0,0.3,-1.1810671001696276,negative,1,1,1,0
0.25,20.0,16.0,0.3,0.7,1.0,0.3,-1.0619402210330606,negative,1,0,1,1
0.25,15.0,15.0,2.5,0.7,1.0,0.3,42.63426342634264,positive,0,0,0,0
0.25,16.0,15.0,2.5,0.7,1.0,0.3,42.93729372937294,positive,0,0,0,0
0.25,17.0,15.0,2.5,0.7,1.0,0.3,43.20756399964321,positive,0,0,0,0
0.25,18.0,15.0,2.5,0.7,1.0,0.3,43.45011424219345,positive,0,0,0,0
0.25,19.0,15.0,2.5,0.7,1.0,0.3,43.66900104644612,positive,0,0,0,0
0.25,20.0,15.0,2.5,0.7,1.0,0.3,43.86752628751247,positive,0,1,0,1
0.25,15.0,16.0,2.5,0.7,1.0,0.3,45.7070707070707,positive,0,0,0,0
0.25,16.0,16.0,2.5,0.7,1.0,0.3,46.031746031746025,positive,0,0,0,0
0.25,17.0,16.0,2.5,0.7,1.0,0.3,46.32132132132132,positive,0,0,0,0
0.25,18.0,16.0,2.5,0.7,1.0,0.3,46.58119658119657,positive,0,0,0,0
0.25,19.0,16.0,2.5,0.7,1.0,0.3,46.81571815718158,positive,0,0,0,0
0.25,20.0,16.0,2.5,0.7,1.0,0.3,47.02842377260981,positive,0,0,0,0
0.25,15.0,17.0,2.5,0.7,1.0,0.3,48.77997364953886,positive,0,0,0,0
0.25,16.0,17.0,2.5,0.7,1.0,0.3,49.126293995859214,positive,0,0,0,0
0.25,17.0,17.0,2.5,0.7,1.0,0.3,49.435174304739526,positive,0,0,0,0
0.25,18.0,17.0,2.5,0.7,1.0,0.3,49.7123745819398,positive,0,0,0,0
0.25,19.0,17.0,2.5,0.7,1.0,0.3,49.962530929657134,positive,0,0,0,0
0.25,20.0,17.0,2.5,0.7,1.0,0.3,50.18941691944725,positive,0,0,0,0
0.25,15.0,18.0,2.5,0.7,1.0,0.3,51.852955787382015,positive,0,0,0,0
0.25,16.0,18.0,2.5,0.7,1.0,0.3,52.22092115534738,positive,0,0,0,0
0.25,17.0,18.0,2.5,0.7,1.0,0.3,52.54910648353272,positive,0,0,0,0
0.25,18.0,18.0,2.5,0.7,1.0,0.3,52.843631778058,positive,0,0,0,0
0.25,19.0,18.0,2.5,0.7,1.0,0.3,53.10942289750768,positive,0,0,0,0
0.25,20.0,18.0,2.5,0.7,1.0,0.3,53.35048926165968,positive,0,0,0,0
0.25,15.0,19.0,2.5,0.7,1.0,0.3,54.9260042283298,positive,0,0,0,0
0.25,16.0,19.0,2.5,0.7,1.0,0.3,55.3156146179402,positive,0,0,0,0
0.25,17.0,19.0,2.5,0.7,1.0,0.3,55.66310496543055,positive,0,0,0,0
0.25,18.0,19.0,2.5,0.7,1.0,0.3,55.974955277280856,positive,0,0,0,0
0.25,19.0,19.0,2.5,0.7,1.0,0.3,56.25638116846285,positive,0,0,0,0
0.25,20.0,19.0,2.5,0.7,1.0,0.3,56.511627906976734,positive,0,0,0,0
0.25,15.0,20.0,2.5,0.7,1.0,0.3,57.999108734402846,positive,0,0,0,0
0.25,16.0,20.0,2.5,0.7,1.0,0.3,58.41036414565826,positive,0,0,0,0
0.25,17.0,20.0,2.5,0.7,1.0,0.3,58.77715951245364,positive,0,0,0,0
0.25,18.0,20.0,2.5,0.7,1.0,0.3,59.10633484162896,positive,0,0,0,0
0.25,19.0,20.0,2.5,0.7,1.0,0.3,59.40339550454329,positive,0,0,0,0
0.25,20.0,20.0,2.5,0.7,1.0,0.3,59.67282261741905,positive,0,0,0,0
0.25,15.0,15.0,3.0,0.7,1.0,0.3,51.36866627839256,positive,0,0,0,0
0.25,16.0,15.0,3.0,0.7,1.0,0.3,51.82618261826183,positive,0,0,0,0
0.25,17.0,15.0,3.0,0.7,1.0,0.3,52.23553934340803,positive,0,0,0,0
0.25,18.0,15.0,3.0,0.7,1.0,0.3,52.60396039603962,positive,0,0,0,0
0.25,19.0,15.0,3.0,0.7,1.0,0.3,52.93729372937295,positive,0,0,0,0
0.25,20.0,15.0,3.0,0.7,1.0,0.3,53.24032403240325,positive,0,1,0,1
0.25,15.0,16.0,3.0,0.7,1.0,0.3,55.06535947712419,positive,0,0,0,0
0.25,16.0,16.0,3.0,0.7,1.0,0.3,55.55555555555556,positive,0,0,0,0
0.25,17.0,16.0,3.0,0.7,1.0,0.3,55.994152046783626,positive,0,0,0,0
0.25,18.0,16.0,3.0,0.7,1.0,0.3,56.38888888888889,positive,0,0,0,0
0.25,19.0,16.0,3.0,0.7,1.0,0.3,56.74603174603175,positive,0,0,0,0
0.25,20.0,16.0,3.0,0.7,1.0,0.3,57.07070707070707,positive,0,0,0,0
0.25,15.0,17.0,3.0,0.7,1.0,0.3,58.76214833759592,positive,0,0,0,0
0.25,16.0,17.0,3.0,0.7,1.0,0.3,59.285024154589365,positive,0,0,0,0
0.25,17.0,17.0,3.0,0.7,1.0,0.3,59.75286041189931,positive,0,0,0,0
0.25,18.0,17.0,3.0,0.7,1.0,0.3,60.17391304347827,positive,0,0,0,0
0.25,19.0,17.0,3.0,0.7,1.0,0.3,60.55486542443065,positive,0,0,0,0
0.25,20.0,17.0,3.0,0.7,1.0,0.3,60.901185770751,positive,0,0,0,0
0.25,15.0,18.0,3.0,0.7,1.0,0.3,62.459016393442646,positive,0,0,0,0
0.25,16.0,18.0,3.0,0.7,1.0,0.3,63.01457194899818,positive,0,0,0,0
0.25,17.0,18.0,3.0,0.7,1.0,0.3,63.51164797239,positive,0,0,0,0
0.25,18.0,18.0,3.0,0.7,1.0,0.3,63.95901639344264,positive,0,0,0,0
0.25,19.0,18.0,3.0,0.7,1.0,0.3,64.36377829820454,positive,0,0,0,0
0.25,20.0,18.0,3.0,0.7,1.0,0.3,64.73174366616992,positive,0,0,0,0
0.25,15.0,19.0,3.0,0.7,1.0,0.3,66.15595075239399,positive,0,0,0,0
0.25,16.0,19.0,3.0,0.7,1.0,0.3,66.74418604651162,positive,0,0,0,0
0.25,17.0,19.0,3.0,0.7,1.0,0.3,67.27050183598531,positive,0,0,0,0
0.25,18.0,19.0,3.0,0.7,1.0,0.3,67.74418604651163,positive,0,0,0,0
0.25,19.0,19.0,3.0,0.7,1.0,0.3,68.17275747508306,positive,0,0,0,0
0.25,20.0,19.0,3.0,0.7,1.0,0.3,68.56236786469346,positive,0,0,0,0
0.25,15.0,20.0,3.0,0.7,1.0,0.3,69.85294117647061,positive,0,0,0,0
0.25,16.0,20.0,3.0,0.7,1.0,0.3,70.47385620915033,positive,0,0,0,0
0.25,17.0,20.0,3.0,0.7,1.0,0.3,71.02941176470588,positive,0,0,0,0
0.25,18.0,20.0,3.0,0.7,1.0,0.3,71.5294117647059,positive,0,0,0,0
0.25,19.0,20.0,3.0,0.7,1.0,0.3,71.98179271708685,positive,0,0,0,0
0.25,20.0,20.0,3.0,0.7,1.0,0.3,72.39304812834226,positive,0,0,0,0
0.25,15.0,15.0,3.0,0.9,1.0,0.3,52.85654354765166,positive,0,0,0,0
0.25,16.0,15.0,3.0,0.9,1.0,0.3,53.29076227390184,positive,1,0,0,0
0.25,17.0,15.0,3.0,0.9,1.0,0.3,53.67725826193393,positive,1,0,0,0
0.25,18.0,15.0,3.0,0.9,1.0,0.3,54.023189922480654,positive,1,0,0,0
0.25,19.0,15.0,3.0,0.9,1.0,0.3,54.33435215946847,positive,1,0,0,0
0.25,20.0,15.0,3.0,0.9,1.0,0.3,54.61548625792815,positive,1,0,0,0
0.25,15.0,16.0,3.0,0.9,1.0,0.3,56.67353225348111,positive,0,0,0,0
0.25,16.0,16.0,3.0,0.9,1.0,0.3,57.1400966183575,positive,1,0,0,0
0.25,17.0,16.0,3.0,0.9,1.0,0.3,57.55553267226036,positive,1,0,0,0
0.25,18.0,16.0,3.0,0.9,1.0,0.3,57.92750966183575,positive,1,0,0,0
0.25,19.0,16.0,3.0,0.9,1.0,0.3,58.26223602484472,positive,1,0,0,0
0.25,20.0,16.0,3.0,0.9,1.0,0.3,58.5647913921827,positive,1,0,0,0
0.25,15.0,17.0,3.0,0.9,1.0,0.3,60.49060157396291,positive,0,0,0,0
0.25,16.0,17.0,3.0,0.9,1.0,0.3,60.98951247165531,positive,1,0,0,0
0.25,17.0,17.0,3.0,0.9,1.0,0.3,61.43388948561879,positive,1,0,0,0
0.25,18.0,17.0,3.0,0.9,1.0,0.3,61.83191269841268,positive,1,0,0,0
0.25,19.0,17.0,3.0,0.9,1.0,0.3,62.19020408163264,positive,1,0,0,0
0.25,20.0,17.0,3.0,0.9,1.0,0.3,62.51418161203875,positive,1,0,0,0
0.25,15.0,18.0,3.0,0.9,1.0,0.3,64.30773755656111,positive,0,0,0,0
0.25,16.0,18.0,3.0,0.9,1.0,0.3,64.83899572649574,positive,1,0,0,0
0.25,17.0,18.0,3.0,0.9,1.0,0.3,65.31231443994604,positive,1,0,0,0
0.25,18.0,18.0,3.0,0.9,1.0,0.3,65.73638461538465,positive,1,0,0,0
0.25,19.0,18.0,3.0,0.9,1.0,0.3,66.11824175824178,positive,1,0,0,0
0.25,20.0,18.0,3.0,0.9,1.0,0.3,66.46364219114223,positive,1,0,0,0
0.25,15.0,19.0,3.0,0.9,1.0,0.3,68.1249292929293,positive,0,0,0,0
0.25,16.0,19.0,3.0,0.9,1.0,0.3,68.68853535353536,positive,1,0,0,0
0.25,17.0,19.0,3.0,0.9,1.0,0.3,69.19079638490165,positive,1,0,0,0
0.25,18.0,19.0,3.0,0.9,1.0,0.3,69.64091414141416,positive,1,0,0,0
0.25,19.0,19.0,3.0,0.9,1.0,0.3,70.04633766233766,positive,1,0,0,0
0.25,20.0,19.0,3.0,0.9,1.0,0.3,70.41316161616163,positive,1,0,0,0
0.25,15.0,20.0,3.0,0.9,1.0,0.3,71.94216813162048,positive,0,0,0,0
0.25,16.0,20.0,3.0,0.9,1.0,0.3,72.53812260536398,positive,1,0,0,0
0.25,17.0,20.0,3.0,0.9,1.0,0.3,73.06932647711233,positive,1,0,0,0
0.25,18.0,20.0,3.0,0.9,1.0,0.3,73.54549233716476,positive,1,0,0,0
0.25,19.0,20.0,3.0,0.9,1.0,0.3,73.9744827586207,positive,1,0,0,0
0.25,20.0,20.0,3.0,0.9,1.0,0.3,74.3627307558342,positive,1,0,0,0
0.25,15.0,20.0,0.9,0.1,0.1,0.5,20.51218708827405,positive,1,1,0,1
0.25,15.0,19.0,1.0,0.1,0.1,0.5,24.65616681455189,positive,1,1,0,1
0.25,15.0,20.0,1.0,0.1,0.1,0.5,26.57312925170068,positive,1,1,0,1
0.25,16.0,20.0,1.0,0.1,0.1,0.5,27.11904761904763,positive,1,1,0,1
0.25,15.0,15.0,1.5,0.1,0.1,0.5,36.052386324618624,positive,1,1,0,1
0.25,16.0,15.0,1.5,0.1,0.1,0.5,36.69274537695591,positive,1,1,0,1
0.25,15.0,16.0,1.5,0.1,0.1,0.5,39.61789375582479,positive,1,1,0,1
0.25,16.0,16.0,1.5,0.1,0.1,0.5,40.54054054054054,positive,1,1,0,1
0.25,17.0,16.0,1.5,0.1,0.1,0.5,41.11595466434176,positive,1,1,0,1
0.25,15.0,17.0,1.5,0.1,0.1,0.5,43.12785692096037,positive,1,1,0,1
0.25,16.0,17.0,1.5,0.1,0.1,0.5,44.33075933075933,positive,1,1,0,1
0.25,17.0,17.0,1.5,0.1,0.1,0.5,45.16959355669034,positive,1,1,0,1
0.25,18.0,17.0,1.5,0.1,0.1,0.5,45.678490990990994,positive,1,1,0,1
0.25,19.0,17.0,1.5,0.1,0.1,0.5,45.88744588744588,positive,1,1,0,1
0.25,15.0,18.0,1.5,0.1,0.1,0.5,46.5898500381259,positive,1,1,0,1
0.25,16.0,18.0,1.5,0.1,0.1,0.5,48.07125307125308,positive,1,1,0,1
0.25,17.0,18.0,1.5,0.1,0.1,0.5,49.17175239755886,positive,1,1,0,1
0.25,18.0,18.0,1.5,0.1,0.1,0.5,49.92705773955774,positive,1,1,0,1
0.25,19.0,18.0,1.5,0.1,0.1,0.5,50.368550368550345,positive,1,1,0,1
0.25,20.0,18.0,1.5,0.1,0.1,0.5,50.52391964156672,positive,1,1,0,1
0.25,15.0,19.0,1.5,0.1,0.1,0.5,50.01013007010008,positive,1,1,0,1
0.25,16.0,19.0,1.5,0.1,0.1,0.5,51.768507638072855,positive,1,1,0,1
0.25,17.0,19.0,1.5,0.1,0.1,0.5,53.1291459762708,positive,1,1,0,1
0.25,18.0,19.0,1.5,0.1,0.1,0.5,54.1293331374853,positive,1,1,0,1
0.25,19.0,19.0,1.5,0.1,0.1,0.5,54.80183741053304,positive,1,1,0,1
0.25,20.0,19.0,1.5,0.1,0.1,0.5,55.17557199142877,positive,1,1,0,1
0.25,15.0,20.0,1.5,0.1,0.1,0.5,53.39391115253186,positive,1,1,0,1
0.25,16.0,20.0,1.5,0.1,0.1,0.5,55.42792792792793,positive,1,1,0,1
0.25,17.0,20.0,1.5,0.1,0.1,0.5,57.04736995059579,positive,1,1,0,1
0.25,18.0,20.0,1.5,0.1,0.1,0.5,58.29110360360362,positive,1,1,0,1
0.25,19.0,20.0,1.5,0.1,0.1,0.5,59.19328419328418,positive,1,1,0,1
0.25,20.0,20.0,1.5,0.1,0.1,0.5,59.784048754637,positive,1,1,0,1
0.25,15.0,15.0,2.0,0.1,0.1,0.5,51.71685899240079,positive,1,1,0,1
0.25,16.0,15.0,2.0,0.1,0.1,0.5,53.52927773980406,positive,1,1,0,1
0.25,17.0,15.0,2.0,0.1,0.1,0.5,54.97076023391813,positive,1,1,0,1
0.25,18.0,15.0,2.0,0.1,0.1,0.5,56.071382387171866,positive,1,1,0,1
0.25,19.0,15.0,2.0,0.1,0.1,0.5,56.85805422647528,positive,1,1,0,1
0.25,20.0,15.0,2.0,0.1,0.1,0.5,57.35492577597841,positive,1,1,0,1
0.25,15.0,16.0,2.0,0.1,0.1,0.5,56.27450980392156,positive,1,1,0,1
0.25,16.0,16.0,2.0,0.1,0.1,0.5,58.44155844155844,positive,1,1,0,1
0.25,17.0,16.0,2.0,0.1,0.1,0.5,60.21885521885522,positive,1,1,0,1
0.25,18.0,16.0,2.0,0.1,0.1,0.5,61.63800163800165,positive,1,1,0,1
0.25,19.0,16.0,2.0,0.1,0.1,0.5,62.72727272727273,positive,1,1,0,1
0.25,20.0,16.0,2.0,0.1,0.1,0.5,63.51204351204351,positive,1,1,0,1
0.25,15.0,17.0,2.0,0.1,0.1,0.5,60.784313725490186,positive,1,1,0,1
0.25,16.0,17.0,2.0,0.1,0.1,0.5,63.304473304473305,positive,1,1,0,1
0.25,17.0,17.0,2.0,0.1,0.1,0.5,65.41606541606541,positive,1,1,0,1
0.25,18.0,17.0,2.0,0.1,0.1,0.5,67.15221715221715,positive,1,1,0,1
0.25,19.0,17.0,2.0,0.1,0.1,0.5,68.54256854256855,positive,1,1,0,1
0.25,20.0,17.0,2.0,0.1,0.1,0.5,69.61371961371961,positive,1,1,0,1
0.25,15.0,18.0,2.0,0.1,0.1,0.5,65.25279533300923,positive,1,1,0,1
0.25,16.0,18.0,2.0,0.1,0.1,0.5,68.12475403384494,positive,1,1,0,1
0.25,17.0,18.0,2.0,0.1,0.1,0.5,70.56932966023875,positive,1,1,0,1
0.25,18.0,18.0,2.0,0.1,0.1,0.5,72.62117489390216,positive,1,1,0,1
0.25,19.0,18.0,2.0,0.1,0.1,0.5,74.31129476584023,positive,1,1,0,1
0.25,20.0,18.0,2.0,0.1,0.1,0.5,75.66751430387795,positive,1,1,0,1
0.25,15.0,19.0,2.0,0.1,0.1,0.5,69.6853444935286,positive,1,1,0,1
0.25,16.0,19.0,2.0,0.1,0.1,0.5,72.90796160361377,positive,1,1,0,1
0.25,17.0,19.0,2.0,0.1,0.1,0.5,75.6843800322061,positive,1,1,0,1
0.25,18.0,19.0,2.0,0.1,0.1,0.5,78.05077805077804,positive,1,1,0,1
0.25,19.0,19.0,2.0,0.1,0.1,0.5,80.0395256916996,positive,1,1,0,1
0.25,20.0,19.0,2.0,0.1,0.1,0.5,81.67967298402078,positive,1,1,0,1
0.25,15.0,20.0,2.0,0.1,0.1,0.5,74.08645276292334,positive,1,1,0,1
0.25,16.0,20.0,2.0,0.1,0.1,0.5,77.65873015873017,positive,1,1,0,1
0.25,17.0,20.0,2.0,0.1,0.1,0.5,80.76599326599327,positive,1,1,0,1
0.25,18.0,20.0,2.0,0.1,0.1,0.5,83.44594594594595,positive,1,1,0,1
0.25,19.0,20.0,2.0,0.1,0.1,0.5,85.73232323232324,positive,1,1,0,1
0.25,20.0,20.0,2.0,0.1,0.1,0.5,87.65540015540014,positive,1,1,0,1
0.25,15.0,15.0,2.5,0.1,0.1,0.5,63.99373122632885,positive,1,1,0,1
0.25,16.0,15.0,2.5,0.1,0.1,0.5,66.87181663837012,positive,1,1,0,1
0.25,17.0,15.0,2.5,0.1,0.1,0.5,69.36105014700401,positive,1,1,0,1
0.25,18.0,15.0,2.5,0.1,0.1,0.5,71.4892068881882,positive,1,1,0,1
0.25,19.0,15.0,2.5,0.1,0.1,0.5,73.28147826430292,positive,1,1,0,1
0.25,20.0,15.0,2.5,0.1,0.1,0.5,74.76076555023924,positive,1,1,0,1
0.25,15.0,16.0,2.5,0.1,0.1,0.5,69.28660049627791,positive,1,1,0,1
0.25,16.0,16.0,2.5,0.1,0.1,0.5,72.58064516129033,positive,1,1,0,1
0.25,17.0,16.0,2.5,0.1,0.1,0.5,75.46616837136112,positive,1,1,0,1
0.25,18.0,16.0,2.5,0.1,0.1,0.5,77.97235023041473,positive,1,1,0,1
0.25,19.0,16.0,2.5,0.1,0.1,0.5,80.12565641410352,positive,1,1,0,1
0.25,20.0,16.0,2.5,0.1,0.1,0.5,81.95014662756597,positive,1,1,0,1
0.25,15.0,17.0,2.5,0.1,0.1,0.5,74.53621647170034,positive,1,1,0,1
0.25,16.0,17.0,2.5,0.1,0.1,0.5,78.24500768049155,positive,1,1,0,1
0.25,17.0,17.0,2.5,0.1,0.1,0.5,81.52560788280692,positive,1,1,0,1
0.25,18.0,17.0,2.5,0.1,0.1,0.5,84.40860215053763,positive,1,1,0,1
0.25,19.0,17.0,2.5,0.1,0.1,0.5,86.92173043260814,positive,1,1,0,1
0.25,20.0,17.0,2.5,0.1,0.1,0.5,89.09021086440441,positive,1,1,0,1
0.25,15.0,18.0,2.5,0.1,0.1,0.5,79.7484773291225,positive,1,1,0,1
0.25,16.0,18.0,2.5,0.1,0.1,0.5,83.87096774193547,positive,1,1,0,1
0.25,17.0,18.0,2.5,0.1,0.1,0.5,87.54559759673843,positive,1,1,0,1
0.25,18.0,18.0,2.5,0.1,0.1,0.5,90.8043569333892,positive,1,1,0,1
0.25,19.0,18.0,2.5,0.1,0.1,0.5,93.67625997408445,positive,1,1,0,1
0.25,20.0,18.0,2.5,0.1,0.1,0.5,96.18768328445748,positive,1,1,0,1
0.25,15.0,19.0,2.5,0.1,0.1,0.5,84.92825547524004,positive,1,1,0,1
0.25,16.0,19.0,2.5,0.1,0.1,0.5,89.46353436185132,positive,1,1,0,1
0.25,17.0,19.0,2.5,0.1,0.1,0.5,93.53128313891833,positive,1,1,0,1
0.25,18.0,19.0,2.5,0.1,0.1,0.5,97.16489681426566,positive,1,1,0,1
0.25,19.0,19.0,2.5,0.1,0.1,0.5,100.39466388336216,positive,1,1,0,1
0.25,20.0,19.0,2.5,0.1,0.1,0.5,103.24811934208849,positive,1,1,0,1
0.25,15.0,20.0,2.5,0.1,0.1,0.5,90.0796112489661,positive,1,1,0,1
0.25,16.0,20.0,2.5,0.1,0.1,0.5,95.02688172043013,positive,1,1,0,1
0.25,17.0,20.0,2.5,0.1,0.1,0.5,99.48695253081564,positive,1,1,0,1
0.25,18.0,20.0,2.5,0.1,0.1,0.5,103.49462365591398,positive,1,1,0,1
0.25,19.0,20.0,2.5,0.1,0.1,0.5,107.08145786446616,positive,1,1,0,1
0.25,20.0,20.0,2.5,0.1,0.1,0.5,110.2761485826002,positive,1,1,0,1
0.25,15.0,15.0,3.0,0.1,0.1,0.5,73.75726534151119,positive,1,1,0,1
0.25,16.0,15.0,3.0,0.1,0.1,0.5,77.56505357353115,positive,1,1,0,1
0.25,17.0,15.0,3.0,0.1,0.1,0.5,80.9792207393301,positive,1,1,0,1
0.25,18.0,15.0,3.0,0.1,0.1,0.5,84.02489158781576,positive,1,1,0,1
0.25,19.0,15.0,3.0,0.1,0.1,0.5,86.72509713882022,positive,1,1,0,1
0.25,20.0,15.0,3.0,0.1,0.1,0.5,89.10098832892395,positive,1,1,0,1
0.25,15.0,16.0,3.0,0.1,0.1,0.5,79.61714460036607,positive,1,1,0,1
0.25,16.0,16.0,3.0,0.1,0.1,0.5,83.89261744966443,positive,1,1,0,1
0.25,17.0,16.0,3.0,0.1,0.1,0.5,87.75459585643421,positive,1,1,0,1
0.25,18.0,16.0,3.0,0.1,0.1,0.5,91.22947308296445,positive,1,1,0,1
0.25,19.0,16.0,3.0,0.1,0.1,0.5,94.34144295302012,positive,1,1,0,1
0.25,20.0,16.0,3.0,0.1,0.1,0.5,97.1127242843446,positive,1,1,0,1
0.25,15.0,17.0,3.0,0.1,0.1,0.5,85.43682268514483,positive,1,1,0,1
0.25,16.0,17.0,3.0,0.1,0.1,0.5,90.17897091722594,positive,1,1,0,1
0.25,17.0,17.0,3.0,0.1,0.1,0.5,94.48775133047091,positive,1,1,0,1
0.25,18.0,17.0,3.0,0.1,0.1,0.5,98.39082570055012,positive,1,1,0,1
0.25,19.0,17.0,3.0,0.1,0.1,0.5,101.9135506551614,positive,1,1,0,1
0.25,20.0,17.0,3.0,0.1,0.1,0.5,105.07921289321098,positive,1,1,0,1
0.25,15.0,18.0,3.0,0.1,0.1,0.5,91.22178157413056,positive,1,1,0,1
0.25,16.0,18.0,3.0,0.1,0.1,0.5,96.42973357738455,positive,1,1,0,1
0.25,17.0,18.0,3.0,0.1,0.1,0.5,101.18444438549488,positive,1,1,0,1
0.25,18.0,18.0,3.0,0.1,0.1,0.5,105.51484428751314,positive,1,1,0,1
0.25,19.0,18.0,3.0,0.1,0.1,0.5,109.44745271507016,positive,1,1,0,1
0.25,20.0,18.0,3.0,0.1,0.1,0.5,113.00662424823498,positive,1,1,0,1
0.25,15.0,19.0,3.0,0.1,0.1,0.5,96.97654985807888,positive,1,1,0,1
0.25,16.0,19.0,3.0,0.1,0.1,0.5,102.6495477093668,positive,1,1,0,1
0.25,17.0,19.0,3.0,0.1,0.1,0.5,107.84943098920336,positive,1,1,0,1
0.25,18.0,19.0,3.0,0.1,0.1,0.5,112.60639850002173,positive,1,1,0,1
0.25,19.0,19.0,3.0,0.1,0.1,0.5,116.94813247738546,positive,1,1,0,1
0.25,20.0,19.0,3.0,0.1,0.1,0.5,120.9000553825265,positive,1,1,0,1
0.25,15.0,20.0,3.0,0.1,0.1,0.5,102.7049013626195,positive,1,1,0,1
0.25,16.0,20.0,3.0,0.1,0.1,0.5,108.84228187919464,positive,1,1,0,1
0.25,17.0,20.0,3.0,0.1,0.1,0.5,114.4866744480109,positive,1,1,0,1
0.25,18.0,20.0,3.0,0.1,0.1,0.5,119.6695463848827,positive,1,1,0,1
0.25,19.0,20.0,3.0,0.1,0.1,0.5,124.41974272930648,positive,1,1,0,1
